CAD_U|CASLU|E3467|AIQ|20140623000622|E-19B||MTC|//6/23/2014 12:06:21 AM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E30,E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 11:58:29 AM
CAD_U|CASLC|E30|ONS|20140623115829|R-17A|14007751|MED|CASLU2014005560//6/23/2014 11:58:29 AM
CAD_E|CASLO14007753|CASLU|Test|20140623115845|OOA|OTH, ASSIST|-120.663430|35.285855|1135 ROUNDHOUSE||||653_J_3/653_J_3||-120.663254|35.285654||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 11:58:49 AM
CAD_E|CASLO14007753|CASLU|Test|20140623115845|OOA|OTH, ASSIST|-120.663430|35.285855|1135 ROUNDHOUSE||||653_J_3/653_J_3||-120.663254|35.285654||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 11:58:50 AM
CAD_E|CASLO14007748//6/23/2014 11:58:57 AM
CAD_E|CASLO14007753|CASLU|Test|20140623115845|OOA|OTH, ASSIST|-120.663430|35.285855|1135 ROUNDHOUSE||||653_J_3/653_J_3||-120.663254|35.285654||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 11:58:57 AM
CAD_E|CASLO14007753|CASLU|Test|20140623115845|OOA|OTH, ASSIST|-120.663430|35.285855|1135 ROUNDHOUSE||||653_J_3/653_J_3||-120.663254|35.285654||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 11:58:58 AM
CAD_E|CASLO14007749|CASLU|Test|20140623114802|OOA|OTH, ASSIST|-120.663430|35.285855|1135 ROUNDHOUSE||||653_J_3/653_J_3||-120.663254|35.285654||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 11:59:05 AM
CAD_E|CASLO14007748//6/23/2014 11:59:12 AM
CAD_E|CASLO14007753|CASLU|Test|20140623115845|OOA|OTH, ASSIST|-120.663430|35.285855|1135 ROUNDHOUSE||||653_J_3/653_J_3||-120.663254|35.285654||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 11:59:14 AM
CAD_E|CASLO14007753|CASLU|Test|20140623115845|OOA|OTH, ASSIST|-120.663430|35.285855|1135 ROUNDHOUSE||||653_J_3/653_J_3||-120.663254|35.285654||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 11:59:14 AM
CAD_E|CASLO14007749//6/23/2014 11:59:16 AM
CAD_E|CASLO14007750//6/23/2014 11:59:18 AM
CAD_E|CASLO14007749//6/23/2014 11:59:32 AM
CAD_E|CASLO14007750//6/23/2014 11:59:34 AM
CAD_E|CASLO14007753//6/23/2014 11:59:47 AM
CAD_E|CASLC14007752//6/23/2014 11:59:58 AM
CAD_E|CASLO14007753//6/23/2014 12:00:03 PM
CAD_E|CASLC14007752//6/23/2014 12:00:14 PM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//6/23/2014 12:00:24 PM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//6/23/2014 12:00:24 PM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//6/23/2014 12:00:24 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E30,E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:00:30 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E30,E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:00:30 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E30,E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:00:30 PM
CAD_U|CASLU|E3477|AIQ|20140623120805|K-11A|||//6/23/2014 12:08:05 PM
CAD_U|CAFKU|E4364|AIQ|20140512071100|FKU-1A|||//6/23/2014 12:13:29 PM
CAD_U|CAFKU|E4364|AIQ|20140512071100|FKU-1A|||//6/23/2014 12:13:29 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E30,E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:16:18 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E30,E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:16:18 PM
CAD_U|CACDF|C406|AIQ|20140531113743|BVHB|||//6/23/2014 12:16:56 PM
CAD_U|CACDF|C406|AIQ|20140531113743|BVHB|||//6/23/2014 12:16:56 PM
CAD_U|CACDF|C406|AIQ|20140531113743|BVHB|||//6/23/2014 12:16:56 PM
CAD_U|CABEU|D4641|AIQ|20140531080222|BEU-30|||//6/23/2014 12:16:57 PM
CAD_U|CABEU|D4641|AIQ|20140531080222|BEU-30|||//6/23/2014 12:16:57 PM
CAD_U|CABEU|D4641|AIQ|20140531080222|BEU-30|||//6/23/2014 12:16:57 PM
CAD_U|CAFKU|D4340|AIQ|20140424074806|FKU-1A|||//6/23/2014 12:16:59 PM
CAD_U|CAFKU|D4340|AIQ|20140424074806|FKU-1A|||//6/23/2014 12:16:59 PM
CAD_U|CAFKU|D4340|AIQ|20140424074806|FKU-1A|||//6/23/2014 12:16:59 PM
CAD_U|CAFKU|D4341|AIQ|20140524143147|FKU-1A|||//6/23/2014 12:17:00 PM
CAD_U|CAFKU|D4341|AIQ|20140524143147|FKU-1A|||//6/23/2014 12:17:00 PM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//6/23/2014 12:17:01 PM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//6/23/2014 12:17:01 PM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//6/23/2014 12:17:01 PM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//6/23/2014 12:17:02 PM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//6/23/2014 12:17:02 PM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//6/23/2014 12:17:02 PM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//6/23/2014 12:17:03 PM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//6/23/2014 12:17:03 PM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//6/23/2014 12:17:03 PM
CAD_U|CABEU|E4663|AIQ|20140528095347|BEU-30|||//6/23/2014 12:17:04 PM
CAD_U|CABEU|E4663|AIQ|20140528095347|BEU-30|||//6/23/2014 12:17:04 PM
CAD_U|CABEU|E4663|AIQ|20140528095347|BEU-30|||//6/23/2014 12:17:04 PM
CAD_U|CABEU|E4664|AIQ|20140621084832|BEU-31|||//6/23/2014 12:17:05 PM
CAD_U|CABEU|E4664|AIQ|20140621084832|BEU-31|||//6/23/2014 12:17:06 PM
CAD_U|CABEU|E4664|AIQ|20140621084832|BEU-31|||//6/23/2014 12:17:06 PM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//6/23/2014 12:17:07 PM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//6/23/2014 12:17:07 PM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//6/23/2014 12:17:07 PM
CAD_U|CABEU|E4666|AIQ|20140612105938|BEU-30|||//6/23/2014 12:17:08 PM
CAD_U|CABEU|E4666|AIQ|20140612105938|BEU-30|||//6/23/2014 12:17:08 PM
CAD_U|CABEU|E4666|AIQ|20140612105938|BEU-30|||//6/23/2014 12:17:08 PM
CAD_U|CABEU|E4669|AIQ|20140617181054|BEU-30|||//6/23/2014 12:17:09 PM
CAD_U|CABEU|E4669|AIQ|20140617181054|BEU-30|||//6/23/2014 12:17:09 PM
CAD_U|CABEU|E4673|AIQ|20140620134459|BEU-30|||//6/23/2014 12:17:10 PM
CAD_U|CABEU|E4673|AIQ|20140620134459|BEU-30|||//6/23/2014 12:17:10 PM
CAD_U|CABEU|E4673|AIQ|20140620134459|BEU-30|||//6/23/2014 12:17:10 PM
CAD_U|CABEU|E4674|AIQ|20140519101550|BEU-35|||//6/23/2014 12:17:11 PM
CAD_U|CABEU|E4674|AIQ|20140519101550|BEU-35|||//6/23/2014 12:17:11 PM
CAD_U|CABEU|E4675|AIQ|20140518085412|BEU-30|||//6/23/2014 12:17:12 PM
CAD_U|CABEU|E4675|AIQ|20140518085412|BEU-30|||//6/23/2014 12:17:12 PM
CAD_U|CABEU|E4675|AIQ|20140518085412|BEU-30|||//6/23/2014 12:17:12 PM
CAD_U|CABEU|E4676|AIQ|20140508202901|BEU-30|||//6/23/2014 12:17:13 PM
CAD_U|CABEU|E4676|AIQ|20140508202901|BEU-30|||//6/23/2014 12:17:13 PM
CAD_U|CABEU|E4676|AIQ|20140508202901|BEU-30|||//6/23/2014 12:17:13 PM
CAD_U|CABEU|E4677|AIQ|20140415102351|BEU-30|||//6/23/2014 12:17:15 PM
CAD_U|CABEU|E4677|AIQ|20140415102351|BEU-30|||//6/23/2014 12:17:15 PM
CAD_U|CABEU|E4677|AIQ|20140415102351|BEU-30|||//6/23/2014 12:17:15 PM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//6/23/2014 12:17:16 PM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//6/23/2014 12:17:16 PM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//6/23/2014 12:17:16 PM
CAD_U|CABEU|E4684|AIQ|20140617181045|BEU-35|||//6/23/2014 12:17:17 PM
CAD_U|CABEU|E4684|AIQ|20140617181045|BEU-35|||//6/23/2014 12:17:17 PM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//6/23/2014 12:17:18 PM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//6/23/2014 12:17:18 PM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//6/23/2014 12:17:18 PM
CAD_U|CABEU|E4686|AIQ|20140617174003|BEU-30|||//6/23/2014 12:17:19 PM
CAD_U|CABEU|E4686|AIQ|20140617174003|BEU-30|||//6/23/2014 12:17:19 PM
CAD_U|CABEU|E4686|AIQ|20140617174003|BEU-30|||//6/23/2014 12:17:19 PM
CAD_U|CABEU|E4691|AIQ|20140513064108|BEU-30|||//6/23/2014 12:17:20 PM
CAD_U|CABEU|E4691|AIQ|20140513064108|BEU-30|||//6/23/2014 12:17:20 PM
CAD_U|CABEU|E4691|AIQ|20140513064108|BEU-30|||//6/23/2014 12:17:20 PM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//6/23/2014 12:17:21 PM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//6/23/2014 12:17:21 PM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//6/23/2014 12:17:21 PM
CAD_U|CABEU|E4694|AIQ|20140620093201|BEU-30|||//6/23/2014 12:17:22 PM
CAD_U|CABEU|E4694|AIQ|20140620093201|BEU-30|||//6/23/2014 12:17:23 PM
CAD_U|CABEU|E4694|AIQ|20140620093201|BEU-30|||//6/23/2014 12:17:23 PM
CAD_U|CABEU|E4699|AIQ|20140610221021|BEU-30|||//6/23/2014 12:17:24 PM
CAD_U|CABEU|E4699|AIQ|20140610221021|BEU-30|||//6/23/2014 12:17:24 PM
CAD_U|CABEU|E4699|AIQ|20140610221021|BEU-30|||//6/23/2014 12:17:24 PM
CAD_U|CABEU|GAB1|AIQ|20140623074051|BEU-30|||//6/23/2014 12:17:25 PM
CAD_U|CABEU|GAB1|AIQ|20140623074051|BEU-30|||//6/23/2014 12:17:25 PM
CAD_U|CABEU|GAB1|AIQ|20140623074051|BEU-30|||//6/23/2014 12:17:25 PM
CAD_U|CABEU|GAB2|AIQ|20140619073510|BEU-30|||//6/23/2014 12:17:26 PM
CAD_U|CABEU|GAB2|AIQ|20140619073510|BEU-30|||//6/23/2014 12:17:26 PM
CAD_U|CABEU|GAB2|AIQ|20140619073510|BEU-30|||//6/23/2014 12:17:26 PM
CAD_U|CABEU|GAB3|AIQ|20140617072152|BEU-30|||//6/23/2014 12:17:27 PM
CAD_U|CABEU|GAB3|AIQ|20140617072152|BEU-30|||//6/23/2014 12:17:27 PM
CAD_U|CABEU|GAB3|AIQ|20140617072152|BEU-30|||//6/23/2014 12:17:27 PM
CAD_U|CABEU|GAB4|AIQ|20140623074316|BEU-30|||//6/23/2014 12:17:28 PM
CAD_U|CABEU|GAB4|AIQ|20140623074316|BEU-30|||//6/23/2014 12:17:28 PM
CAD_U|CABEU|GAB4|AIQ|20140623074316|BEU-30|||//6/23/2014 12:17:28 PM
CAD_U|CABEU|GAB5|AIQ|20140623074509|BEU-30|||//6/23/2014 12:17:29 PM
CAD_U|CABEU|GAB5|AIQ|20140623074509|BEU-30|||//6/23/2014 12:17:29 PM
CAD_U|CABEU|GAB5|AIQ|20140623074509|BEU-30|||//6/23/2014 12:17:29 PM
CAD_U|CABEU|GAB6|AIQ|20140623074835|BEU-30|||//6/23/2014 12:17:30 PM
CAD_U|CABEU|GAB6|AIQ|20140623074835|BEU-30|||//6/23/2014 12:17:30 PM
CAD_U|CABEU|GAB6|AIQ|20140623074835|BEU-30|||//6/23/2014 12:17:30 PM
CAD_U|CABEU|HLT406|AIQ|20140511072331|BEU-30|||//6/23/2014 12:17:32 PM
CAD_U|CABEU|HLT406|AIQ|20140511072331|BEU-30|||//6/23/2014 12:17:32 PM
CAD_U|CABEU|HLT406|AIQ|20140511072331|BEU-30|||//6/23/2014 12:17:32 PM
CAD_U|CACDF|T80|AIQ|20140528130946|HAAB|||//6/23/2014 12:17:33 PM
CAD_U|CACDF|T80|AIQ|20140528130946|HAAB|||//6/23/2014 12:17:33 PM
CAD_U|CACDF|T81|AIQ|20140528130949|HAAB|||//6/23/2014 12:17:34 PM
CAD_U|CACDF|T81|AIQ|20140528130949|HAAB|||//6/23/2014 12:17:34 PM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//6/23/2014 12:17:35 PM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//6/23/2014 12:17:35 PM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//6/23/2014 12:17:35 PM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//6/23/2014 12:17:36 PM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//6/23/2014 12:17:36 PM
CAD_U|CAFKU|E4361|AIQ|20140407064119|FKU-1A|||//6/23/2014 12:17:37 PM
CAD_U|CAFKU|E4361|AIQ|20140407064119|FKU-1A|||//6/23/2014 12:17:37 PM
CAD_U|CAFKU|E4361|AIQ|20140407064119|FKU-1A|||//6/23/2014 12:17:38 PM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//6/23/2014 12:17:39 PM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//6/23/2014 12:17:39 PM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//6/23/2014 12:17:39 PM
CAD_U|CAFKU|E4363|AIQ|20140417161233|FKU-2|||//6/23/2014 12:17:40 PM
CAD_U|CAFKU|E4363|AIQ|20140417161233|FKU-2|||//6/23/2014 12:17:40 PM
CAD_U|CAFKU|E4363|AIQ|20140417161233|FKU-2|||//6/23/2014 12:17:40 PM
CAD_U|CAFKU|E4364|AIQ|20140512071100|FKU-1A|||//6/23/2014 12:17:41 PM
CAD_U|CAFKU|E4364|AIQ|20140512071100|FKU-1A|||//6/23/2014 12:17:41 PM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//6/23/2014 12:17:42 PM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//6/23/2014 12:17:42 PM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//6/23/2014 12:17:42 PM
CAD_U|CAFKU|E4370|AIQ|20140622213207|FKU-1A|||//6/23/2014 12:17:43 PM
CAD_U|CAFKU|E4370|AIQ|20140622213207|FKU-1A|||//6/23/2014 12:17:43 PM
CAD_U|CAFKU|E4370|AIQ|20140622213207|FKU-1A|||//6/23/2014 12:17:43 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//6/23/2014 12:17:45 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//6/23/2014 12:17:45 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//6/23/2014 12:17:45 PM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//6/23/2014 12:17:46 PM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//6/23/2014 12:17:46 PM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//6/23/2014 12:17:46 PM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//6/23/2014 12:17:47 PM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//6/23/2014 12:17:47 PM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//6/23/2014 12:17:47 PM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//6/23/2014 12:17:48 PM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//6/23/2014 12:17:48 PM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//6/23/2014 12:17:48 PM
CAD_U|CAFKU|MIR1|AIQ|20140622082613|FKU-2|||//6/23/2014 12:17:49 PM
CAD_U|CAFKU|MIR1|AIQ|20140622082613|FKU-2|||//6/23/2014 12:17:49 PM
CAD_U|CAFKU|MIR1|AIQ|20140622082613|FKU-2|||//6/23/2014 12:17:49 PM
CAD_U|CAFKU|MIR2|AIQ|20140622161637|FKU-2|||//6/23/2014 12:17:50 PM
CAD_U|CAFKU|MIR2|AIQ|20140622161637|FKU-2|||//6/23/2014 12:17:50 PM
CAD_U|CAFKU|MIR2|AIQ|20140622161637|FKU-2|||//6/23/2014 12:17:50 PM
CAD_U|CAFKU|MIR3|AIQ|20140614233949|FKU-1A|||//6/23/2014 12:17:51 PM
CAD_U|CAFKU|MIR3|AIQ|20140614233949|FKU-1A|||//6/23/2014 12:17:52 PM
CAD_U|CAFKU|MIR3|AIQ|20140614233949|FKU-1A|||//6/23/2014 12:17:52 PM
CAD_U|CAFKU|MIR4|AIQ|20140623082515|FKU-2|||//6/23/2014 12:17:53 PM
CAD_U|CAFKU|MIR4|AIQ|20140623082515|FKU-2|||//6/23/2014 12:17:53 PM
CAD_U|CAFKU|MIR4|AIQ|20140623082515|FKU-2|||//6/23/2014 12:17:53 PM
CAD_U|CASLC|E30|ONS|20140623115829|R-17A|14007751|MED|CASLU2014005560//6/23/2014 12:18:33 PM
CAD_U|CACDF|C406|AIQ|20140531113743|BVHB|||//6/23/2014 12:20:46 PM
CAD_U|CACDF|C406|AIQ|20140531113743|BVHB|||//6/23/2014 12:20:46 PM
CAD_U|CACDF|C406|AIQ|20140531113743|BVHB|||//6/23/2014 12:20:46 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E30,E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:21:22 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E30,E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:21:22 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E30,E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:21:22 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E30,E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:21:25 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E30,E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:21:26 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:21:50 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:21:50 PM
CAD_U|CASLC|E30|AOR|20140623122150|R-17A||MED|//6/23/2014 12:21:50 PM
CAD_U|CAPRF|E8191|DSP|20140623115536|R-14B|14007751|MED|CASLU2014005560//6/23/2014 12:21:50 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:22:23 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:22:23 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:22:23 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:23:25 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:23:25 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:24:23 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:24:23 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:24:36 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:24:36 PM
CAD_E|CAPRF14007751|CASLU2014005560|EMS|20140623115415|MED|MEDICAL AID CODE 3|-120.702730|35.587139|833 GAHAN PL ||2000 BLK FORTINI WAY|742 BLK HWY 46 W|513_G_6/513_G_6||||E8191|Command:RIVER;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//6/23/2014 12:24:40 PM
CAD_U|CASLC|E30|AIQ|20140623122457|R-17A||MED|//6/23/2014 12:24:57 PM
CAD_E|CAPSM14007754|CASLU|MA|20140623122444|OOA|OTH, ASSIST|-120.642472|35.140966|250 MAIN ST |PB|799 BLK CYPRESS ST|800 BLK DOLLIVER ST|714_B_2|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 12:24:58 PM
CAD_E|CAPSM14007754|CASLU|MA|20140623122444|OOA|OTH, ASSIST|-120.642472|35.140966|250 MAIN ST |PB|799 BLK CYPRESS ST|800 BLK DOLLIVER ST|714_B_2|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/23/2014 12:24:59 PM
