CAD_E|CASLU12007366//8/10/2012 12:01:22 AM
CAD_U|CASLC|E33|AIQ|20120810000123|H-6A|||//8/10/2012 12:01:22 AM
CAD_U|CASLU|E3469|ENR|20120810122225|B-7A|12007384|MED|CASLU2012006443//8/10/2012 12:22:25 PM
CAD_U|CASLU|E3469|ENR|20120810122225|B-7A|12007384|MED|CASLU2012006443//8/10/2012 12:22:25 PM
CAD_E|CACAY12007384|CASLU2012006443|EMS3CDF/|20120810121814|MED|MEDICAL AID CODE 3|-120.891989|35.438586|1600 PACIFIC AVE |CAY|1 BLK 16TH ST|1 BLK 17TH ST|591_B_3/03_T29S_R10E_M||||ECAY,E3469|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:22:27 PM
CAD_U|CACAY|ECAY|DSP|20120810122024|B-7B|12007384|MED|CASLU2012006443//8/10/2012 12:22:27 PM
CAD_E|CACAY12007384|CASLU2012006443|EMS3CDF/|20120810121814|MED|MEDICAL AID CODE 3|-120.891989|35.438586|1600 PACIFIC AVE |CAY|1 BLK 16TH ST|1 BLK 17TH ST|591_B_3/03_T29S_R10E_M||||ECAY,E3469,R5654|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:23:41 PM
CAD_E|CACAY12007384|CASLU2012006443|EMS3CDF/|20120810121814|MED|MEDICAL AID CODE 3|-120.891989|35.438586|1600 PACIFIC AVE |CAY|1 BLK 16TH ST|1 BLK 17TH ST|591_B_3/03_T29S_R10E_M||||ECAY,E3469,R5654|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:23:41 PM
CAD_U|CACAY|R5654|ENR|20120810122340|B-7B|12007384|MED|CASLU2012006443//8/10/2012 12:23:41 PM
CAD_U|CACAY|R5654|ENR|20120810122340|B-7B|12007384|MED|CASLU2012006443//8/10/2012 12:23:41 PM
CAD_E|CACAY12007384|CASLU2012006443|EMS3CDF/|20120810121814|MED|MEDICAL AID CODE 3|-120.891989|35.438586|1600 PACIFIC AVE |CAY|1 BLK 16TH ST|1 BLK 17TH ST|591_B_3/03_T29S_R10E_M||||E3469,R5654|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:23:45 PM
CAD_E|CACAY12007384|CASLU2012006443|EMS3CDF/|20120810121814|MED|MEDICAL AID CODE 3|-120.891989|35.438586|1600 PACIFIC AVE |CAY|1 BLK 16TH ST|1 BLK 17TH ST|591_B_3/03_T29S_R10E_M||||E3469,R5654|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:23:45 PM
CAD_U|CACAY|ECAY|AIQ|20120810122345|B-7B|||//8/10/2012 12:23:45 PM
CAD_E|CACAY12007384|CASLU2012006443|EMS3CDF/|20120810121814|MED|MEDICAL AID CODE 3|-120.891989|35.438586|1600 PACIFIC AVE |CAY|1 BLK 16TH ST|1 BLK 17TH ST|591_B_3/03_T29S_R10E_M||||E3469,R5654|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:24:00 PM
CAD_E|CACAY12007384|CASLU2012006443|EMS3CDF/|20120810121814|MED|MEDICAL AID CODE 3|-120.891989|35.438586|1600 PACIFIC AVE |CAY|1 BLK 16TH ST|1 BLK 17TH ST|591_B_3/03_T29S_R10E_M||||E3469,R5654,C5600|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:24:08 PM
CAD_E|CACAY12007384|CASLU2012006443|EMS3CDF/|20120810121814|MED|MEDICAL AID CODE 3|-120.891989|35.438586|1600 PACIFIC AVE |CAY|1 BLK 16TH ST|1 BLK 17TH ST|591_B_3/03_T29S_R10E_M||||E3469,R5654,C5600|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:24:08 PM
CAD_U|CACAY|C5600|ENR|20120810122408|B-7B|12007384|MED|CASLU2012006443//8/10/2012 12:24:08 PM
CAD_U|CACAY|C5600|ENR|20120810122408|B-7B|12007384|MED|CASLU2012006443//8/10/2012 12:24:08 PM
CAD_E|CACAY12007384|CASLU2012006443|EMS3CDF/|20120810121814|MED|MEDICAL AID CODE 3|-120.891989|35.438586|1600 PACIFIC AVE |CAY|1 BLK 16TH ST|1 BLK 17TH ST|591_B_3/03_T29S_R10E_M||||E3469,R5654,C5600|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:24:13 PM
CAD_U|CACAY|C5600|ONS|20120810122413|B-7B|12007384|MED|CASLU2012006443//8/10/2012 12:24:13 PM
CAD_E|CACAY12007384|CASLU2012006443|EMS3CDF/|20120810121814|MED|MEDICAL AID CODE 3|-120.891989|35.438586|1600 PACIFIC AVE |CAY|1 BLK 16TH ST|1 BLK 17TH ST|591_B_3/03_T29S_R10E_M||||E3469,R5654,C5600|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:24:36 PM
CAD_E|CACAY12007384|CASLU2012006443|EMS3CDF/|20120810121814|MED|MEDICAL AID CODE 3|-120.891989|35.438586|1600 PACIFIC AVE |CAY|1 BLK 16TH ST|1 BLK 17TH ST|591_B_3/03_T29S_R10E_M||||E3469,R5654,C5600|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:24:55 PM
CAD_U|CACAY|C5600|ONS|20120810122413|B-7B|12007384|MED|CASLU2012006443//8/10/2012 12:24:55 PM
CAD_U|CASLU|E3469|ENR|20120810122225|B-7A|12007384|MED|CASLU2012006443//8/10/2012 12:24:55 PM
CAD_U|CACAY|R5654|ENR|20120810122340|B-7B|12007384|MED|CASLU2012006443//8/10/2012 12:24:55 PM
CAD_E|CACAY12007384|CASLU2012006443|EMS3CDF/|20120810121814|MED|MEDICAL AID CODE 3|-120.891989|35.438586|1600 PACIFIC AVE |CAY|1 BLK 16TH ST|1 BLK 17TH ST|591_B_3/03_T29S_R10E_M||||R5654,C5600|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:25:25 PM
CAD_U|CASLU|E3469|AIQ|20120810122524|B-7A|||//8/10/2012 12:25:25 PM
CAD_U|CABEU|E4685|AIQ|20120718210344|BEU-30|||//8/10/2012 12:25:32 PM
CAD_U|CABEU|E4685|AIQ|20120718210344|BEU-30|||//8/10/2012 12:25:32 PM
CAD_U|CABEU|E4685|AIQ|20120718210344|BEU-30|||//8/10/2012 12:25:32 PM
CAD_E|CACAY12007384|CASLU2012006443|EMS3CDF/|20120810121814|MED|MEDICAL AID CODE 3|-120.891989|35.438586|1600 PACIFIC AVE |CAY|1 BLK 16TH ST|1 BLK 17TH ST|591_B_3/03_T29S_R10E_M||||C5600|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:25:38 PM
CAD_U|CACAY|R5654|OFF//8/10/2012 12:25:38 PM
CAD_E|CACAY12007384|CASLU2012006443|EMS3CDF/|20120810121814|MED|MEDICAL AID CODE 3|-120.891989|35.438586|1600 PACIFIC AVE |CAY|1 BLK 16TH ST|1 BLK 17TH ST|591_B_3/03_T29S_R10E_M||||C5600|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:25:47 PM
CAD_E|CACAY12007384|CASLU2012006443|EMS3CDF/|20120810121814|MED|MEDICAL AID CODE 3|-120.891989|35.438586|1600 PACIFIC AVE |CAY|1 BLK 16TH ST|1 BLK 17TH ST|591_B_3/03_T29S_R10E_M||||C5600|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:25:49 PM
CAD_E|CACAY12007384|CASLU2012006443|EMS3CDF/|20120810121814|MED|MEDICAL AID CODE 3|-120.891989|35.438586|1600 PACIFIC AVE |CAY|1 BLK 16TH ST|1 BLK 17TH ST|591_B_3/03_T29S_R10E_M||||C5600|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:25:49 PM
CAD_E|CACAY12007384//8/10/2012 12:26:06 PM
CAD_U|CACAY|C5600|OFF//8/10/2012 12:26:06 PM
CAD_E|CASLU12007383//8/10/2012 12:26:37 PM
CAD_U|CASLC|E30|AIQ|20120810122637|R-17A|||//8/10/2012 12:26:37 PM
CAD_U|CASLU|E3482|AOR|20120810122805|F-10A|||//8/10/2012 12:28:05 PM
CAD_E|CASLU12007385|CASLU||20120810122838|PAO|PA, PUBLIC ASSIST|-120.977578|35.469229|5098 VILLA CREEK RD / 5000 HWY 1 |SLO_CO|||570/26_T28S_R09E_M|||||Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//8/10/2012 12:28:38 PM
CAD_E|CAPSM12007386|CASLU||20120810122840|MEDLG|MED, LIFEGUARD|-120.643824|35.139995|PISMO LIFEGUARD TOWER 3 @ =L(35.139995|PB| | |714_B_2/13_T32S_R12E_M||-120.643292|35.140207||Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical:CALCORD;Air-to-Ground:CDF A/G;//8/10/2012 12:28:41 PM
CAD_E|CASLU12007385|CASLU||20120810122838|PAO|PA, PUBLIC ASSIST|-120.977578|35.469229|5098 VILLA CREEK RD / 5000 HWY 1 |SLO_CO|||570/26_T28S_R09E_M|||||Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//8/10/2012 12:28:43 PM
CAD_E|CAPSM12007386|CASLU2012006444|PISMO LIFEGUARD TOWER 3 P|20120810122840|MEDLG|MED, LIFEGUARD|-120.643824|35.139995|PISMO LIFEGUARD TOWER 3 @ =L(35.139995|PB| | |714_B_2/13_T32S_R12E_M||-120.643292|35.140207|LFG64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical:CALCORD;Air-to-Ground:CDF A/G;//8/10/2012 12:28:50 PM
CAD_E|CAPSM12007386|CASLU2012006444|PISMO LIFEGUARD TOWER 3 P|20120810122840|MEDLG|MED, LIFEGUARD|-120.643824|35.139995|PISMO LIFEGUARD TOWER 3 @ =L(35.139995|PB| | |714_B_2/13_T32S_R12E_M||-120.643292|35.140207|LFG64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical:CALCORD;Air-to-Ground:CDF A/G;//8/10/2012 12:28:50 PM
CAD_U|CAPSM|LFG64|ONS|20120810122850|A-32M|12007386|MEDLG|CASLU2012006444//8/10/2012 12:28:50 PM
CAD_E|CASLU12007385|CASLU2012006445|VILLA CREEK RD / HWY 1|20120810122838|PAO|PA, PUBLIC ASSIST|-120.977578|35.469229|5098 VILLA CREEK RD / 5000 HWY 1 |SLO_CO|||570/26_T28S_R09E_M||||E3469|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//8/10/2012 12:28:52 PM
CAD_E|CASLU12007385|CASLU2012006445|VILLA CREEK RD / HWY 1|20120810122838|PAO|PA, PUBLIC ASSIST|-120.977578|35.469229|5098 VILLA CREEK RD / 5000 HWY 1 |SLO_CO|||570/26_T28S_R09E_M||||E3469|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//8/10/2012 12:28:52 PM
CAD_U|CASLU|E3469|DSP|20120810122851|B-7A|12007385|PAO|CASLU2012006445//8/10/2012 12:28:52 PM
CAD_E|CASLU12007385|CASLU2012006445|VILLA CREEK RD / HWY 1|20120810122838|PAO|PA, PUBLIC ASSIST|-120.977578|35.469229|5098 VILLA CREEK RD / 5000 HWY 1 |SLO_CO|||570/26_T28S_R09E_M||||E3469|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//8/10/2012 12:28:58 PM
CAD_U|CASLU|E3469|ENR|20120810122857|B-7A|12007385|PAO|CASLU2012006445//8/10/2012 12:28:58 PM
CAD_U|CASLU|E3469|ENR|20120810122857|B-7A|12007385|PAO|CASLU2012006445//8/10/2012 12:28:58 PM
CAD_E|CAPSM12007386//8/10/2012 12:29:19 PM
CAD_U|CAPSM|LFG64|AIQ|20120810122919|A-32M|||//8/10/2012 12:29:19 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:33:41 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:33:42 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:33:46 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:33:46 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:33:50 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:33:51 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:33:51 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:33:51 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:33:53 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:33:54 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:33:55 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:33:55 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:33:55 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:34:00 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:34:00 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:34:21 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:34:22 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:34:32 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:34:32 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:34:32 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:34:37 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:34:37 PM
CAD_E|CASLU12007385|CASLU2012006445|VILLA CREEK RD / HWY 1|20120810122838|PAO|PA, PUBLIC ASSIST|-120.977578|35.469229|5098 VILLA CREEK RD / 5000 HWY 1 |SLO_CO|||570/26_T28S_R09E_M||||E3469|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//8/10/2012 12:35:12 PM
CAD_U|CASLU|E3469|ONS|20120810123511|B-7A|12007385|PAO|CASLU2012006445//8/10/2012 12:35:12 PM
CAD_U|CAFKU|E4362|AIQ|20120619182609|FKU-2|||//8/10/2012 12:35:16 PM
CAD_U|CAFKU|E4362|AIQ|20120619182609|FKU-2|||//8/10/2012 12:35:16 PM
CAD_U|CAFKU|E4362|AIQ|20120619182609|FKU-2|||//8/10/2012 12:35:16 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:35:20 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:35:21 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:35:25 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:35:25 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:35:25 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:35:25 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:35:33 PM
CAD_E|CAAYG12007387|CASLU|EMS3CDF/|20120810123319|OOA|OTH, ASSIST|-120.592741|35.123988|=L(35.123988|AG|||714_H_5/21_T32S_R13E_M||-120.592740|35.123988||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//8/10/2012 12:35:34 PM
CAD_E|CAAYG12007387//8/10/2012 12:35:38 PM
CAD_E|CAFKU12007380|CAFKU2012010106|DEN|20120810113529|FWL|FIRE, WILDLAND|-119.915278|35.850000|25TH AV /   DEVILS DEN RD |||||||||Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF AIR-GRND       01;//8/10/2012 12:41:34 PM
CAD_E|CAFKU12007380|CAFKU2012010106|DEN|20120810113529|FWL|FIRE, WILDLAND|-119.915278|35.850000|25TH AV /   DEVILS DEN RD |||||||||Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF AIR-GRND       01;//8/10/2012 12:41:35 PM
CAD_E|CAFKU12007380|CAFKU2012010106|DEN|20120810113529|FWL|FIRE, WILDLAND|-119.915278|35.850000|25TH AV /   DEVILS DEN RD |||||||||Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF AIR-GRND       01;//8/10/2012 12:41:40 PM
CAD_E|CAFKU12007380|CAFKU2012010106|DEN|20120810113529|FWL|FIRE, WILDLAND|-119.915278|35.850000|25TH AV /   DEVILS DEN RD |||||||||Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF AIR-GRND       01;//8/10/2012 12:41:45 PM
CAD_E|CAFKU12007380|CAFKU2012010106|DEN|20120810113529|FWL|FIRE, WILDLAND|-119.915278|35.850000|25TH AV /   DEVILS DEN RD |||||||||Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF AIR-GRND       01;//8/10/2012 12:41:45 PM
CAD_E|CAFKU12007380|CAFKU2012010106|DEN|20120810113529|FWL|FIRE, WILDLAND|-119.915278|35.850000|25TH AV /   DEVILS DEN RD |||||||||Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF AIR-GRND       01;//8/10/2012 12:41:45 PM
CAD_E|CAFKU12007380|CAFKU2012010106|DEN|20120810113529|FWL|FIRE, WILDLAND|-119.915278|35.850000|25TH AV /   DEVILS DEN RD |||||||||Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF AIR-GRND       01;//8/10/2012 12:41:46 PM
CAD_E|CAFKU12007380|CAFKU2012010106|DEN|20120810113529|FWL|FIRE, WILDLAND|-119.915278|35.850000|25TH AV /   DEVILS DEN RD |||||||||Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF AIR-GRND       01;//8/10/2012 12:41:51 PM
CAD_E|CAFKU12007380|CAFKU2012010106|DEN|20120810113529|FWL|FIRE, WILDLAND|-119.915278|35.850000|25TH AV /   DEVILS DEN RD |||||||||Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF AIR-GRND       01;//8/10/2012 12:41:51 PM
CAD_E|CASLU12007351|CAMVU2012008547|CHIHUAHUA 2|20120809131053|FWL|FIRE, WILDLAND|-116.747222|33.371667|SEE INCIDENT LOCATION DESCRIPTION||||||||T74,ST9347L,D3441,B3414,D3403|Command:CDF COMMAND 2      01;Pri Tactical:TAC 5              01;Alt Tactical: ;Air-to-Ground:CDF TAC 23 Must be 01;//8/10/2012 12:42:08 PM
CAD_E|CASLU12007351|CAMVU2012008547|CHIHUAHUA 2|20120809131053|FWL|FIRE, WILDLAND|-116.747222|33.371667|SEE INCIDENT LOCATION DESCRIPTION||||||||T74,ST9347L,D3441,B3414,D3403|Command:CDF COMMAND 2      01;Pri Tactical:TAC 5              01;Alt Tactical: ;Air-to-Ground:CDF TAC 23 Must be 01;//8/10/2012 12:42:08 PM
CAD_E|CAFKU12007380|CAFKU2012010106|DEN|20120810113529|FWL|FIRE, WILDLAND|-119.915278|35.850000|25TH AV /   DEVILS DEN RD |||||||||Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF AIR-GRND       01;//8/10/2012 12:42:14 PM
CAD_E|CAFKU12007380|CAFKU2012010106|DEN|20120810113529|FWL|FIRE, WILDLAND|-119.915278|35.850000|25TH AV /   DEVILS DEN RD |||||||||Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF AIR-GRND       01;//8/10/2012 12:42:14 PM
CAD_E|CAFKU12007380|CAFKU2012010106|DEN|20120810113529|FWL|FIRE, WILDLAND|-119.915278|35.850000|25TH AV /   DEVILS DEN RD |||||||||Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF AIR-GRND       01;//8/10/2012 12:42:15 PM
CAD_E|CAFKU12007380|CAFKU2012010106|DEN|20120810113529|FWL|FIRE, WILDLAND|-119.915278|35.850000|25TH AV /   DEVILS DEN RD |||||||||Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF AIR-GRND       01;//8/10/2012 12:42:15 PM
CAD_E|CAFKU12007380|CAFKU2012010106|DEN|20120810113529|FWL|FIRE, WILDLAND|-119.915278|35.850000|25TH AV /   DEVILS DEN RD |||||||||Command:COMMAND 2          01;Pri Tactical:TAC 8              01;Alt Tactical: ;Air-to-Ground:CDF AIR-GRND       01;//8/10/2012 12:42:21 PM
