CAD_E|CASLC13010396//10/17/2013 12:01:35 AM
CAD_U|CACMB|E5791|AIQ|20131017000135|G-16B|||//10/17/2013 12:01:35 AM
CAD_U|CAFKU|MIR2|AIQ|20131013081312|FKU-2|||//10/17/2013 6:58:51 AM
CAD_U|CAFKU|MIR2|AIQ|20131013081312|FKU-2|||//10/17/2013 6:58:51 AM
CAD_U|CAFKU|MIR3|AIQ|20131012082215|FKU-1A|||//10/17/2013 6:58:52 AM
CAD_U|CAFKU|MIR3|AIQ|20131012082215|FKU-1A|||//10/17/2013 6:58:52 AM
CAD_U|CAFKU|MIR3|AIQ|20131012082215|FKU-1A|||//10/17/2013 6:58:53 AM
CAD_U|CAFKU|MIR4|AIQ|20131014082915|FKU-2|||//10/17/2013 6:58:54 AM
CAD_U|CAFKU|MIR4|AIQ|20131014082915|FKU-2|||//10/17/2013 6:58:54 AM
CAD_U|CAFKU|MIR4|AIQ|20131014082915|FKU-2|||//10/17/2013 6:58:54 AM
CAD_U|CACDF|T80|AIQ|20130804160253|HAAB|||//10/17/2013 6:58:55 AM
CAD_U|CACDF|T80|AIQ|20130804160253|HAAB|||//10/17/2013 6:58:55 AM
CAD_U|CACDF|T80|AIQ|20130804160253|HAAB|||//10/17/2013 6:58:55 AM
CAD_U|CACDF|T81|AIQ|20130804160505|HAAB|||//10/17/2013 6:58:56 AM
CAD_U|CACDF|T81|AIQ|20130804160505|HAAB|||//10/17/2013 6:58:56 AM
CAD_U|CACDF|T81|AIQ|20130804160505|HAAB|||//10/17/2013 6:58:56 AM
CAD_U|CASLU|CUE1|AIQ|20131016152742|A-10B|||//10/17/2013 7:00:41 AM
CAD_U|CASLU|CUE2|AIQ|20131016152742|A-10B|||//10/17/2013 7:00:42 AM
CAD_U|CASLU|CUE3|AIQ|20131016152742|A-10B|||//10/17/2013 7:00:42 AM
CAD_U|CASLU|CUE4|AIQ|20131016152742|A-10B|||//10/17/2013 7:00:43 AM
CAD_U|CASLU|CUE5|AIQ|20131016152742|A-10B|||//10/17/2013 7:00:44 AM
CAD_U|CASLU|94STAFF|AIQ|20130929115940|A-10B|||//10/17/2013 7:00:44 AM
CAD_U|CASLU|CUE6|AIQ|20131016152742|A-10B|||//10/17/2013 7:00:45 AM
CAD_U|CASLU|B3413|OFF//10/17/2013 7:00:48 AM
CAD_U|CABEU|E4665|AIQ|20130913113259|BEU-30|||//10/17/2013 7:01:11 AM
CAD_U|CABEU|E4665|AIQ|20130913113259|BEU-30|||//10/17/2013 7:01:11 AM
CAD_U|CABEU|E4665|AIQ|20130913113259|BEU-30|||//10/17/2013 7:01:11 AM
CAD_U|CABEU|E4665|AIQ|20130913113259|BEU-30|||//10/17/2013 7:01:12 AM
CAD_U|CABEU|E4665|AIQ|20130913113259|BEU-30|||//10/17/2013 7:01:12 AM
CAD_U|CABEU|E4665|AIQ|20130913113259|BEU-30|||//10/17/2013 7:01:12 AM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//10/17/2013 7:04:56 AM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//10/17/2013 7:04:56 AM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//10/17/2013 7:04:56 AM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//10/17/2013 7:04:58 AM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//10/17/2013 7:04:58 AM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//10/17/2013 7:04:58 AM
CAD_U|CASLU|D3403|AIQ|20131016070820|A-10D|||//10/17/2013 7:10:04 AM
CAD_U|CASLU|B3415|AIQ|20131017071143|K-11B|||//10/17/2013 7:11:42 AM
CAD_U|CASLU|B3415|AIQ|20131017071143|K-11B|||//10/17/2013 7:11:47 AM
CAD_U|CASLU|B3414|AIQ|20131017071401|K-11B|||//10/17/2013 7:14:01 AM
CAD_U|CASLU|P3423|AIQ|20131017071423|A-36E|||//10/17/2013 7:14:23 AM
CAD_U|CAFKU|E4352|AIQ|20130501104647|FKU-2|||//10/17/2013 7:18:10 AM
CAD_U|CAFKU|E4352|AIQ|20130501104647|FKU-2|||//10/17/2013 7:18:10 AM
CAD_U|CAFKU|E4352|AIQ|20130501104647|FKU-2|||//10/17/2013 7:18:10 AM
CAD_U|CAFKU|E4352|AIQ|20130501104647|FKU-2|||//10/17/2013 7:18:11 AM
CAD_U|CAFKU|E4352|AIQ|20130501104647|FKU-2|||//10/17/2013 7:18:11 AM
CAD_U|CAFKU|E4352|AIQ|20130501104647|FKU-2|||//10/17/2013 7:18:11 AM
CAD_U|CAFKU|E4352|AIQ|20130501104647|FKU-2|||//10/17/2013 7:18:15 AM
CAD_U|CAFKU|E4352|AIQ|20130501104647|FKU-2|||//10/17/2013 7:18:15 AM
CAD_U|CAFKU|E4352|AIQ|20130501104647|FKU-2|||//10/17/2013 7:18:15 AM
CAD_U|CABEU|E4684|AIQ|20131007151337|BEU-35|||//10/17/2013 7:18:17 AM
CAD_U|CABEU|E4684|AIQ|20131007151337|BEU-35|||//10/17/2013 7:18:17 AM
CAD_U|CAFKU|E4352|AIQ|20130501104647|FKU-2|||//10/17/2013 7:18:17 AM
CAD_U|CAFKU|E4352|AIQ|20130501104647|FKU-2|||//10/17/2013 7:18:17 AM
CAD_U|CAFKU|E4352|AIQ|20130501104647|FKU-2|||//10/17/2013 7:18:17 AM
CAD_U|CABEU|E4684|AIQ|20131007151337|BEU-35|||//10/17/2013 7:18:18 AM
CAD_U|CABEU|E4684|AIQ|20131007151337|BEU-35|||//10/17/2013 7:18:18 AM
CAD_U|CABEU|E4684|AIQ|20131007151337|BEU-35|||//10/17/2013 7:18:18 AM
CAD_U|CABEU|E4684|AIQ|20131007151337|BEU-35|||//10/17/2013 7:18:36 AM
CAD_U|CABEU|E4684|AIQ|20131007151337|BEU-35|||//10/17/2013 7:18:36 AM
CAD_U|CABEU|E4684|AIQ|20131007151337|BEU-35|||//10/17/2013 7:18:37 AM
CAD_U|CABEU|E4684|AIQ|20131007151337|BEU-35|||//10/17/2013 7:18:37 AM
CAD_U|CABEU|E4684|AIQ|20131007151337|BEU-35|||//10/17/2013 7:18:37 AM
CAD_U|CABEU|E4694|AIQ|20131012121648|BEU-30|||//10/17/2013 7:19:31 AM
CAD_U|CABEU|E4694|AIQ|20131012121648|BEU-30|||//10/17/2013 7:19:31 AM
CAD_U|CABEU|E4694|AIQ|20131012121648|BEU-30|||//10/17/2013 7:19:31 AM
CAD_U|CAFKU|E4363|AIQ|20130501101619|FKU-2|||//10/17/2013 7:20:34 AM
CAD_U|CAFKU|E4363|AIQ|20130501101619|FKU-2|||//10/17/2013 7:20:34 AM
CAD_U|CAFKU|E4363|AIQ|20130501101619|FKU-2|||//10/17/2013 7:20:34 AM
CAD_U|CAFKU|E4363|AIQ|20130501101619|FKU-2|||//10/17/2013 7:20:35 AM
CAD_U|CAFKU|E4363|AIQ|20130501101619|FKU-2|||//10/17/2013 7:20:35 AM
CAD_U|CAFKU|E4363|AIQ|20130501101619|FKU-2|||//10/17/2013 7:20:35 AM
CAD_U|CABEU|E4694|AIQ|20131012121648|BEU-30|||//10/17/2013 7:21:28 AM
CAD_U|CABEU|E4694|AIQ|20131012121648|BEU-30|||//10/17/2013 7:21:28 AM
CAD_U|CABEU|E4694|AIQ|20131012121648|BEU-30|||//10/17/2013 7:21:28 AM
CAD_U|CABEU|GAB1|AIQ|20131013074248|BEU-30|||//10/17/2013 7:27:51 AM
CAD_U|CABEU|GAB1|AIQ|20131013074248|BEU-30|||//10/17/2013 7:27:51 AM
CAD_U|CABEU|GAB1|AIQ|20131013074248|BEU-30|||//10/17/2013 7:27:51 AM
CAD_U|CABEU|GAB1|AIQ|20131013074248|BEU-30|||//10/17/2013 7:27:52 AM
CAD_U|CABEU|GAB1|AIQ|20131013074248|BEU-30|||//10/17/2013 7:27:52 AM
CAD_U|CABEU|GAB1|AIQ|20131013074248|BEU-30|||//10/17/2013 7:27:52 AM
CAD_U|CABEU|GAB2|AIQ|20131014142356|BEU-30|||//10/17/2013 7:28:29 AM
CAD_U|CABEU|GAB2|AIQ|20131014142356|BEU-30|||//10/17/2013 7:28:29 AM
CAD_U|CABEU|GAB2|AIQ|20131014142356|BEU-30|||//10/17/2013 7:28:29 AM
CAD_U|CABEU|GAB2|AIQ|20131014142356|BEU-30|||//10/17/2013 7:28:30 AM
CAD_U|CABEU|GAB2|AIQ|20131014142356|BEU-30|||//10/17/2013 7:28:30 AM
CAD_U|CABEU|GAB2|AIQ|20131014142356|BEU-30|||//10/17/2013 7:28:30 AM
CAD_U|CASLU|E3466|AIQ|20131016235827|G-16A|||//10/17/2013 7:28:50 AM
CAD_U|CABEU|GAB3|AIQ|20131014071213|BEU-30|||//10/17/2013 7:28:53 AM
CAD_U|CABEU|GAB3|AIQ|20131014071213|BEU-30|||//10/17/2013 7:28:53 AM
CAD_U|CABEU|GAB3|AIQ|20131014071213|BEU-30|||//10/17/2013 7:28:53 AM
CAD_U|CABEU|GAB3|AIQ|20131014071213|BEU-30|||//10/17/2013 7:28:54 AM
CAD_U|CABEU|GAB3|AIQ|20131014071213|BEU-30|||//10/17/2013 7:28:54 AM
CAD_U|CABEU|GAB3|AIQ|20131014071213|BEU-30|||//10/17/2013 7:28:54 AM
CAD_U|CABEU|GAB4|AIQ|20131015072655|BEU-30|||//10/17/2013 7:29:08 AM
CAD_U|CABEU|GAB4|AIQ|20131015072655|BEU-30|||//10/17/2013 7:29:08 AM
CAD_U|CABEU|GAB4|AIQ|20131015072655|BEU-30|||//10/17/2013 7:29:08 AM
CAD_U|CABEU|GAB4|AIQ|20131015072655|BEU-30|||//10/17/2013 7:29:10 AM
CAD_U|CABEU|GAB4|AIQ|20131015072655|BEU-30|||//10/17/2013 7:29:10 AM
CAD_U|CABEU|GAB4|AIQ|20131015072655|BEU-30|||//10/17/2013 7:29:10 AM
CAD_U|CABEU|GAB5|AIQ|20131015072740|BEU-30|||//10/17/2013 7:29:41 AM
CAD_U|CABEU|GAB5|AIQ|20131015072740|BEU-30|||//10/17/2013 7:29:41 AM
CAD_U|CABEU|GAB5|AIQ|20131015072740|BEU-30|||//10/17/2013 7:29:41 AM
CAD_U|CABEU|GAB5|AIQ|20131015072740|BEU-30|||//10/17/2013 7:29:42 AM
CAD_U|CABEU|GAB5|AIQ|20131015072740|BEU-30|||//10/17/2013 7:29:42 AM
CAD_U|CABEU|GAB5|AIQ|20131015072740|BEU-30|||//10/17/2013 7:29:42 AM
CAD_U|CABEU|GAB6|AIQ|20131015072937|BEU-30|||//10/17/2013 7:30:01 AM
CAD_U|CABEU|GAB6|AIQ|20131015072937|BEU-30|||//10/17/2013 7:30:01 AM
CAD_U|CABEU|GAB6|AIQ|20131015072937|BEU-30|||//10/17/2013 7:30:01 AM
CAD_U|CABEU|GAB6|AIQ|20131015072937|BEU-30|||//10/17/2013 7:30:02 AM
CAD_U|CABEU|GAB6|AIQ|20131015072937|BEU-30|||//10/17/2013 7:30:02 AM
CAD_U|CABEU|GAB6|AIQ|20131015072937|BEU-30|||//10/17/2013 7:30:02 AM
CAD_U|CASLU|94STAFF|AIQ|20130929115940|A-10B|||//10/17/2013 7:33:40 AM
CAD_U|CASLU|94STAFF|AIQ|20130929115940|A-10B|||//10/17/2013 7:33:53 AM
CAD_U|CACDF|C406|AIQ|20130815171931|BVHB|||//10/17/2013 7:33:59 AM
CAD_U|CACDF|C406|AIQ|20130815171931|BVHB|||//10/17/2013 7:33:59 AM
CAD_U|CASLU|CUE1|AIQ|20131016152742|A-10B|||//10/17/2013 7:34:23 AM
CAD_U|CABEU|D4643|AIQ|20130804211514|BEU-30|||//10/17/2013 7:34:46 AM
CAD_U|CABEU|D4643|AIQ|20130804211514|BEU-30|||//10/17/2013 7:34:46 AM
CAD_U|CABEU|D4643|AIQ|20130804211514|BEU-30|||//10/17/2013 7:34:46 AM
CAD_U|CABEU|D4643|AIQ|20130804211514|BEU-30|||//10/17/2013 7:34:47 AM
CAD_U|CABEU|D4643|AIQ|20130804211514|BEU-30|||//10/17/2013 7:34:47 AM
CAD_U|CABEU|D4643|AIQ|20130804211514|BEU-30|||//10/17/2013 7:34:47 AM
CAD_U|CASLU|CUE1|AIQ|20131016152742|A-10B|||//10/17/2013 7:35:21 AM
CAD_U|CABEU|E4663|AIQ|20130924054912|BEU-30|||//10/17/2013 7:35:34 AM
CAD_U|CABEU|E4663|AIQ|20130924054912|BEU-30|||//10/17/2013 7:35:34 AM
CAD_U|CABEU|E4663|AIQ|20130924054912|BEU-30|||//10/17/2013 7:35:34 AM
CAD_U|CABEU|E4663|AIQ|20130924054912|BEU-30|||//10/17/2013 7:35:35 AM
CAD_U|CABEU|E4663|AIQ|20130924054912|BEU-30|||//10/17/2013 7:35:35 AM
CAD_U|CABEU|E4663|AIQ|20130924054912|BEU-30|||//10/17/2013 7:35:35 AM
CAD_U|CABEU|E4693|AIQ|20130924163734|BEU-30|||//10/17/2013 7:36:00 AM
CAD_U|CABEU|E4693|AIQ|20130924163734|BEU-30|||//10/17/2013 7:36:00 AM
CAD_U|CABEU|E4693|AIQ|20130924163734|BEU-30|||//10/17/2013 7:36:00 AM
CAD_U|CABEU|E4693|AIQ|20130924163734|BEU-30|||//10/17/2013 7:36:01 AM
CAD_U|CABEU|E4693|AIQ|20130924163734|BEU-30|||//10/17/2013 7:36:01 AM
CAD_U|CABEU|E4693|AIQ|20130924163734|BEU-30|||//10/17/2013 7:36:01 AM
CAD_U|CASLU|E3468|AIQ|20131016114853|F-10A|||//10/17/2013 7:36:24 AM
CAD_U|CASLU|CUE3|AIQ|20131016152742|A-10B|||//10/17/2013 7:36:36 AM
CAD_U|CASLU|E3480|AIQ|20131017011843|A-36B|||//10/17/2013 7:36:43 AM
CAD_U|CASLU|CUE4|AIQ|20131016152742|A-10B|||//10/17/2013 7:37:16 AM
CAD_U|CASLU|CUE5|AIQ|20131016152742|A-10B|||//10/17/2013 7:37:38 AM
CAD_U|CASLU|CUE6|AIQ|20131016152742|A-10B|||//10/17/2013 7:37:57 AM
CAD_U|CASLU|P3428|AIQ|20131017074050|A-36E|||//10/17/2013 7:40:49 AM
CAD_U|CACDF|C406|AIQ|20130501131824|BVHB|||//10/17/2013 7:41:38 AM
CAD_U|CACDF|C406|AIQ|20130501131824|BVHB|||//10/17/2013 7:41:38 AM
CAD_U|CABEU|D4641|AIQ|20130422080903|BEU-30|||//10/17/2013 7:41:39 AM
CAD_U|CABEU|D4641|AIQ|20130422080903|BEU-30|||//10/17/2013 7:41:39 AM
CAD_U|CABEU|D4641|AIQ|20130422080903|BEU-30|||//10/17/2013 7:41:39 AM
CAD_U|CABEU|D4643|AIQ|20130418080004|BEU-30|||//10/17/2013 7:41:40 AM
CAD_U|CABEU|D4643|AIQ|20130418080004|BEU-30|||//10/17/2013 7:41:40 AM
CAD_U|CABEU|D4643|AIQ|20130418080004|BEU-30|||//10/17/2013 7:41:40 AM
CAD_U|CABEU|D4645|AIQ|20130412102604|BEU-30|||//10/17/2013 7:41:42 AM
CAD_U|CABEU|D4645|AIQ|20130412102604|BEU-30|||//10/17/2013 7:41:42 AM
CAD_U|CABEU|D4645|AIQ|20130412102604|BEU-30|||//10/17/2013 7:41:42 AM
CAD_U|CAFKU|D4341|AIQ|20130424211101|FKU-1A|||//10/17/2013 7:41:43 AM
CAD_U|CAFKU|D4341|AIQ|20130424211101|FKU-1A|||//10/17/2013 7:41:43 AM
CAD_U|CAFKU|E4353|AIQ|20130406163917|FKU-2|||//10/17/2013 7:41:44 AM
CAD_U|CAFKU|E4353|AIQ|20130406163917|FKU-2|||//10/17/2013 7:41:44 AM
CAD_U|CAFKU|E4353|AIQ|20130406163917|FKU-2|||//10/17/2013 7:41:44 AM
CAD_U|CAFKU|E4354|AIQ|20130301093917|FKU-1A|||//10/17/2013 7:41:45 AM
CAD_U|CAFKU|E4354|AIQ|20130301093917|FKU-1A|||//10/17/2013 7:41:45 AM
CAD_U|CAFKU|E4361|AIQ|20130424215721|FKU-1A|||//10/17/2013 7:41:46 AM
CAD_U|CAFKU|E4361|AIQ|20130424215721|FKU-1A|||//10/17/2013 7:41:46 AM
CAD_U|CAFKU|E4361|AIQ|20130424215721|FKU-1A|||//10/17/2013 7:41:46 AM
CAD_U|CABEU|E4661|AIQ|20130425170456|BEU-30|||//10/17/2013 7:41:47 AM
CAD_U|CABEU|E4661|AIQ|20130425170456|BEU-30|||//10/17/2013 7:41:47 AM
CAD_U|CABEU|E4661|AIQ|20130425170456|BEU-30|||//10/17/2013 7:41:47 AM
CAD_U|CABEU|E4663|AIQ|20130407135917|BEU-30|||//10/17/2013 7:41:48 AM
CAD_U|CABEU|E4663|AIQ|20130407135917|BEU-30|||//10/17/2013 7:41:48 AM
CAD_U|CABEU|E4663|AIQ|20130407135917|BEU-30|||//10/17/2013 7:41:48 AM
CAD_U|CABEU|E4665|AIQ|20130501130452|BEU-30|||//10/17/2013 7:41:49 AM
CAD_U|CABEU|E4665|AIQ|20130501130452|BEU-30|||//10/17/2013 7:41:49 AM
CAD_U|CABEU|E4665|AIQ|20130501130452|BEU-30|||//10/17/2013 7:41:49 AM
CAD_U|CABEU|E4673|AIQ|20130807172241|BEU-30|||//10/17/2013 7:41:51 AM
CAD_U|CABEU|E4673|AIQ|20130807172241|BEU-30|||//10/17/2013 7:41:51 AM
CAD_U|CABEU|E4673|AIQ|20130807172241|BEU-30|||//10/17/2013 7:41:51 AM
CAD_U|CABEU|E4674|AIQ|20130827143743|BEU-30|||//10/17/2013 7:41:52 AM
CAD_U|CABEU|E4674|AIQ|20130827143743|BEU-30|||//10/17/2013 7:41:52 AM
CAD_U|CABEU|E4676|AIQ|20130501130359|BEU-30|||//10/17/2013 7:41:53 AM
CAD_U|CABEU|E4676|AIQ|20130501130359|BEU-30|||//10/17/2013 7:41:53 AM
CAD_U|CABEU|E4676|AIQ|20130501130359|BEU-30|||//10/17/2013 7:41:53 AM
CAD_U|CABEU|E4677|AIQ|20130501131824|BEU-30|||//10/17/2013 7:41:54 AM
CAD_U|CABEU|E4677|AIQ|20130501131824|BEU-30|||//10/17/2013 7:41:54 AM
CAD_U|CABEU|E4677|AIQ|20130501131824|BEU-30|||//10/17/2013 7:41:54 AM
CAD_U|CABEU|E4684|AIQ|20130827143753|BEU-35|||//10/17/2013 7:41:55 AM
CAD_U|CABEU|E4684|AIQ|20130827143753|BEU-35|||//10/17/2013 7:41:55 AM
CAD_U|CABEU|E4685|AIQ|20130904070239|BEU-30|||//10/17/2013 7:41:56 AM
CAD_U|CABEU|E4685|AIQ|20130904070239|BEU-30|||//10/17/2013 7:41:56 AM
CAD_U|CABEU|E4685|AIQ|20130904070239|BEU-30|||//10/17/2013 7:41:56 AM
CAD_U|CABEU|E4686|AIQ|20130501130422|BEU-30|||//10/17/2013 7:41:57 AM
CAD_U|CABEU|E4686|AIQ|20130501130422|BEU-30|||//10/17/2013 7:41:57 AM
CAD_U|CABEU|E4686|AIQ|20130501130422|BEU-30|||//10/17/2013 7:41:57 AM
CAD_U|CABEU|E4693|AIQ|20130909114044|BEU-30|||//10/17/2013 7:41:58 AM
CAD_U|CABEU|E4693|AIQ|20130909114044|BEU-30|||//10/17/2013 7:41:58 AM
CAD_U|CABEU|E4693|AIQ|20130909114044|BEU-30|||//10/17/2013 7:41:58 AM
CAD_U|CABEU|E4694|AIQ|20130827143828|BEU-30|||//10/17/2013 7:41:59 AM
CAD_U|CABEU|E4694|AIQ|20130827143828|BEU-30|||//10/17/2013 7:41:59 AM
CAD_U|CABEU|GAB2|AIQ|20130422080347|BEU-30|||//10/17/2013 7:42:01 AM
CAD_U|CABEU|GAB2|AIQ|20130422080347|BEU-30|||//10/17/2013 7:42:01 AM
CAD_U|CABEU|GAB2|AIQ|20130422080347|BEU-30|||//10/17/2013 7:42:01 AM
CAD_U|CABEU|GAB3|AIQ|20130422080348|BEU-30|||//10/17/2013 7:42:02 AM
CAD_U|CABEU|GAB3|AIQ|20130422080348|BEU-30|||//10/17/2013 7:42:02 AM
CAD_U|CABEU|GAB3|AIQ|20130422080348|BEU-30|||//10/17/2013 7:42:02 AM
CAD_U|CABEU|GAB4|AIQ|20130422080351|BEU-30|||//10/17/2013 7:42:03 AM
CAD_U|CABEU|GAB4|AIQ|20130422080351|BEU-30|||//10/17/2013 7:42:03 AM
CAD_U|CABEU|GAB4|AIQ|20130422080351|BEU-30|||//10/17/2013 7:42:03 AM
CAD_U|CABEU|GAB5|AIQ|20130415174410|BEU-30|||//10/17/2013 7:42:04 AM
CAD_U|CABEU|GAB5|AIQ|20130415174410|BEU-30|||//10/17/2013 7:42:04 AM
CAD_U|CABEU|GAB5|AIQ|20130415174410|BEU-30|||//10/17/2013 7:42:04 AM
CAD_U|CACDF|T80|AIQ|20130501131824|HAAB|||//10/17/2013 7:42:05 AM
CAD_U|CACDF|T80|AIQ|20130501131824|HAAB|||//10/17/2013 7:42:05 AM
CAD_U|CACDF|T81|AIQ|20130501130356|HAAB|||//10/17/2013 7:42:06 AM
CAD_U|CACDF|T81|AIQ|20130501130356|HAAB|||//10/17/2013 7:42:06 AM
CAD_U|CAFKU|E4362|AIQ|20130403120145|FKU-2|||//10/17/2013 7:42:07 AM
CAD_U|CAFKU|E4362|AIQ|20130403120145|FKU-2|||//10/17/2013 7:42:07 AM
CAD_U|CAFKU|E4362|AIQ|20130403120145|FKU-2|||//10/17/2013 7:42:07 AM
CAD_U|CAFKU|E4364|AIQ|20130424211107|FKU-1A|||//10/17/2013 7:42:08 AM
CAD_U|CAFKU|E4364|AIQ|20130424211107|FKU-1A|||//10/17/2013 7:42:08 AM
CAD_U|CAFKU|E4368|AIQ|20130408081652|FKU-2|||//10/17/2013 7:42:09 AM
CAD_U|CAFKU|E4368|AIQ|20130408081652|FKU-2|||//10/17/2013 7:42:09 AM
CAD_U|CAFKU|E4368|AIQ|20130408081652|FKU-2|||//10/17/2013 7:42:09 AM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//10/17/2013 7:42:10 AM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//10/17/2013 7:42:11 AM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//10/17/2013 7:42:11 AM
CAD_U|CAFKU|E4373|AIQ|20130424211125|FKU-2|||//10/17/2013 7:42:12 AM
CAD_U|CAFKU|E4373|AIQ|20130424211125|FKU-2|||//10/17/2013 7:42:12 AM
CAD_U|CAFKU|E4373|AIQ|20130424211125|FKU-2|||//10/17/2013 7:42:12 AM
CAD_U|CAFKU|E4382|AIQ|20130410172033|FKU-2|||//10/17/2013 7:42:13 AM
CAD_U|CAFKU|E4382|AIQ|20130410172033|FKU-2|||//10/17/2013 7:42:13 AM
CAD_U|CAFKU|E4382|AIQ|20130410172033|FKU-2|||//10/17/2013 7:42:13 AM
CAD_U|CAFKU|E4383|AIQ|20130424211127|FKU-1A|||//10/17/2013 7:42:14 AM
CAD_U|CAFKU|E4383|AIQ|20130424211127|FKU-1A|||//10/17/2013 7:42:14 AM
CAD_U|CAFKU|E4383|AIQ|20130424211127|FKU-1A|||//10/17/2013 7:42:14 AM
CAD_U|CAFKU|MIR1|AIQ|20130408091444|FKU-2|||//10/17/2013 7:42:15 AM
CAD_U|CAFKU|MIR1|AIQ|20130408091444|FKU-2|||//10/17/2013 7:42:15 AM
CAD_U|CAFKU|MIR1|AIQ|20130408091444|FKU-2|||//10/17/2013 7:42:15 AM
CAD_U|CAFKU|MIR2|AIQ|20130421081010|FKU-2|||//10/17/2013 7:42:16 AM
CAD_U|CAFKU|MIR2|AIQ|20130421081010|FKU-2|||//10/17/2013 7:42:16 AM
CAD_U|CAFKU|MIR2|AIQ|20130421081010|FKU-2|||//10/17/2013 7:42:16 AM
CAD_U|CAFKU|MIR3|AIQ|20130422091630|FKU-1A|||//10/17/2013 7:42:17 AM
CAD_U|CAFKU|MIR3|AIQ|20130422091630|FKU-1A|||//10/17/2013 7:42:17 AM
CAD_U|CAFKU|MIR3|AIQ|20130422091630|FKU-1A|||//10/17/2013 7:42:17 AM
CAD_U|CAFKU|MIR4|AIQ|20130422091651|FKU-2|||//10/17/2013 7:42:18 AM
CAD_U|CAFKU|MIR4|AIQ|20130422091651|FKU-2|||//10/17/2013 7:42:18 AM
CAD_U|CAFKU|MIR4|AIQ|20130422091651|FKU-2|||//10/17/2013 7:42:18 AM
CAD_U|CASLU|R3430|AIQ|20131017074221|R-8B|||//10/17/2013 7:42:21 AM
CAD_U|CABEU|E4675|AIQ|20130824075309|BEU-30|||//10/17/2013 7:42:58 AM
CAD_U|CABEU|E4675|AIQ|20130824075309|BEU-30|||//10/17/2013 7:42:58 AM
CAD_U|CABEU|E4675|AIQ|20130824075309|BEU-30|||//10/17/2013 7:42:58 AM
CAD_U|CABEU|E4675|AIQ|20130824075309|BEU-30|||//10/17/2013 7:43:04 AM
CAD_U|CABEU|E4675|AIQ|20130824075309|BEU-30|||//10/17/2013 7:43:04 AM
CAD_U|CABEU|E4675|AIQ|20130824075309|BEU-30|||//10/17/2013 7:43:04 AM
CAD_U|CABEU|E4685|AIQ|20130602121133|BEU-30|||//10/17/2013 7:43:18 AM
CAD_U|CABEU|E4685|AIQ|20130602121133|BEU-30|||//10/17/2013 7:43:18 AM
CAD_U|CABEU|E4685|AIQ|20130602121133|BEU-30|||//10/17/2013 7:43:18 AM
CAD_U|CABEU|E4685|AIQ|20130602121133|BEU-30|||//10/17/2013 7:43:19 AM
CAD_U|CABEU|E4685|AIQ|20130602121133|BEU-30|||//10/17/2013 7:43:19 AM
CAD_U|CABEU|E4685|AIQ|20130602121133|BEU-30|||//10/17/2013 7:43:19 AM
CAD_U|CABEU|D4641|AIQ|20130719080036|BEU-30|||//10/17/2013 7:43:35 AM
CAD_U|CABEU|D4641|AIQ|20130719080036|BEU-30|||//10/17/2013 7:43:35 AM
CAD_U|CABEU|D4641|AIQ|20130719080036|BEU-30|||//10/17/2013 7:43:35 AM
CAD_U|CABEU|D4641|AIQ|20130719080036|BEU-30|||//10/17/2013 7:43:36 AM
CAD_U|CABEU|D4641|AIQ|20130719080036|BEU-30|||//10/17/2013 7:43:36 AM
CAD_U|CABEU|D4641|AIQ|20130719080036|BEU-30|||//10/17/2013 7:43:36 AM
CAD_U|CABEU|E4673|AIQ|20130716194927|BEU-30|||//10/17/2013 7:44:29 AM
CAD_U|CABEU|E4673|AIQ|20130716194927|BEU-30|||//10/17/2013 7:44:29 AM
CAD_U|CABEU|E4673|AIQ|20130716194927|BEU-30|||//10/17/2013 7:44:29 AM
CAD_U|CABEU|E4673|AIQ|20130716194927|BEU-30|||//10/17/2013 7:44:30 AM
CAD_U|CABEU|E4673|AIQ|20130716194927|BEU-30|||//10/17/2013 7:44:30 AM
CAD_U|CABEU|E4673|AIQ|20130716194927|BEU-30|||//10/17/2013 7:44:30 AM
CAD_U|CABEU|E4664|AIQ|20131012121541|BEU-31|||//10/17/2013 7:44:55 AM
CAD_U|CABEU|E4664|AIQ|20131012121541|BEU-31|||//10/17/2013 7:44:55 AM
CAD_U|CABEU|E4664|AIQ|20131012121541|BEU-31|||//10/17/2013 7:44:57 AM
CAD_U|CABEU|E4664|AIQ|20131012121541|BEU-31|||//10/17/2013 7:44:57 AM
CAD_U|CABEU|E4664|AIQ|20131012121541|BEU-31|||//10/17/2013 7:44:57 AM
CAD_U|CABEU|E4694|AIQ|20131012121648|BEU-30|||//10/17/2013 7:45:09 AM
CAD_U|CABEU|E4694|AIQ|20131012121648|BEU-30|||//10/17/2013 7:45:09 AM
CAD_U|CABEU|E4694|AIQ|20131012121648|BEU-30|||//10/17/2013 7:45:09 AM
