CAD_E|CASLC13002311|CASLU2013002031|EMS3CDF/|20130318231438|MED|MEDICAL AID CODE 3|-120.718896|35.193995|62 @ 1551 SPARROW ST ||6399 BLK VERDUGO RANCH WAY|6299 BLK KESTREL LN|633_B_5/633_B_5|||||Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 12:00:55 AM
CAD_E|CASLC13002311|CASLU2013002031|EMS3CDF/|20130318231438|MED|MEDICAL AID CODE 3|-120.718896|35.193995|62 @ 1551 SPARROW ST ||6399 BLK VERDUGO RANCH WAY|6299 BLK KESTREL LN|633_B_5/633_B_5|||||Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 12:00:55 AM
CAD_U|CASLC|BS62|AIQ|20130319000055|A-24C|||//3/19/2013 12:00:55 AM
CAD_U|CABEU|GAB4|AIQ|20130317074927|BEU-30|||//3/19/2013 2:58:17 PM
CAD_U|CABEU|GAB4|AIQ|20130317074927|BEU-30|||//3/19/2013 2:58:17 PM
CAD_U|CABEU|GAB4|AIQ|20130317074927|BEU-30|||//3/19/2013 2:58:17 PM
CAD_U|CABEU|GAB6|AIQ|20130318080518|BEU-30|||//3/19/2013 2:58:19 PM
CAD_U|CABEU|GAB6|AIQ|20130318080518|BEU-30|||//3/19/2013 2:58:19 PM
CAD_U|CABEU|GAB6|AIQ|20130318080518|BEU-30|||//3/19/2013 2:58:19 PM
CAD_U|CAFKU|E4352|AIQ|20130227172730|FKU-2|||//3/19/2013 2:58:20 PM
CAD_U|CAFKU|E4352|AIQ|20130227172730|FKU-2|||//3/19/2013 2:58:20 PM
CAD_U|CAFKU|E4352|AIQ|20130227172730|FKU-2|||//3/19/2013 2:58:20 PM
CAD_U|CAFKU|E4354|AIQ|20130301093917|FKU-1A|||//3/19/2013 2:58:21 PM
CAD_U|CAFKU|E4354|AIQ|20130301093917|FKU-1A|||//3/19/2013 2:58:21 PM
CAD_U|CAFKU|E4354|AIQ|20130301093917|FKU-1A|||//3/19/2013 2:58:21 PM
CAD_U|CAFKU|E4363|AIQ|20130313125218|FKU-2|||//3/19/2013 2:58:22 PM
CAD_U|CAFKU|E4363|AIQ|20130313125218|FKU-2|||//3/19/2013 2:58:22 PM
CAD_U|CAFKU|E4363|AIQ|20130313125218|FKU-2|||//3/19/2013 2:58:22 PM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//3/19/2013 2:58:23 PM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//3/19/2013 2:58:23 PM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//3/19/2013 2:58:23 PM
CAD_U|CAFKU|E4382|AIQ|20130206140833|FKU-2|||//3/19/2013 2:58:24 PM
CAD_U|CAFKU|E4382|AIQ|20130206140833|FKU-2|||//3/19/2013 2:58:24 PM
CAD_U|CAFKU|E4382|AIQ|20130206140833|FKU-2|||//3/19/2013 2:58:24 PM
CAD_U|CAFKU|E4383|AIQ|20130313132229|FKU-1A|||//3/19/2013 2:58:25 PM
CAD_U|CAFKU|E4383|AIQ|20130313132229|FKU-1A|||//3/19/2013 2:58:25 PM
CAD_U|CAFKU|E4383|AIQ|20130313132229|FKU-1A|||//3/19/2013 2:58:25 PM
CAD_U|CAFKU|MIR1|AIQ|20130311074754|FKU-2|||//3/19/2013 2:58:26 PM
CAD_U|CAFKU|MIR1|AIQ|20130311074754|FKU-2|||//3/19/2013 2:58:26 PM
CAD_U|CAFKU|MIR1|AIQ|20130311074754|FKU-2|||//3/19/2013 2:58:27 PM
CAD_U|CAFKU|MIR2|AIQ|20130318082613|FKU-2|||//3/19/2013 2:58:28 PM
CAD_U|CAFKU|MIR2|AIQ|20130318082613|FKU-2|||//3/19/2013 2:58:28 PM
CAD_U|CAFKU|MIR2|AIQ|20130318082613|FKU-2|||//3/19/2013 2:58:28 PM
CAD_U|CAFKU|MIR3|AIQ|20130318082617|FKU-1A|||//3/19/2013 2:58:29 PM
CAD_U|CAFKU|MIR3|AIQ|20130318082617|FKU-1A|||//3/19/2013 2:58:29 PM
CAD_U|CAFKU|MIR3|AIQ|20130318082617|FKU-1A|||//3/19/2013 2:58:29 PM
CAD_U|CAFKU|MIR4|AIQ|20130318082620|FKU-2|||//3/19/2013 2:58:31 PM
CAD_U|CAFKU|MIR4|AIQ|20130318082620|FKU-2|||//3/19/2013 2:58:31 PM
CAD_U|CAFKU|MIR4|AIQ|20130318082620|FKU-2|||//3/19/2013 2:58:31 PM
CAD_U|CABEU|E4663|AIQ|20130319142540|BEU-30|||//3/19/2013 3:00:56 PM
CAD_U|CABEU|E4663|AIQ|20130319142540|BEU-30|||//3/19/2013 3:00:56 PM
CAD_U|CABEU|E4663|AIQ|20130319142540|BEU-30|||//3/19/2013 3:00:56 PM
CAD_U|CACDF|C406|AIQ|20130319070322|BVHB|||//3/19/2013 3:20:51 PM
CAD_U|CACDF|C406|AIQ|20130319070322|BVHB|||//3/19/2013 3:20:51 PM
CAD_U|CAFKU|D4340|AIQ|20130316184315|FKU-1A|||//3/19/2013 3:20:52 PM
CAD_U|CAFKU|D4340|AIQ|20130316184315|FKU-1A|||//3/19/2013 3:20:52 PM
CAD_U|CAFKU|D4340|AIQ|20130316184315|FKU-1A|||//3/19/2013 3:20:52 PM
CAD_U|CABEU|D4641|AIQ|20130227101454|BEU-30|||//3/19/2013 3:20:54 PM
CAD_U|CABEU|D4641|AIQ|20130227101454|BEU-30|||//3/19/2013 3:20:54 PM
CAD_U|CABEU|D4641|AIQ|20130227101454|BEU-30|||//3/19/2013 3:20:54 PM
CAD_U|CABEU|D4643|AIQ|20130226204858|BEU-30|||//3/19/2013 3:20:55 PM
CAD_U|CABEU|D4643|AIQ|20130226204858|BEU-30|||//3/19/2013 3:20:55 PM
CAD_U|CABEU|D4643|AIQ|20130226204858|BEU-30|||//3/19/2013 3:20:55 PM
CAD_U|CABEU|D4645|AIQ|20130226204901|BEU-30|||//3/19/2013 3:20:56 PM
CAD_U|CABEU|D4645|AIQ|20130226204901|BEU-30|||//3/19/2013 3:20:56 PM
CAD_U|CABEU|D4645|AIQ|20130226204901|BEU-30|||//3/19/2013 3:20:56 PM
CAD_U|CAFKU|D4341|AIQ|20130316184313|FKU-1A|||//3/19/2013 3:20:57 PM
CAD_U|CAFKU|D4341|AIQ|20130316184313|FKU-1A|||//3/19/2013 3:20:57 PM
CAD_U|CAFKU|E4352|AIQ|20120206112455|FKU-2|||//3/19/2013 3:20:59 PM
CAD_U|CAFKU|E4352|AIQ|20120206112455|FKU-2|||//3/19/2013 3:20:59 PM
CAD_U|CAFKU|E4352|AIQ|20120206112455|FKU-2|||//3/19/2013 3:20:59 PM
CAD_U|CAFKU|E4353|AIQ|20120410105545|FKU-2|||//3/19/2013 3:21:00 PM
CAD_U|CAFKU|E4353|AIQ|20120410105545|FKU-2|||//3/19/2013 3:21:00 PM
CAD_U|CAFKU|E4353|AIQ|20120410105545|FKU-2|||//3/19/2013 3:21:00 PM
CAD_U|CAFKU|E4354|AIQ|20130204144344|FKU-1A|||//3/19/2013 3:21:01 PM
CAD_U|CAFKU|E4354|AIQ|20130204144344|FKU-1A|||//3/19/2013 3:21:01 PM
CAD_U|CAFKU|E4354|AIQ|20130204144344|FKU-1A|||//3/19/2013 3:21:01 PM
CAD_U|CAFKU|E4361|AIQ|20130316184150|FKU-1A|||//3/19/2013 3:21:02 PM
CAD_U|CAFKU|E4361|AIQ|20130316184150|FKU-1A|||//3/19/2013 3:21:02 PM
CAD_U|CAFKU|E4361|AIQ|20130316184150|FKU-1A|||//3/19/2013 3:21:02 PM
CAD_U|CABEU|E4661|AIQ|20130316103548|BEU-30|||//3/19/2013 3:21:03 PM
CAD_U|CABEU|E4661|AIQ|20130316103548|BEU-30|||//3/19/2013 3:21:03 PM
CAD_U|CABEU|E4661|AIQ|20130316103548|BEU-30|||//3/19/2013 3:21:03 PM
CAD_U|CABEU|E4663|AIQ|20130316103550|BEU-30|||//3/19/2013 3:21:04 PM
CAD_U|CABEU|E4663|AIQ|20130316103550|BEU-30|||//3/19/2013 3:21:04 PM
CAD_U|CABEU|E4663|AIQ|20130316103550|BEU-30|||//3/19/2013 3:21:04 PM
CAD_U|CABEU|E4664|REQ|20130317134036|BEU-31|13000036|FWLH|CASLU2013000028//3/19/2013 3:21:04 PM
CAD_U|CABEU|E4664|REQ|20130317134036|BEU-31|13000036|FWLH|CASLU2013000028//3/19/2013 3:21:04 PM
CAD_U|CABEU|E4665|AIQ|20130316103552|BEU-30|||//3/19/2013 3:21:06 PM
CAD_U|CABEU|E4665|AIQ|20130316103552|BEU-30|||//3/19/2013 3:21:06 PM
CAD_U|CABEU|E4665|AIQ|20130316103552|BEU-30|||//3/19/2013 3:21:06 PM
CAD_U|CABEU|E4666|AIQ|20130316103553|BEU-30|||//3/19/2013 3:21:07 PM
CAD_U|CABEU|E4666|AIQ|20130316103553|BEU-30|||//3/19/2013 3:21:07 PM
CAD_U|CABEU|E4666|AIQ|20130316103553|BEU-30|||//3/19/2013 3:21:07 PM
CAD_U|CABEU|E4673|AIQ|20130318101305|BEU-30|||//3/19/2013 3:21:08 PM
CAD_U|CABEU|E4673|AIQ|20130318101305|BEU-30|||//3/19/2013 3:21:08 PM
CAD_U|CABEU|E4673|AIQ|20130318101305|BEU-30|||//3/19/2013 3:21:08 PM
CAD_U|CABEU|E4674|AIQ|20130319070329|BEU-30|||//3/19/2013 3:21:09 PM
CAD_U|CABEU|E4674|AIQ|20130319070329|BEU-30|||//3/19/2013 3:21:09 PM
CAD_U|CABEU|E4675|AIQ|20130316103556|BEU-30|||//3/19/2013 3:21:10 PM
CAD_U|CABEU|E4675|AIQ|20130316103556|BEU-30|||//3/19/2013 3:21:10 PM
CAD_U|CABEU|E4675|AIQ|20130316103556|BEU-30|||//3/19/2013 3:21:10 PM
CAD_U|CASLU|CUE2|AIQ|20130319152111|A-10B|||//3/19/2013 3:21:10 PM
CAD_U|CABEU|E4676|AIQ|20130316103557|BEU-30|||//3/19/2013 3:21:11 PM
CAD_U|CABEU|E4676|AIQ|20130316103557|BEU-30|||//3/19/2013 3:21:11 PM
CAD_U|CABEU|E4676|AIQ|20130316103557|BEU-30|||//3/19/2013 3:21:11 PM
CAD_U|CABEU|E4677|AIQ|20130316103559|BEU-30|||//3/19/2013 3:21:12 PM
CAD_U|CABEU|E4677|AIQ|20130316103559|BEU-30|||//3/19/2013 3:21:12 PM
CAD_U|CABEU|E4677|AIQ|20130316103559|BEU-30|||//3/19/2013 3:21:12 PM
CAD_U|CABEU|E4679|AIQ|20130318101028|BEU-30|||//3/19/2013 3:21:13 PM
CAD_U|CABEU|E4679|AIQ|20130318101028|BEU-30|||//3/19/2013 3:21:13 PM
CAD_U|CABEU|E4679|AIQ|20130318101028|BEU-30|||//3/19/2013 3:21:13 PM
CAD_U|CABEU|E4681|AIQ|20130316103600|BEU-30|||//3/19/2013 3:21:14 PM
CAD_U|CABEU|E4681|AIQ|20130316103600|BEU-30|||//3/19/2013 3:21:14 PM
CAD_U|CABEU|E4681|AIQ|20130316103600|BEU-30|||//3/19/2013 3:21:14 PM
CAD_U|CABEU|E4684|REQ|20130317134036|BEU-35|13000036|FWLH|CASLU2013000028//3/19/2013 3:21:14 PM
CAD_U|CABEU|E4684|REQ|20130317134036|BEU-35|13000036|FWLH|CASLU2013000028//3/19/2013 3:21:14 PM
CAD_U|CAFKU|E4362|AIQ|20130316184128|FKU-2|||//3/19/2013 3:21:16 PM
CAD_U|CAFKU|E4362|AIQ|20130316184128|FKU-2|||//3/19/2013 3:21:16 PM
CAD_U|CAFKU|E4362|AIQ|20130316184128|FKU-2|||//3/19/2013 3:21:16 PM
CAD_U|CAFKU|E4363|AIQ|20130316184143|FKU-2|||//3/19/2013 3:21:17 PM
CAD_U|CAFKU|E4363|AIQ|20130316184143|FKU-2|||//3/19/2013 3:21:17 PM
CAD_U|CAFKU|E4363|AIQ|20130316184143|FKU-2|||//3/19/2013 3:21:17 PM
CAD_U|CAFKU|E4364|AIQ|20130316184146|FKU-1A|||//3/19/2013 3:21:18 PM
CAD_U|CAFKU|E4364|AIQ|20130316184146|FKU-1A|||//3/19/2013 3:21:18 PM
CAD_U|CAFKU|E4368|AIQ|20130316184125|FKU-2|||//3/19/2013 3:21:19 PM
CAD_U|CAFKU|E4368|AIQ|20130316184125|FKU-2|||//3/19/2013 3:21:19 PM
CAD_U|CAFKU|E4368|AIQ|20130316184125|FKU-2|||//3/19/2013 3:21:19 PM
CAD_U|CAFKU|E4371|AIQ|20130316202501|FKU-2|||//3/19/2013 3:21:20 PM
CAD_U|CAFKU|E4371|AIQ|20130316202501|FKU-2|||//3/19/2013 3:21:20 PM
CAD_U|CAFKU|E4371|AIQ|20130316202501|FKU-2|||//3/19/2013 3:21:20 PM
CAD_U|CAFKU|E4373|AIQ|20130316184138|FKU-2|||//3/19/2013 3:21:21 PM
CAD_U|CAFKU|E4373|AIQ|20130316184138|FKU-2|||//3/19/2013 3:21:21 PM
CAD_U|CAFKU|E4373|AIQ|20130316184138|FKU-2|||//3/19/2013 3:21:21 PM
CAD_U|CAFKU|E4382|AIQ|20130218195355|FKU-2|||//3/19/2013 3:21:22 PM
CAD_U|CAFKU|E4382|AIQ|20130218195355|FKU-2|||//3/19/2013 3:21:22 PM
CAD_U|CAFKU|E4382|AIQ|20130218195355|FKU-2|||//3/19/2013 3:21:22 PM
CAD_U|CAFKU|E4383|AIQ|20130316184135|FKU-1A|||//3/19/2013 3:21:23 PM
CAD_U|CAFKU|E4383|AIQ|20130316184135|FKU-1A|||//3/19/2013 3:21:23 PM
CAD_U|CAFKU|E4383|AIQ|20130316184135|FKU-1A|||//3/19/2013 3:21:23 PM
CAD_U|CAFKU|E4391|AIQ|20130316184216|FKU-2|||//3/19/2013 3:21:24 PM
CAD_U|CAFKU|E4391|AIQ|20130316184216|FKU-2|||//3/19/2013 3:21:24 PM
CAD_U|CAFKU|E4391|AIQ|20130316184216|FKU-2|||//3/19/2013 3:21:24 PM
CAD_U|CABEU|E4686|AIQ|20130318101258|BEU-30|||//3/19/2013 3:21:26 PM
CAD_U|CABEU|E4686|AIQ|20130318101258|BEU-30|||//3/19/2013 3:21:26 PM
CAD_U|CABEU|E4686|AIQ|20130318101258|BEU-30|||//3/19/2013 3:21:26 PM
CAD_U|CABEU|E4691|AIQ|20130316103602|BEU-30|||//3/19/2013 3:21:27 PM
CAD_U|CABEU|E4691|AIQ|20130316103602|BEU-30|||//3/19/2013 3:21:27 PM
CAD_U|CABEU|E4691|AIQ|20130316103602|BEU-30|||//3/19/2013 3:21:27 PM
CAD_U|CABEU|E4693|AIQ|20130316103604|BEU-30|||//3/19/2013 3:21:28 PM
CAD_U|CABEU|E4693|AIQ|20130316103604|BEU-30|||//3/19/2013 3:21:28 PM
CAD_U|CABEU|E4693|AIQ|20130316103604|BEU-30|||//3/19/2013 3:21:28 PM
CAD_U|CABEU|E4694|REQ|20130317134036|BEU-30|13000036|FWLH|CASLU2013000028//3/19/2013 3:21:28 PM
CAD_U|CABEU|E4694|REQ|20130317134036|BEU-30|13000036|FWLH|CASLU2013000028//3/19/2013 3:21:28 PM
CAD_U|CABEU|GAB1|AIQ|20130318101213|BEU-30|||//3/19/2013 3:21:29 PM
CAD_U|CABEU|GAB1|AIQ|20130318101213|BEU-30|||//3/19/2013 3:21:29 PM
CAD_U|CABEU|GAB1|AIQ|20130318101213|BEU-30|||//3/19/2013 3:21:29 PM
CAD_U|CABEU|GAB2|AIQ|20130318101215|BEU-30|||//3/19/2013 3:21:30 PM
CAD_U|CABEU|GAB2|AIQ|20130318101215|BEU-30|||//3/19/2013 3:21:30 PM
CAD_U|CABEU|GAB2|AIQ|20130318101215|BEU-30|||//3/19/2013 3:21:30 PM
CAD_U|CABEU|GAB3|AIQ|20130316103609|BEU-30|||//3/19/2013 3:21:31 PM
CAD_U|CABEU|GAB3|AIQ|20130316103609|BEU-30|||//3/19/2013 3:21:31 PM
CAD_U|CABEU|GAB3|AIQ|20130316103609|BEU-30|||//3/19/2013 3:21:31 PM
CAD_U|CABEU|GAB4|AIQ|20130316103610|BEU-30|||//3/19/2013 3:21:32 PM
CAD_U|CABEU|GAB4|AIQ|20130316103610|BEU-30|||//3/19/2013 3:21:32 PM
CAD_U|CABEU|GAB4|AIQ|20130316103610|BEU-30|||//3/19/2013 3:21:32 PM
CAD_U|CABEU|GAB5|AIQ|20130316103611|BEU-30|||//3/19/2013 3:21:33 PM
CAD_U|CABEU|GAB5|AIQ|20130316103611|BEU-30|||//3/19/2013 3:21:33 PM
CAD_U|CABEU|GAB5|AIQ|20130316103611|BEU-30|||//3/19/2013 3:21:33 PM
CAD_U|CABEU|GAB6|AIQ|20130316103612|BEU-30|||//3/19/2013 3:21:35 PM
CAD_U|CABEU|GAB6|AIQ|20130316103612|BEU-30|||//3/19/2013 3:21:35 PM
CAD_U|CABEU|GAB6|AIQ|20130316103612|BEU-30|||//3/19/2013 3:21:35 PM
CAD_U|CACDF|T80|AIQ|20130319070314|HAAB|||//3/19/2013 3:21:36 PM
CAD_U|CACDF|T80|AIQ|20130319070314|HAAB|||//3/19/2013 3:21:36 PM
CAD_U|CACDF|T81|AIQ|20130319070317|HAAB|||//3/19/2013 3:21:37 PM
CAD_U|CACDF|T81|AIQ|20130319070317|HAAB|||//3/19/2013 3:21:37 PM
CAD_U|CAFKU|MIR1|AIQ|20120521091529|FKU-2|||//3/19/2013 3:21:38 PM
CAD_U|CAFKU|MIR1|AIQ|20120521091529|FKU-2|||//3/19/2013 3:21:38 PM
CAD_U|CAFKU|MIR1|AIQ|20120521091529|FKU-2|||//3/19/2013 3:21:38 PM
CAD_U|CAFKU|MIR2|AIQ|20120521091620|FKU-2|||//3/19/2013 3:21:39 PM
CAD_U|CAFKU|MIR2|AIQ|20120521091620|FKU-2|||//3/19/2013 3:21:39 PM
CAD_U|CAFKU|MIR2|AIQ|20120521091620|FKU-2|||//3/19/2013 3:21:39 PM
CAD_U|CAFKU|MIR4|AIQ|20120521100646|FKU-2|||//3/19/2013 3:21:40 PM
CAD_U|CAFKU|MIR4|AIQ|20120521100646|FKU-2|||//3/19/2013 3:21:40 PM
CAD_U|CAFKU|MIR4|AIQ|20120521100646|FKU-2|||//3/19/2013 3:21:40 PM
CAD_U|CASLU|CUE3|AIQ|20130319152303|A-10B|||//3/19/2013 3:23:03 PM
CAD_U|CASLU|CUE5|AIQ|20130319152318|A-10B|||//3/19/2013 3:23:18 PM
CAD_U|CASLU|CUE4|AIQ|20130319152323|A-10B|||//3/19/2013 3:23:22 PM
CAD_E|CASLU13002329|CASLU||20130319152512|PAO|PA, PUBLIC ASSIST|-120.566183|35.180579|1680 LA FINCA CT |SLO_CO|1700 BLK CONDADO VISTA CT| DEAD-END|695_B_4|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 3:25:11 PM
CAD_E|CASLU13002329|CASLU||20130319152512|PAO|PA, PUBLIC ASSIST|-120.566183|35.180579|1680 LA FINCA CT |SLO_CO|1700 BLK CONDADO VISTA CT| DEAD-END|695_B_4|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 3:25:15 PM
CAD_E|CASLU13002329|CASLU2013002047|LA FINCA CT  SLO_CO|20130319152512|PAO|PA, PUBLIC ASSIST|-120.566183|35.180579|1680 LA FINCA CT |SLO_CO|1700 BLK CONDADO VISTA CT| DEAD-END|695_B_4||||E21|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 3:25:25 PM
CAD_E|CASLU13002329|CASLU2013002047|LA FINCA CT  SLO_CO|20130319152512|PAO|PA, PUBLIC ASSIST|-120.566183|35.180579|1680 LA FINCA CT |SLO_CO|1700 BLK CONDADO VISTA CT| DEAD-END|695_B_4||||E21|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 3:25:25 PM
CAD_U|CASLC|E21|DSP|20130319152525|A-22A|13002329|PAO|CASLU2013002047//3/19/2013 3:25:25 PM
CAD_U|CASLC|E21|DSP|20130319152525|A-22A|13002329|PAO|CASLU2013002047//3/19/2013 3:27:25 PM
CAD_E|CASLU13002329|CASLU2013002047|LA FINCA CT  SLO_CO|20130319152512|PAO|PA, PUBLIC ASSIST|-120.566183|35.180579|1680 LA FINCA CT |SLO_CO|1700 BLK CONDADO VISTA CT| DEAD-END|695_B_4||||E21|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 3:27:58 PM
CAD_U|CASLC|E21|ENR|20130319152758|A-22A|13002329|PAO|CASLU2013002047//3/19/2013 3:27:58 PM
CAD_U|CASLC|E21|ENR|20130319152758|A-22A|13002329|PAO|CASLU2013002047//3/19/2013 3:27:58 PM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//3/19/2013 3:28:39 PM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//3/19/2013 3:28:39 PM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//3/19/2013 3:28:39 PM
CAD_U|CABEU|GAB2|AIQ|20130319073708|BEU-30|||//3/19/2013 3:34:21 PM
CAD_U|CABEU|GAB2|AIQ|20130319073708|BEU-30|||//3/19/2013 3:34:21 PM
CAD_U|CABEU|GAB2|AIQ|20130319073708|BEU-30|||//3/19/2013 3:34:21 PM
CAD_E|CASLU13002329|CASLU2013002047|LA FINCA CT  SLO_CO|20130319152512|PAO|PA, PUBLIC ASSIST|-120.566183|35.180579|1680 LA FINCA CT |SLO_CO|1700 BLK CONDADO VISTA CT| DEAD-END|695_B_4||||E21|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 3:38:11 PM
CAD_E|CASLU13002329|CASLU2013002047|LA FINCA CT  SLO_CO|20130319152512|PAO|PA, PUBLIC ASSIST|-120.566183|35.180579|1680 LA FINCA CT |SLO_CO|1700 BLK CONDADO VISTA CT| DEAD-END|695_B_4||||E21|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 3:38:16 PM
CAD_E|CASLU13002329|CASLU2013002047|LA FINCA CT  SLO_CO|20130319152512|PAO|PA, PUBLIC ASSIST|-120.566183|35.180579|1680 LA FINCA CT |SLO_CO|1700 BLK CONDADO VISTA CT| DEAD-END|695_B_4||||E21|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 3:38:54 PM
CAD_U|CASLC|E21|ONS|20130319153855|A-22A|13002329|PAO|CASLU2013002047//3/19/2013 3:38:54 PM
CAD_E|CASLU13002329//3/19/2013 3:42:55 PM
CAD_U|CASLC|E21|AIQ|20130319154255|A-22A|||//3/19/2013 3:42:55 PM
CAD_U|CASLC|ME22|AIQ|20130319125400|N-3A|||//3/19/2013 3:46:20 PM
CAD_U|CABEU|D4641|AIQ|20130319084931|BEU-30|||//3/19/2013 3:48:07 PM
CAD_U|CABEU|D4641|AIQ|20130319084931|BEU-30|||//3/19/2013 3:48:07 PM
CAD_U|CABEU|D4641|AIQ|20130319084931|BEU-30|||//3/19/2013 3:48:08 PM
CAD_U|CABEU|D4643|AIQ|20130308075320|BEU-30|||//3/19/2013 3:48:09 PM
CAD_U|CABEU|D4643|AIQ|20130308075320|BEU-30|||//3/19/2013 3:48:09 PM
CAD_U|CABEU|D4643|AIQ|20130308075320|BEU-30|||//3/19/2013 3:48:09 PM
CAD_U|CAFKU|E4352|AIQ|20130227172730|FKU-2|||//3/19/2013 3:48:10 PM
CAD_U|CAFKU|E4352|AIQ|20130227172730|FKU-2|||//3/19/2013 3:48:10 PM
CAD_U|CAFKU|E4352|AIQ|20130227172730|FKU-2|||//3/19/2013 3:48:10 PM
CAD_U|CAFKU|E4354|AIQ|20130301093917|FKU-1A|||//3/19/2013 3:48:11 PM
CAD_U|CAFKU|E4354|AIQ|20130301093917|FKU-1A|||//3/19/2013 3:48:11 PM
CAD_U|CAFKU|E4354|AIQ|20130301093917|FKU-1A|||//3/19/2013 3:48:11 PM
CAD_U|CAFKU|E4363|AIQ|20130313125218|FKU-2|||//3/19/2013 3:48:12 PM
CAD_U|CAFKU|E4363|AIQ|20130313125218|FKU-2|||//3/19/2013 3:48:12 PM
CAD_U|CAFKU|E4363|AIQ|20130313125218|FKU-2|||//3/19/2013 3:48:12 PM
CAD_U|CABEU|E4663|AIQ|20130319142540|BEU-30|||//3/19/2013 3:48:13 PM
CAD_U|CABEU|E4663|AIQ|20130319142540|BEU-30|||//3/19/2013 3:48:13 PM
CAD_U|CABEU|E4663|AIQ|20130319142540|BEU-30|||//3/19/2013 3:48:13 PM
CAD_U|CABEU|E4675|AIQ|20130318075247|BEU-30|||//3/19/2013 3:48:15 PM
CAD_U|CABEU|E4675|AIQ|20130318075247|BEU-30|||//3/19/2013 3:48:15 PM
CAD_U|CABEU|E4675|AIQ|20130318075247|BEU-30|||//3/19/2013 3:48:15 PM
CAD_U|CABEU|E4677|AIQ|20121211160744|BEU-30|||//3/19/2013 3:48:16 PM
CAD_U|CABEU|E4677|AIQ|20121211160744|BEU-30|||//3/19/2013 3:48:16 PM
CAD_U|CABEU|E4677|AIQ|20121211160744|BEU-30|||//3/19/2013 3:48:16 PM
CAD_U|CABEU|E4691|AIQ|20130111124344|BEU-30|||//3/19/2013 3:48:17 PM
CAD_U|CABEU|E4691|AIQ|20130111124344|BEU-30|||//3/19/2013 3:48:17 PM
CAD_U|CABEU|E4691|AIQ|20130111124344|BEU-30|||//3/19/2013 3:48:17 PM
CAD_U|CABEU|GAB2|AIQ|20130319073708|BEU-30|||//3/19/2013 3:48:18 PM
CAD_U|CABEU|GAB2|AIQ|20130319073708|BEU-30|||//3/19/2013 3:48:18 PM
CAD_U|CABEU|GAB2|AIQ|20130319073708|BEU-30|||//3/19/2013 3:48:18 PM
CAD_U|CASLU|CUE6|AIQ|20130319154819|A-10B|||//3/19/2013 3:48:19 PM
CAD_U|CABEU|GAB3|AIQ|20130318080507|BEU-30|||//3/19/2013 3:48:19 PM
CAD_U|CABEU|GAB3|AIQ|20130318080507|BEU-30|||//3/19/2013 3:48:19 PM
CAD_U|CABEU|GAB3|AIQ|20130318080507|BEU-30|||//3/19/2013 3:48:19 PM
CAD_U|CABEU|GAB4|AIQ|20130317074927|BEU-30|||//3/19/2013 3:48:20 PM
CAD_U|CABEU|GAB4|AIQ|20130317074927|BEU-30|||//3/19/2013 3:48:20 PM
CAD_U|CABEU|GAB4|AIQ|20130317074927|BEU-30|||//3/19/2013 3:48:20 PM
CAD_U|CABEU|GAB6|AIQ|20130318080518|BEU-30|||//3/19/2013 3:48:22 PM
CAD_U|CABEU|GAB6|AIQ|20130318080518|BEU-30|||//3/19/2013 3:48:22 PM
CAD_U|CABEU|GAB6|AIQ|20130318080518|BEU-30|||//3/19/2013 3:48:22 PM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//3/19/2013 3:48:23 PM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//3/19/2013 3:48:23 PM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//3/19/2013 3:48:23 PM
CAD_U|CAFKU|E4382|AIQ|20130206140833|FKU-2|||//3/19/2013 3:48:24 PM
CAD_U|CAFKU|E4382|AIQ|20130206140833|FKU-2|||//3/19/2013 3:48:24 PM
