CAD_E|CASLC14008910//7/17/2014 12:03:07 AM
CAD_U|CABOB|E8965|AIQ|20140717000307|CR-18A|||//7/17/2014 12:03:07 AM
CAD_E|CASLC14008937|CASLU2014006380|EMS3CDF/|20140717153647|MED|MEDICAL AID CODE 3|-120.591359|35.054477|2518 CALLENDER RD ||500 BLK RAPTOR ST|499 BLK PEANUT WAY|633_B_5/633_B_5||||ME22|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 3:38:01 PM
CAD_U|CASLC|ME22|ACK|20140717153801|N-3A|14008937|MED|CASLU2014006380//7/17/2014 3:38:01 PM
CAD_E|CASLU14008936|CASLU||20140717151501|OAM|OTH, MISCELLANEOUS|-120.676175|35.301597|12 @ 635 N SANTA ROSA ST |SLO_CO| CAL FIRE SLU HEADQUARTERS DRIVEWAY| STENNER CREEK|653_H_1|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 3:38:07 PM
CAD_E|CASLU14008936|CASLU||20140717151501|OAM|OTH, MISCELLANEOUS|-120.676175|35.301597|12 @ 635 N SANTA ROSA ST |SLO_CO| CAL FIRE SLU HEADQUARTERS DRIVEWAY| STENNER CREEK|653_H_1|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 3:38:12 PM
CAD_E|CASLU14008936//7/17/2014 3:38:12 PM
CAD_E|CASLU14008936//7/17/2014 3:38:27 PM
CAD_E|CASLC14008937|CASLU2014006380|EMS3CDF/|20140717153647|MED|MEDICAL AID CODE 3|-120.591359|35.054477|2518 CALLENDER RD ||500 BLK RAPTOR ST|499 BLK PEANUT WAY|633_B_5/633_B_5||||ME22|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 3:38:39 PM
CAD_U|CASLC|ME22|ENR|20140717153839|N-3A|14008937|MED|CASLU2014006380//7/17/2014 3:38:39 PM
CAD_U|CASLC|ME22|ENR|20140717153839|N-3A|14008937|MED|CASLU2014006380//7/17/2014 3:38:39 PM
CAD_E|CASLO14008938|CASLU|Fire Structure|20140717153839|OOA|OTH, ASSIST|-120.663430|35.285855|1322 PURPLE SAGE||||653_J_3/653_J_3||-120.663254|35.285654||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//7/17/2014 3:38:44 PM
CAD_E|CASLO14008938|CASLU|Fire Structure|20140717153839|OOA|OTH, ASSIST|-120.663430|35.285855|1322 PURPLE SAGE||||653_J_3/653_J_3||-120.663254|35.285654||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//7/17/2014 3:38:45 PM
CAD_E|CASLO14008938|CASLU|Fire Structure|20140717153839|OOA|OTH, ASSIST|-120.663430|35.285855|1322 PURPLE SAGE||||653_J_3/653_J_3||-120.663254|35.285654||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//7/17/2014 3:38:49 PM
CAD_E|CASLO14008938|CASLU|Fire Structure|20140717153839|OOA|OTH, ASSIST|-120.663430|35.285855|1322 PURPLE SAGE||||653_J_3/653_J_3||-120.663254|35.285654||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//7/17/2014 3:38:49 PM
CAD_E|CASLO14008938|CASLU|Fire Structure|20140717153839|OOA|OTH, ASSIST|-120.663430|35.285855|1322 PURPLE SAGE||||653_J_3/653_J_3||-120.663254|35.285654||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//7/17/2014 3:38:50 PM
CAD_E|CASLO14008938|CASLU|Fire Structure|20140717153839|OOA|OTH, ASSIST|-120.663430|35.285855|1322 PURPLE SAGE||||653_J_3/653_J_3||-120.663254|35.285654||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//7/17/2014 3:38:50 PM
CAD_E|CASLO14008938|CASLU|Fire Structure|20140717153839|OOA|OTH, ASSIST|-120.663430|35.285855|1322 PURPLE SAGE||||653_J_3/653_J_3||-120.663254|35.285654||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//7/17/2014 3:38:50 PM
CAD_E|CASLO14008938|CASLU|Fire Structure|20140717153839|OOA|OTH, ASSIST|-120.663430|35.285855|1322 PURPLE SAGE||||653_J_3/653_J_3||-120.663254|35.285654||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//7/17/2014 3:38:50 PM
CAD_E|CASLO14008938|CASLU|Fire Structure|20140717153839|OOA|OTH, ASSIST|-120.663430|35.285855|1322 PURPLE SAGE||||653_J_3/653_J_3||-120.663254|35.285654||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//7/17/2014 3:38:50 PM
CAD_E|CASLO14008938|CASLU|Fire Structure|20140717153839|OOA|OTH, ASSIST|-120.663430|35.285855|1322 PURPLE SAGE||||653_J_3/653_J_3||-120.663254|35.285654||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//7/17/2014 3:38:51 PM
CAD_E|CASLO14008938|CASLU|Fire Structure|20140717153839|OOA|OTH, ASSIST|-120.663430|35.285855|1322 PURPLE SAGE||||653_J_3/653_J_3||-120.663254|35.285654||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//7/17/2014 3:38:57 PM
CAD_E|CASLO14008938|CASLU|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3|||||Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:38:58 PM
CAD_E|CASLO14008938|CASLU|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3|||||Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:38:59 PM
CAD_E|CASLO14008938|CASLU|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3|||||Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:38:59 PM
CAD_E|CASLO14008938|CASLU|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3|||||Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:01 PM
CAD_E|CASLO14008938|CASLU|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3|||||Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:01 PM
CAD_E|CASLO14008938|CASLU|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3|||||Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:05 PM
CAD_E|CASLO14008938|CASLU|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3|||||Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:05 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:11 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:11 PM
CAD_U|CASLC|E21|DSP|20140717153911|A-22A|14008938|MED|CASLU2014006381//7/17/2014 3:39:11 PM
CAD_U|CASLC|COVER21|DSP|20140717153911|A-22A|14008938|MED|CASLU2014006381//7/17/2014 3:39:11 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:15 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:15 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:15 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:30 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:30 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:30 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:32 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:32 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:32 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:37 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:37 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:37 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|MED|MEDICAL AID CODE 3|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:38 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:41 PM
CAD_U|CASLC|COVER21|DSP|20140717153911|A-22A|14008938|FSR|CASLU2014006381//7/17/2014 3:39:41 PM
CAD_U|CASLC|E21|DSP|20140717153911|A-22A|14008938|FSR|CASLU2014006381//7/17/2014 3:39:41 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:43 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:44 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:44 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:47 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:47 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:47 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:50 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:50 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:54 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21,B3419|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:55 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21,B3419|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:55 PM
CAD_U|CASLU|B3419|DSP|20140717153955|B-15B|14008938|FSR|CASLU2014006381//7/17/2014 3:39:55 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21,B3419|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:56 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21,B3419|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:56 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21,B3419|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:56 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21,B3419|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:58 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21,B3419|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:58 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21,B3419|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:58 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21,B3419|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:58 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21,B3419|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:39:58 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21,B3419|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:40:01 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21,B3419|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:40:01 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21,B3419|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:40:23 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21,B3419|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:40:28 PM
CAD_U|CASLC|E21|ACK|20140717154028|A-22A|14008938|FSR|CASLU2014006381//7/17/2014 3:40:28 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21,B3419|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:40:39 PM
CAD_U|CASLU|E3469|AIQ|20140717154051|B-7A|||//7/17/2014 3:40:51 PM
CAD_U|CASLU|E3469|AOR|20140717154054|B-7A|||//7/17/2014 3:40:54 PM
CAD_U|CASLU|E3472|AOR|20140717154110|R-17A|||//7/17/2014 3:41:10 PM
CAD_U|CASLC|COVER21|DSP|20140717153911|A-22A|14008938|FSR|CASLU2014006381//7/17/2014 3:41:16 PM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//7/17/2014 3:41:45 PM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//7/17/2014 3:41:45 PM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//7/17/2014 3:41:45 PM
CAD_U|CASLU|B3419|DSP|20140717153955|B-15B|14008938|FSR|CASLU2014006381//7/17/2014 3:41:58 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21,B3419|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:42:01 PM
CAD_U|CASLC|E21|ENR|20140717154201|A-22A|14008938|FSR|CASLU2014006381//7/17/2014 3:42:01 PM
CAD_U|CASLC|E21|ENR|20140717154201|A-22A|14008938|FSR|CASLU2014006381//7/17/2014 3:42:01 PM
CAD_U|CASLU|E3468|AIQ|20140717154205|F-10A|||//7/17/2014 3:42:05 PM
CAD_E|CASLO14008938|CASLU2014006381|Fire Structure|20140717153839|FSR|FIRE, RESIDENTIAL|-120.630471|35.246760|1322 PURPLE SAGE LN ||4441 BLK BROOKPINE DR|4899 BLK SPANISH OAKS DR|653_J_3/653_J_3||||E21,COVER21,B3419|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//7/17/2014 3:42:11 PM
