CAD_E|CAPSM11010571//11/21/2011 12:04:10 AM
CAD_U|CAPSM|E64|AIQ|20111121000416|A-32M|||//11/21/2011 12:04:10 AM
CAD_U|CABEU|E4664|AIQ|20111015131220|BEU-31|||//11/21/2011 11:49:14 AM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//11/21/2011 11:49:15 AM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//11/21/2011 11:49:15 AM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//11/21/2011 11:49:15 AM
CAD_U|CABEU|E4666|AIQ|20110628164015|BEU-30|||//11/21/2011 11:49:16 AM
CAD_U|CABEU|E4666|AIQ|20110628164015|BEU-30|||//11/21/2011 11:49:16 AM
CAD_U|CABEU|E4666|AIQ|20110628164015|BEU-30|||//11/21/2011 11:49:16 AM
CAD_U|CABEU|E4673|AIQ|20110704113147|BEU-30|||//11/21/2011 11:49:17 AM
CAD_U|CABEU|E4673|AIQ|20110704113147|BEU-30|||//11/21/2011 11:49:17 AM
CAD_U|CABEU|E4673|AIQ|20110704113147|BEU-30|||//11/21/2011 11:49:17 AM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//11/21/2011 11:49:18 AM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//11/21/2011 11:49:18 AM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//11/21/2011 11:49:19 AM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//11/21/2011 11:49:19 AM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//11/21/2011 11:49:19 AM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//11/21/2011 11:49:20 AM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//11/21/2011 11:49:20 AM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//11/21/2011 11:49:20 AM
CAD_U|CABEU|E4679|AIQ|20110628164019|BEU-30|||//11/21/2011 11:49:21 AM
CAD_U|CABEU|E4679|AIQ|20110628164019|BEU-30|||//11/21/2011 11:49:21 AM
CAD_U|CABEU|E4679|AIQ|20110628164019|BEU-30|||//11/21/2011 11:49:21 AM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//11/21/2011 11:49:22 AM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//11/21/2011 11:49:23 AM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//11/21/2011 11:49:23 AM
CAD_U|CABEU|E4684|AIQ|20111028162418|BEU-35|||//11/21/2011 11:49:24 AM
CAD_U|CABEU|E4684|AIQ|20111028162418|BEU-35|||//11/21/2011 11:49:24 AM
CAD_U|CABEU|E4684|AIQ|20111028162418|BEU-35|||//11/21/2011 11:49:24 AM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//11/21/2011 11:49:25 AM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//11/21/2011 11:49:25 AM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//11/21/2011 11:49:25 AM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//11/21/2011 11:49:26 AM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//11/21/2011 11:49:26 AM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//11/21/2011 11:49:26 AM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//11/21/2011 11:49:27 AM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//11/21/2011 11:49:27 AM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//11/21/2011 11:49:27 AM
CAD_U|CAFKU|E4354|AIQ|20110610150044|FKU-1A|||//11/21/2011 11:49:28 AM
CAD_U|CAFKU|E4354|AIQ|20110610150044|FKU-1A|||//11/21/2011 11:49:28 AM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//11/21/2011 11:49:29 AM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//11/21/2011 11:49:29 AM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//11/21/2011 11:49:29 AM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//11/21/2011 11:49:30 AM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//11/21/2011 11:49:30 AM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//11/21/2011 11:49:30 AM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//11/21/2011 11:49:31 AM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//11/21/2011 11:49:31 AM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//11/21/2011 11:49:31 AM
CAD_U|CAFKU|E4364|AIQ|20110610150044|FKU-1A|||//11/21/2011 11:49:33 AM
CAD_U|CAFKU|E4364|AIQ|20110610150044|FKU-1A|||//11/21/2011 11:49:33 AM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//11/21/2011 11:49:34 AM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//11/21/2011 11:49:34 AM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//11/21/2011 11:49:34 AM
CAD_U|CAFKU|E4373|AIQ|20110727140735|FKU-2|||//11/21/2011 11:49:35 AM
CAD_U|CAFKU|E4373|AIQ|20110727140735|FKU-2|||//11/21/2011 11:49:35 AM
CAD_U|CAFKU|E4373|AIQ|20110727140735|FKU-2|||//11/21/2011 11:49:35 AM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//11/21/2011 11:49:36 AM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//11/21/2011 11:49:36 AM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//11/21/2011 11:49:36 AM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//11/21/2011 11:49:37 AM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//11/21/2011 11:49:37 AM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//11/21/2011 11:49:37 AM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//11/21/2011 11:49:38 AM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//11/21/2011 11:49:38 AM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//11/21/2011 11:49:38 AM
CAD_U|CABEU|E4694|AIQ|20110725142733|BEU-30|||//11/21/2011 11:49:39 AM
CAD_U|CABEU|E4694|AIQ|20110725142733|BEU-30|||//11/21/2011 11:49:39 AM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//11/21/2011 11:49:40 AM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//11/21/2011 11:49:40 AM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//11/21/2011 11:49:40 AM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//11/21/2011 11:49:42 AM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//11/21/2011 11:49:42 AM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//11/21/2011 11:49:42 AM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//11/21/2011 11:49:43 AM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//11/21/2011 11:49:43 AM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//11/21/2011 11:49:43 AM
CAD_U|CABEU|GAB4|AIQ|20110628055945|BEU-30|||//11/21/2011 11:49:44 AM
CAD_U|CABEU|GAB4|AIQ|20110628055945|BEU-30|||//11/21/2011 11:49:44 AM
CAD_U|CABEU|GAB4|AIQ|20110628055945|BEU-30|||//11/21/2011 11:49:44 AM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//11/21/2011 11:49:45 AM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//11/21/2011 11:49:45 AM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//11/21/2011 11:49:45 AM
CAD_U|CACDF|T80|AIQ|20110628162623|HAAB|||//11/21/2011 11:49:46 AM
CAD_U|CACDF|T80|AIQ|20110628162623|HAAB|||//11/21/2011 11:49:46 AM
CAD_U|CACDF|T81|AIQ|20110628162625|HAAB|||//11/21/2011 11:49:47 AM
CAD_U|CACDF|T81|AIQ|20110628162625|HAAB|||//11/21/2011 11:49:47 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//11/21/2011 11:49:48 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//11/21/2011 11:49:48 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//11/21/2011 11:49:48 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//11/21/2011 11:49:49 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//11/21/2011 11:49:49 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//11/21/2011 11:49:49 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//11/21/2011 11:49:50 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//11/21/2011 11:49:50 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//11/21/2011 11:49:50 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//11/21/2011 11:49:52 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//11/21/2011 11:49:52 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//11/21/2011 11:49:52 AM
CAD_U|CACDF|T78|AIQ|20110703175646|FAAB|||//11/21/2011 11:49:53 AM
CAD_U|CACDF|T78|AIQ|20110703175646|FAAB|||//11/21/2011 11:49:53 AM
CAD_U|CACDF|T78|AIQ|20110703175646|FAAB|||//11/21/2011 11:49:53 AM
CAD_U|CABEU|E4693|AIQ|20111114074114|BEU-30|||//11/21/2011 11:51:01 AM
CAD_U|CABEU|E4693|AIQ|20111114074114|BEU-30|||//11/21/2011 11:51:01 AM
CAD_U|CABEU|E4693|AIQ|20111114074114|BEU-30|||//11/21/2011 11:51:02 AM
CAD_U|CASLU|E3484|AIQ|20111121111721|A-36B|||//11/21/2011 11:56:40 AM
CAD_E|USPVT11010586|CASLU||20111121115702|DEL|OTH, DELAY RESPONSE|-120.448600|34.890889|CS7 @ =L(34.890889|OOJ| | |816_F_2/03_T09N_R34W_S||-120.447839|34.890868||Command:LOCAL;Pri Tactical:SBC C3;Alt Tactical:SBC C2;Air-to-Ground: ;//11/21/2011 11:56:56 AM
CAD_E|USPVT11010586|CASLU||20111121115702|DEL|OTH, DELAY RESPONSE|-120.448600|34.890889|CS7 @ =L(34.890889|OOJ| | |816_F_2/03_T09N_R34W_S||-120.447839|34.890868||Command:LOCAL;Pri Tactical:SBC C3;Alt Tactical:SBC C2;Air-to-Ground: ;//11/21/2011 11:57:00 AM
CAD_E|USPVT11010586|CASLU||20111121115702|DEL|OTH, DELAY RESPONSE|-120.448600|34.890889|CS7 @ =L(34.890889|OOJ| | |816_F_2/03_T09N_R34W_S||-120.447839|34.890868||Command:LOCAL;Pri Tactical:SBC C3;Alt Tactical:SBC C2;Air-to-Ground: ;//11/21/2011 11:57:00 AM
CAD_E|USPVT11010586|CASLU2011009230|CS7 OOJ|20111121115702|DEL|OTH, DELAY RESPONSE|-120.448600|34.890889|CS7 @ =L(34.890889|OOJ| | |816_F_2/03_T09N_R34W_S||-120.447839|34.890868||Command:LOCAL;Pri Tactical:SBC C3;Alt Tactical:SBC C2;Air-to-Ground: ;//11/21/2011 11:57:07 AM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/21/2011 12:16:16 PM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/21/2011 12:16:17 PM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/21/2011 12:16:17 PM
CAD_U|CACDF|C406|AIQ|20111110113025|BVHB|||//11/21/2011 12:27:59 PM
CAD_U|CACDF|C406|AIQ|20111110113025|BVHB|||//11/21/2011 12:27:59 PM
CAD_U|CACDF|C406|AIQ|20111110113025|BVHB|||//11/21/2011 12:27:59 PM
CAD_U|CABEU|D4641|AIQ|20111114073616|BEU-30|||//11/21/2011 12:28:03 PM
CAD_U|CABEU|D4641|AIQ|20111114073616|BEU-30|||//11/21/2011 12:28:03 PM
CAD_U|CABEU|D4641|AIQ|20111114073616|BEU-30|||//11/21/2011 12:28:03 PM
CAD_U|CABEU|D4643|AIQ|20111114073619|BEU-30|||//11/21/2011 12:28:04 PM
CAD_U|CABEU|D4643|AIQ|20111114073619|BEU-30|||//11/21/2011 12:28:04 PM
CAD_U|CABEU|D4643|AIQ|20111114073619|BEU-30|||//11/21/2011 12:28:04 PM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/21/2011 12:28:05 PM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/21/2011 12:28:05 PM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/21/2011 12:28:05 PM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/21/2011 12:28:06 PM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/21/2011 12:28:06 PM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/21/2011 12:28:06 PM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/21/2011 12:28:07 PM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/21/2011 12:28:07 PM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/21/2011 12:28:07 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/21/2011 12:28:08 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/21/2011 12:28:08 PM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/21/2011 12:28:08 PM
CAD_U|CAFKU|MIR1|AIQ|20111121071809|FKU-2|||//11/21/2011 12:28:09 PM
CAD_U|CAFKU|MIR1|AIQ|20111121071809|FKU-2|||//11/21/2011 12:28:09 PM
CAD_U|CAFKU|MIR1|AIQ|20111121071809|FKU-2|||//11/21/2011 12:28:09 PM
CAD_U|CAFKU|MIR2|AIQ|20111121071813|FKU-2|||//11/21/2011 12:28:10 PM
CAD_U|CAFKU|MIR2|AIQ|20111121071813|FKU-2|||//11/21/2011 12:28:10 PM
CAD_U|CAFKU|MIR2|AIQ|20111121071813|FKU-2|||//11/21/2011 12:28:10 PM
CAD_U|CAFKU|MIR3|AIQ|20111121071815|FKU-1A|||//11/21/2011 12:28:11 PM
CAD_U|CAFKU|MIR3|AIQ|20111121071815|FKU-1A|||//11/21/2011 12:28:11 PM
CAD_U|CAFKU|MIR3|AIQ|20111121071815|FKU-1A|||//11/21/2011 12:28:11 PM
CAD_U|CABEU|D4645|AIQ|20111118095944|BEU-30|||//11/21/2011 12:28:13 PM
CAD_U|CABEU|D4645|AIQ|20111118095944|BEU-30|||//11/21/2011 12:28:13 PM
CAD_U|CABEU|D4645|AIQ|20111118095944|BEU-30|||//11/21/2011 12:28:13 PM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/21/2011 12:28:14 PM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/21/2011 12:28:14 PM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/21/2011 12:28:14 PM
CAD_U|CABEU|E4665|AIQ|20111121072107|BEU-30|||//11/21/2011 12:28:15 PM
CAD_U|CABEU|E4665|AIQ|20111121072107|BEU-30|||//11/21/2011 12:28:15 PM
CAD_U|CABEU|E4665|AIQ|20111121072107|BEU-30|||//11/21/2011 12:28:15 PM
CAD_U|CABEU|E4693|AIQ|20111114074114|BEU-30|||//11/21/2011 12:28:16 PM
CAD_U|CABEU|E4693|AIQ|20111114074114|BEU-30|||//11/21/2011 12:28:16 PM
CAD_U|CABEU|E4693|AIQ|20111114074114|BEU-30|||//11/21/2011 12:28:16 PM
CAD_U|CABEU|GAB1|AIQ|20111121073512|BEU-30|||//11/21/2011 12:28:17 PM
CAD_U|CABEU|GAB1|AIQ|20111121073512|BEU-30|||//11/21/2011 12:28:17 PM
CAD_U|CABEU|GAB1|AIQ|20111121073512|BEU-30|||//11/21/2011 12:28:17 PM
CAD_U|CABEU|GAB2|AIQ|20111121073657|BEU-30|||//11/21/2011 12:28:18 PM
CAD_U|CABEU|GAB2|AIQ|20111121073657|BEU-30|||//11/21/2011 12:28:18 PM
CAD_U|CABEU|GAB2|AIQ|20111121073657|BEU-30|||//11/21/2011 12:28:18 PM
CAD_U|CABEU|GAB3|AIQ|20111114072950|BEU-30|||//11/21/2011 12:28:19 PM
CAD_U|CABEU|GAB3|AIQ|20111114072950|BEU-30|||//11/21/2011 12:28:19 PM
CAD_U|CABEU|GAB3|AIQ|20111114072950|BEU-30|||//11/21/2011 12:28:19 PM
CAD_U|CAFKU|MIR4|AIQ|20111114082308|FKU-2|||//11/21/2011 12:28:20 PM
CAD_U|CAFKU|MIR4|AIQ|20111114082308|FKU-2|||//11/21/2011 12:28:20 PM
CAD_U|CAFKU|MIR4|AIQ|20111114082308|FKU-2|||//11/21/2011 12:28:20 PM
CAD_U|CABEU|GAB4|AIQ|20111121073920|BEU-30|||//11/21/2011 12:28:21 PM
CAD_U|CABEU|GAB4|AIQ|20111121073920|BEU-30|||//11/21/2011 12:28:21 PM
CAD_U|CABEU|GAB4|AIQ|20111121073920|BEU-30|||//11/21/2011 12:28:21 PM
CAD_U|CABEU|GAB5|AIQ|20111121074011|BEU-30|||//11/21/2011 12:28:23 PM
CAD_U|CABEU|GAB5|AIQ|20111121074011|BEU-30|||//11/21/2011 12:28:23 PM
CAD_U|CABEU|GAB5|AIQ|20111121074011|BEU-30|||//11/21/2011 12:28:23 PM
CAD_U|CABEU|GAB6|AIQ|20111118065017|BEU-30|||//11/21/2011 12:28:24 PM
CAD_U|CABEU|GAB6|AIQ|20111118065017|BEU-30|||//11/21/2011 12:28:24 PM
CAD_U|CABEU|GAB6|AIQ|20111118065017|BEU-30|||//11/21/2011 12:28:24 PM
CAD_U|CACDF|C406|AIQ|20110711170935|BVHB|||//11/21/2011 12:39:02 PM
CAD_U|CACDF|C406|AIQ|20110711170935|BVHB|||//11/21/2011 12:39:02 PM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//11/21/2011 12:39:03 PM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//11/21/2011 12:39:03 PM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//11/21/2011 12:39:03 PM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//11/21/2011 12:39:04 PM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//11/21/2011 12:39:04 PM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//11/21/2011 12:39:05 PM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//11/21/2011 12:39:06 PM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//11/21/2011 12:39:06 PM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//11/21/2011 12:39:06 PM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//11/21/2011 12:39:07 PM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//11/21/2011 12:39:07 PM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//11/21/2011 12:39:07 PM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//11/21/2011 12:39:08 PM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//11/21/2011 12:39:08 PM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//11/21/2011 12:39:08 PM
CAD_U|CABEU|E4663|AIQ|20110628162820|BEU-30|||//11/21/2011 12:39:09 PM
CAD_U|CABEU|E4663|AIQ|20110628162820|BEU-30|||//11/21/2011 12:39:09 PM
CAD_U|CABEU|E4663|AIQ|20110628162820|BEU-30|||//11/21/2011 12:39:09 PM
CAD_U|CABEU|E4664|AIQ|20111015131220|BEU-31|||//11/21/2011 12:39:10 PM
CAD_U|CABEU|E4664|AIQ|20111015131220|BEU-31|||//11/21/2011 12:39:10 PM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//11/21/2011 12:39:11 PM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//11/21/2011 12:39:11 PM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//11/21/2011 12:39:11 PM
CAD_U|CABEU|E4666|AIQ|20110628164015|BEU-30|||//11/21/2011 12:39:12 PM
CAD_U|CABEU|E4666|AIQ|20110628164015|BEU-30|||//11/21/2011 12:39:12 PM
CAD_U|CABEU|E4666|AIQ|20110628164015|BEU-30|||//11/21/2011 12:39:12 PM
CAD_U|CABEU|E4673|AIQ|20110704113147|BEU-30|||//11/21/2011 12:39:13 PM
CAD_U|CABEU|E4673|AIQ|20110704113147|BEU-30|||//11/21/2011 12:39:13 PM
CAD_U|CABEU|E4673|AIQ|20110704113147|BEU-30|||//11/21/2011 12:39:13 PM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//11/21/2011 12:39:15 PM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//11/21/2011 12:39:15 PM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//11/21/2011 12:39:16 PM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//11/21/2011 12:39:16 PM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//11/21/2011 12:39:16 PM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//11/21/2011 12:39:17 PM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//11/21/2011 12:39:17 PM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//11/21/2011 12:39:17 PM
CAD_U|CABEU|E4679|AIQ|20110628164019|BEU-30|||//11/21/2011 12:39:18 PM
CAD_U|CABEU|E4679|AIQ|20110628164019|BEU-30|||//11/21/2011 12:39:18 PM
CAD_U|CABEU|E4679|AIQ|20110628164019|BEU-30|||//11/21/2011 12:39:18 PM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//11/21/2011 12:39:19 PM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//11/21/2011 12:39:19 PM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//11/21/2011 12:39:19 PM
CAD_U|CABEU|E4684|AIQ|20111028162418|BEU-35|||//11/21/2011 12:39:20 PM
CAD_U|CABEU|E4684|AIQ|20111028162418|BEU-35|||//11/21/2011 12:39:20 PM
CAD_U|CABEU|E4684|AIQ|20111028162418|BEU-35|||//11/21/2011 12:39:20 PM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//11/21/2011 12:39:21 PM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//11/21/2011 12:39:21 PM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//11/21/2011 12:39:21 PM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//11/21/2011 12:39:22 PM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//11/21/2011 12:39:22 PM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//11/21/2011 12:39:22 PM
CAD_U|CABEU|E4694|AIQ|20110725142733|BEU-30|||//11/21/2011 12:39:23 PM
CAD_U|CABEU|E4694|AIQ|20110725142733|BEU-30|||//11/21/2011 12:39:23 PM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//11/21/2011 12:39:25 PM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//11/21/2011 12:39:25 PM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//11/21/2011 12:39:25 PM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//11/21/2011 12:39:26 PM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//11/21/2011 12:39:26 PM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//11/21/2011 12:39:26 PM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//11/21/2011 12:39:27 PM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//11/21/2011 12:39:27 PM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//11/21/2011 12:39:27 PM
CAD_U|CABEU|GAB4|AIQ|20110628055945|BEU-30|||//11/21/2011 12:39:28 PM
CAD_U|CABEU|GAB4|AIQ|20110628055945|BEU-30|||//11/21/2011 12:39:28 PM
CAD_U|CABEU|GAB4|AIQ|20110628055945|BEU-30|||//11/21/2011 12:39:28 PM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//11/21/2011 12:39:29 PM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//11/21/2011 12:39:29 PM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//11/21/2011 12:39:29 PM
CAD_U|CACDF|T80|AIQ|20110628162623|HAAB|||//11/21/2011 12:39:30 PM
CAD_U|CACDF|T80|AIQ|20110628162623|HAAB|||//11/21/2011 12:39:30 PM
CAD_U|CACDF|T81|AIQ|20110628162625|HAAB|||//11/21/2011 12:39:31 PM
CAD_U|CACDF|T81|AIQ|20110628162625|HAAB|||//11/21/2011 12:39:31 PM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//11/21/2011 12:39:51 PM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//11/21/2011 12:39:51 PM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//11/21/2011 12:39:51 PM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//11/21/2011 12:39:52 PM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//11/21/2011 12:39:52 PM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//11/21/2011 12:39:52 PM
CAD_U|CAFKU|D4341|AIQ|20110613140701|FKU-1A|||//11/21/2011 12:39:53 PM
CAD_U|CAFKU|D4341|AIQ|20110613140701|FKU-1A|||//11/21/2011 12:39:53 PM
CAD_U|CAFKU|E4352|AIQ|20111005134515|FKU-2|||//11/21/2011 12:39:54 PM
CAD_U|CAFKU|E4352|AIQ|20111005134515|FKU-2|||//11/21/2011 12:39:54 PM
CAD_U|CAFKU|E4352|AIQ|20111005134515|FKU-2|||//11/21/2011 12:39:54 PM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//11/21/2011 12:39:56 PM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//11/21/2011 12:39:56 PM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//11/21/2011 12:39:56 PM
CAD_U|CAFKU|E4354|AIQ|20110610150044|FKU-1A|||//11/21/2011 12:39:57 PM
CAD_U|CAFKU|E4354|AIQ|20110610150044|FKU-1A|||//11/21/2011 12:39:57 PM
