CAD_E|CASLU11004372//5/26/2011 12:00:25 AM
CAD_U|CASLU|E3477|AIQ|20110525235949|A-36B|||//5/26/2011 12:00:25 AM
CAD_E|CACMB11004379|CASLU|EMS3CDF/|20110526120308|OOA|OTH, ASSIST|-121.103890|35.562365|=L(35.562365|CAMBRIA| | |528_E_7/28_T27S_R08E_M||-121.103890|35.562364|//5/26/2011 12:03:22 PM
CAD_E|CACMB11004379|CASLU|EMS3CDF/|20110526120308|OOA|OTH, ASSIST|-121.103890|35.562365|=L(35.562365|CAMBRIA| | |528_E_7/28_T27S_R08E_M||-121.103890|35.562364|//5/26/2011 12:03:23 PM
CAD_E|CACMB11004379|CASLU|EMS3CDF/|20110526120308|MED|MEDICAL AID CODE 3|-121.103917|35.562355|392 LEIGHTON ST |CAMBRIA|5100 BLK WINDSOR BLVD|5100 BLK WHITEHALL AVE|528_E_7/28_T27S_R08E_M||||//5/26/2011 12:03:31 PM
CAD_E|CACMB11004379|CASLU|EMS3CDF/|20110526120308|MED|MEDICAL AID CODE 3|-121.103917|35.562355|392 LEIGHTON ST |CAMBRIA|5100 BLK WINDSOR BLVD|5100 BLK WHITEHALL AVE|528_E_7/28_T27S_R08E_M||||//5/26/2011 12:03:34 PM
CAD_E|CACMB11004379|CASLU|EMS3CDF/|20110526120308|MED|MEDICAL AID CODE 3|-121.103917|35.562355|392 LEIGHTON ST |CAMBRIA|5100 BLK WINDSOR BLVD|5100 BLK WHITEHALL AVE|528_E_7/28_T27S_R08E_M||||//5/26/2011 12:03:34 PM
CAD_E|CACMB11004379|CASLU|EMS3CDF/|20110526120308|MED|MEDICAL AID CODE 3|-121.103917|35.562355|392 LEIGHTON ST |CAMBRIA|5100 BLK WINDSOR BLVD|5100 BLK WHITEHALL AVE|528_E_7/28_T27S_R08E_M||||//5/26/2011 12:03:35 PM
CAD_E|CACMB11004379|CASLU|EMS3CDF/|20110526120308|MED|MEDICAL AID CODE 3|-121.103917|35.562355|392 LEIGHTON ST |CAMBRIA|5100 BLK WINDSOR BLVD|5100 BLK WHITEHALL AVE|528_E_7/28_T27S_R08E_M||||//5/26/2011 12:03:35 PM
CAD_E|CACMB11004379|CASLU2011003870|EMS3CDF/|20110526120308|MED|MEDICAL AID CODE 3|-121.103917|35.562355|392 LEIGHTON ST |CAMBRIA|5100 BLK WINDSOR BLVD|5100 BLK WHITEHALL AVE|528_E_7/28_T27S_R08E_M||||E5791,E3482//5/26/2011 12:03:51 PM
CAD_E|CACMB11004379|CASLU2011003870|EMS3CDF/|20110526120308|MED|MEDICAL AID CODE 3|-121.103917|35.562355|392 LEIGHTON ST |CAMBRIA|5100 BLK WINDSOR BLVD|5100 BLK WHITEHALL AVE|528_E_7/28_T27S_R08E_M||||E5791,E3482//5/26/2011 12:03:52 PM
CAD_U|CACMB|E5791|DSP|20110526120346|G-16B|11004379|MED|CASLU2011003870//5/26/2011 12:03:52 PM
CAD_U|CASLU|E3482|DSP|20110526120346|G-16A|11004379|MED|CASLU2011003870//5/26/2011 12:03:52 PM
CAD_E|CACMB11004379|CASLU2011003870|EMS3CDF/|20110526120308|MED|MEDICAL AID CODE 3|-121.103917|35.562355|392 LEIGHTON ST |CAMBRIA|5100 BLK WINDSOR BLVD|5100 BLK WHITEHALL AVE|528_E_7/28_T27S_R08E_M||||E5791,E3482//5/26/2011 12:03:53 PM
CAD_E|CACMB11004379|CASLU2011003870|EMS3CDF/|20110526120308|MED|MEDICAL AID CODE 3|-121.103917|35.562355|392 LEIGHTON ST |CAMBRIA|5100 BLK WINDSOR BLVD|5100 BLK WHITEHALL AVE|528_E_7/28_T27S_R08E_M||||E5791,E3482//5/26/2011 12:04:40 PM
CAD_U|CACMB|E5791|ENR|20110526120435|G-16B|11004379|MED|CASLU2011003870//5/26/2011 12:04:40 PM
CAD_U|CACMB|E5791|ENR|20110526120435|G-16B|11004379|MED|CASLU2011003870//5/26/2011 12:04:40 PM
CAD_U|CASLU|E3482|DSP|20110526120346|G-16A|11004379|MED|CASLU2011003870//5/26/2011 12:05:55 PM
CAD_U|CASLU|E3482|ENR|20110526120630|G-16A|11004379|MED|CASLU2011003870//5/26/2011 12:06:35 PM
CAD_U|CASLU|E3482|ENR|20110526120630|G-16A|11004379|MED|CASLU2011003870//5/26/2011 12:06:35 PM
CAD_E|CACMB11004379|CASLU2011003870|EMS3CDF/|20110526120308|MED|MEDICAL AID CODE 3|-121.103917|35.562355|392 LEIGHTON ST |CAMBRIA|5100 BLK WINDSOR BLVD|5100 BLK WHITEHALL AVE|528_E_7/28_T27S_R08E_M||||E5791,E3482//5/26/2011 12:10:00 PM
CAD_U|CASLU|E3482|ONS|20110526120954|G-16A|11004379|MED|CASLU2011003870//5/26/2011 12:10:00 PM
CAD_U|CACMB|E5791|ONS|20110526120956|G-16B|11004379|MED|CASLU2011003870//5/26/2011 12:10:01 PM
CAD_U|CASBY|ME15|AIQ|20110526091703|B-15A|||//5/26/2011 12:10:14 PM
CAD_E|CACMB11004379|CASLU2011003870|EMS3CDF/|20110526120308|MED|MEDICAL AID CODE 3|-121.103917|35.562355|392 LEIGHTON ST |CAMBRIA|5100 BLK WINDSOR BLVD|5100 BLK WHITEHALL AVE|528_E_7/28_T27S_R08E_M||||E5791,E3482//5/26/2011 12:13:31 PM
CAD_E|CACMB11004379|CASLU2011003870|EMS3CDF/|20110526120308|MED|MEDICAL AID CODE 3|-121.103917|35.562355|392 LEIGHTON ST |CAMBRIA|5100 BLK WINDSOR BLVD|5100 BLK WHITEHALL AVE|528_E_7/28_T27S_R08E_M||||E5791,E3482//5/26/2011 12:13:35 PM
CAD_U|CASLU|E3468|AOR|20110526122047|K-11A|||//5/26/2011 12:20:52 PM
CAD_U|CASLU|E3468|AOR|20110526122047|K-11A|||//5/26/2011 12:21:11 PM
CAD_E|CAOCE11004380|CASLU|EMS3CDF/|20110526122303|OOA|OTH, ASSIST|-120.630511|35.105576|=L(35.105576|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|//5/26/2011 12:23:12 PM
CAD_E|CAOCE11004380|CASLU|EMS3CDF/|20110526122303|OOA|OTH, ASSIST|-120.630511|35.105576|=L(35.105576|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|//5/26/2011 12:23:13 PM
CAD_E|CAOCE11004380|CASLU|EMS3CDF/|20110526122303|OOA|OTH, ASSIST|-120.630511|35.105576|=L(35.105576|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|//5/26/2011 12:23:18 PM
CAD_E|CAOCE11004380|CASLU|EMS3CDF/|20110526122303|OOA|OTH, ASSIST|-120.630511|35.105576|=L(35.105576|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|//5/26/2011 12:23:19 PM
CAD_E|CAOCE11004380|CASLU|EMS3CDF/|20110526122303|OOA|OTH, ASSIST|-120.630511|35.105576|=L(35.105576|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|//5/26/2011 12:23:19 PM
CAD_E|CAOCE11004380|CASLU|EMS3CDF/|20110526122303|OOA|OTH, ASSIST|-120.630511|35.105576|=L(35.105576|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|//5/26/2011 12:23:27 PM
CAD_E|CAOCE11004380|CASLU|EMS3CDF/|20110526122303|OOA|OTH, ASSIST|-120.630511|35.105576|=L(35.105576|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|//5/26/2011 12:23:27 PM
CAD_E|CAOCE11004380|CASLU|EMS3CDF/|20110526122303|OOA|OTH, ASSIST|-120.630511|35.105576|=L(35.105576|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|//5/26/2011 12:23:27 PM
CAD_E|CAOCE11004380|CASLU|EMS3CDF/|20110526122303|OOA|OTH, ASSIST|-120.630511|35.105576|=L(35.105576|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|//5/26/2011 12:23:30 PM
CAD_E|CAOCE11004380|CASLU|EMS3CDF/|20110526122303|OOA|OTH, ASSIST|-120.630511|35.105576|=L(35.105576|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|//5/26/2011 12:23:30 PM
CAD_E|CAOCE11004380|CASLU|EMS3CDF/|20110526122303|OOA|OTH, ASSIST|-120.630511|35.105576|=L(35.105576|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|//5/26/2011 12:23:31 PM
CAD_E|CAOCE11004380|CASLU|EMS3CDF/|20110526122303|OOA|OTH, ASSIST|-120.630511|35.105576|=L(35.105576|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|//5/26/2011 12:23:31 PM
CAD_E|CAOCE11004380|CASLU|EMS3CDF/|20110526122303|OOA|OTH, ASSIST|-120.630511|35.105576|=L(35.105576|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|//5/26/2011 12:23:31 PM
CAD_E|CAOCE11004380|CASLU|EMS3CDF/|20110526122303|OOA|OTH, ASSIST|-120.630511|35.105576|=L(35.105576|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|//5/26/2011 12:23:31 PM
CAD_E|CAOCE11004380|CASLU|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|//5/26/2011 12:24:06 PM
CAD_E|CAOCE11004380|CASLU|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|//5/26/2011 12:24:11 PM
CAD_E|CAOCE11004380|CASLU|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|//5/26/2011 12:24:12 PM
CAD_E|CAOCE11004380|CASLU|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|//5/26/2011 12:24:15 PM
CAD_E|CAOCE11004380|CASLU|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|//5/26/2011 12:24:16 PM
CAD_E|CACMB11004379|CASLU2011003870|EMS3CDF/|20110526120308|MED|MEDICAL AID CODE 3|-121.103917|35.562355|392 LEIGHTON ST |CAMBRIA|5100 BLK WINDSOR BLVD|5100 BLK WHITEHALL AVE|528_E_7/28_T27S_R08E_M||||E5791//5/26/2011 12:24:18 PM
CAD_E|CACMB11004379|CASLU2011003870|EMS3CDF/|20110526120308|MED|MEDICAL AID CODE 3|-121.103917|35.562355|392 LEIGHTON ST |CAMBRIA|5100 BLK WINDSOR BLVD|5100 BLK WHITEHALL AVE|528_E_7/28_T27S_R08E_M||||E5791//5/26/2011 12:24:18 PM
CAD_U|CASLU|E3482|AIQ|20110526122413|G-16A|||//5/26/2011 12:24:18 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|EOCE,ME22//5/26/2011 12:24:32 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|EOCE,ME22//5/26/2011 12:24:32 PM
CAD_U|CAOCE|EOCE|DSP|20110526122427|N-12D|11004380|MTC|CASLU2011003871//5/26/2011 12:24:32 PM
CAD_U|CASLC|ME22|DSP|20110526122427|N-3A|11004380|MTC|CASLU2011003871//5/26/2011 12:24:32 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|EOCE,ME22//5/26/2011 12:25:01 PM
CAD_E|CACMB11004379|CASLU2011003870|EMS3CDF/|20110526120308|MED|MEDICAL AID CODE 3|-121.103917|35.562355|392 LEIGHTON ST |CAMBRIA|5100 BLK WINDSOR BLVD|5100 BLK WHITEHALL AVE|528_E_7/28_T27S_R08E_M||||E5791//5/26/2011 12:25:03 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|EOCE,ME22//5/26/2011 12:25:07 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|EOCE,ME22//5/26/2011 12:25:21 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|EOCE,ME22//5/26/2011 12:25:21 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|EOCE,ME22//5/26/2011 12:25:22 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|EOCE,ME22//5/26/2011 12:25:22 PM
CAD_E|CACMB11004379//5/26/2011 12:25:46 PM
CAD_U|CACMB|E5791|AIQ|20110526122540|G-16B|||//5/26/2011 12:25:46 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|EOCE,ME22//5/26/2011 12:26:07 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|EOCE,ME22//5/26/2011 12:26:07 PM
CAD_U|CAOCE|EOCE|DSP|20110526122427|N-12D|11004380|MTC|CASLU2011003871//5/26/2011 12:26:37 PM
CAD_U|CASLC|ME22|DSP|20110526122427|N-3A|11004380|MTC|CASLU2011003871//5/26/2011 12:26:37 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|EOCE,ME22//5/26/2011 12:27:20 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|EOCE,ME22//5/26/2011 12:27:21 PM
CAD_U|CASLC|ME22|ENR|20110526122754|N-3A|11004380|MTC|CASLU2011003871//5/26/2011 12:28:00 PM
CAD_U|CASLC|ME22|ENR|20110526122754|N-3A|11004380|MTC|CASLU2011003871//5/26/2011 12:28:00 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|EOCE,ME22,P6165//5/26/2011 12:28:11 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|EOCE,ME22,P6165//5/26/2011 12:28:11 PM
CAD_U|CAOCE|P6165|ENR|20110526122805|N-12D|11004380|MTC|CASLU2011003871//5/26/2011 12:28:11 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|ME22,P6165//5/26/2011 12:28:15 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|ME22,P6165//5/26/2011 12:28:15 PM
CAD_U|CAOCE|EOCE|AIQ|20110526122810|N-12D|||//5/26/2011 12:28:15 PM
CAD_U|CABEU|E4681|AIQ|20110523075615|BEU-30|||//5/26/2011 12:37:06 PM
CAD_U|CABEU|E4681|AIQ|20110523075615|BEU-30|||//5/26/2011 12:37:06 PM
CAD_U|CABEU|E4681|AIQ|20110523075615|BEU-30|||//5/26/2011 12:37:06 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|ME22,P6165//5/26/2011 12:37:45 PM
CAD_U|CAOCE|P6165|ONS|20110526123740|N-12D|11004380|MTC|CASLU2011003871//5/26/2011 12:37:46 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|ME22,P6165//5/26/2011 12:38:12 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|ME22,P6165//5/26/2011 12:38:12 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|ME22,P6165//5/26/2011 12:38:21 PM
CAD_E|CAOCE11004380|CASLU2011003871|EMS3CDF/|20110526122303|MTC|MED, TRAFFIC COLLISION|-120.631246|35.105219|OCEANO DUNES STATE PARK @ =L(35.105219|OCE| | |714_D_7/31_T32S_R13E_M||-120.630511|35.105575|ME22,P6165//5/26/2011 12:38:21 PM
CAD_U|CABEU|E4681|AIQ|20110523075615|BEU-30|||//5/26/2011 12:43:28 PM
CAD_U|CABEU|E4681|AIQ|20110523075615|BEU-30|||//5/26/2011 12:43:28 PM
CAD_U|CABEU|E4681|AIQ|20110523075615|BEU-30|||//5/26/2011 12:43:28 PM
CAD_U|CASLC|ME22|ENR|20110526122754|N-3A|11004380|MTC|CASLU2011003871//5/26/2011 12:48:01 PM
CAD_U|CACDF|C406|AIQ|20110523075440|BVHB|||//5/26/2011 12:48:13 PM
CAD_U|CACDF|C406|AIQ|20110523075440|BVHB|||//5/26/2011 12:48:13 PM
CAD_U|CABEU|D4645|AIQ|20110329074753|BEU-30|||//5/26/2011 12:48:14 PM
CAD_U|CABEU|D4645|AIQ|20110329074753|BEU-30|||//5/26/2011 12:48:14 PM
CAD_U|CABEU|D4645|AIQ|20110329074753|BEU-30|||//5/26/2011 12:48:14 PM
CAD_U|CABEU|E4656|AIQ|20110526073638|BEU-30|||//5/26/2011 12:48:15 PM
CAD_U|CABEU|E4656|AIQ|20110526073638|BEU-30|||//5/26/2011 12:48:15 PM
CAD_U|CABEU|E4656|AIQ|20110526073638|BEU-30|||//5/26/2011 12:48:15 PM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//5/26/2011 12:48:16 PM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//5/26/2011 12:48:16 PM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//5/26/2011 12:48:16 PM
CAD_U|CABEU|E4679|AIQ|20110421182607|BEU-30|||//5/26/2011 12:48:17 PM
CAD_U|CABEU|E4679|AIQ|20110421182607|BEU-30|||//5/26/2011 12:48:17 PM
CAD_U|CABEU|E4679|AIQ|20110421182607|BEU-30|||//5/26/2011 12:48:17 PM
CAD_U|CABEU|E4681|AIQ|20110523075615|BEU-30|||//5/26/2011 12:48:18 PM
CAD_U|CABEU|E4681|AIQ|20110523075615|BEU-30|||//5/26/2011 12:48:18 PM
CAD_U|CABEU|E4681|AIQ|20110523075615|BEU-30|||//5/26/2011 12:48:18 PM
CAD_U|CABEU|E4693|AIQ|20110507073447|BEU-30|||//5/26/2011 12:48:19 PM
CAD_U|CABEU|E4693|AIQ|20110507073447|BEU-30|||//5/26/2011 12:48:19 PM
CAD_U|CABEU|E4693|AIQ|20110507073447|BEU-30|||//5/26/2011 12:48:19 PM
CAD_U|CABEU|GAB1|AIQ|20110526083449|BEU-30|||//5/26/2011 12:48:21 PM
CAD_U|CABEU|GAB1|AIQ|20110526083449|BEU-30|||//5/26/2011 12:48:21 PM
CAD_U|CABEU|GAB1|AIQ|20110526083449|BEU-30|||//5/26/2011 12:48:21 PM
CAD_U|CABEU|GAB2|AIQ|20110526083556|BEU-30|||//5/26/2011 12:48:22 PM
CAD_U|CABEU|GAB2|AIQ|20110526083556|BEU-30|||//5/26/2011 12:48:22 PM
CAD_U|CABEU|GAB2|AIQ|20110526083556|BEU-30|||//5/26/2011 12:48:22 PM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//5/26/2011 12:48:23 PM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//5/26/2011 12:48:23 PM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//5/26/2011 12:48:23 PM
CAD_U|CAFKU|D4341|AIQ|20110502083100|FKU-1A|||//5/26/2011 12:48:24 PM
CAD_U|CAFKU|D4341|AIQ|20110502083100|FKU-1A|||//5/26/2011 12:48:24 PM
CAD_U|CAFKU|E4354|AIQ|20110525000839|FKU-1A|||//5/26/2011 12:48:25 PM
CAD_U|CAFKU|E4354|AIQ|20110525000839|FKU-1A|||//5/26/2011 12:48:25 PM
CAD_U|CAFKU|E4361|AIQ|20110523180840|FKU-1A|||//5/26/2011 12:48:26 PM
CAD_U|CAFKU|E4361|AIQ|20110523180840|FKU-1A|||//5/26/2011 12:48:26 PM
CAD_U|CAFKU|E4361|AIQ|20110523180840|FKU-1A|||//5/26/2011 12:48:26 PM
CAD_U|CAFKU|E4362|AIQ|20110524113901|FKU-2|||//5/26/2011 12:48:27 PM
CAD_U|CAFKU|E4362|AIQ|20110524113901|FKU-2|||//5/26/2011 12:48:27 PM
CAD_U|CAFKU|E4362|AIQ|20110524113901|FKU-2|||//5/26/2011 12:48:27 PM
CAD_U|CAFKU|E4364|AIQ|20110526084058|FKU-1A|||//5/26/2011 12:48:28 PM
CAD_U|CAFKU|E4364|AIQ|20110526084058|FKU-1A|||//5/26/2011 12:48:28 PM
CAD_U|CAFKU|E4364|AIQ|20110526084058|FKU-1A|||//5/26/2011 12:48:28 PM
CAD_U|CAFKU|E4368|AIQ|20110523091530|FKU-2|||//5/26/2011 12:48:30 PM
CAD_U|CAFKU|E4368|AIQ|20110523091530|FKU-2|||//5/26/2011 12:48:30 PM
CAD_U|CAFKU|E4368|AIQ|20110523091530|FKU-2|||//5/26/2011 12:48:30 PM
CAD_U|CAFKU|E4373|AIQ|20110523182916|FKU-2|||//5/26/2011 12:48:31 PM
CAD_U|CAFKU|E4373|AIQ|20110523182916|FKU-2|||//5/26/2011 12:48:31 PM
CAD_U|CAFKU|E4373|AIQ|20110523182916|FKU-2|||//5/26/2011 12:48:31 PM
CAD_U|CAFKU|E4382|AIQ|20110525141157|FKU-2|||//5/26/2011 12:48:32 PM
CAD_U|CAFKU|E4382|AIQ|20110525141157|FKU-2|||//5/26/2011 12:48:32 PM
CAD_U|CAFKU|E4382|AIQ|20110525141157|FKU-2|||//5/26/2011 12:48:32 PM
CAD_U|CAFKU|E4383|AIQ|20110517134932|FKU-1A|||//5/26/2011 12:48:33 PM
CAD_U|CAFKU|E4383|AIQ|20110517134932|FKU-1A|||//5/26/2011 12:48:33 PM
CAD_U|CAFKU|E4383|AIQ|20110517134932|FKU-1A|||//5/26/2011 12:48:33 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 12:48:34 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 12:48:34 PM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 12:48:34 PM
CAD_U|CABEU|GAB4|AIQ|20110526083721|BEU-30|||//5/26/2011 12:48:35 PM
CAD_U|CABEU|GAB4|AIQ|20110526083721|BEU-30|||//5/26/2011 12:48:35 PM
CAD_U|CABEU|GAB4|AIQ|20110526083721|BEU-30|||//5/26/2011 12:48:35 PM
CAD_U|CABEU|GAB5|AIQ|20110526083835|BEU-30|||//5/26/2011 12:48:36 PM
CAD_U|CABEU|GAB5|AIQ|20110526083835|BEU-30|||//5/26/2011 12:48:36 PM
CAD_U|CABEU|GAB5|AIQ|20110526083835|BEU-30|||//5/26/2011 12:48:36 PM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//5/26/2011 12:48:37 PM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//5/26/2011 12:48:37 PM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//5/26/2011 12:48:37 PM
CAD_U|CAFKU|MIR2|AIQ|20110523081511|FKU-2|||//5/26/2011 12:48:39 PM
CAD_U|CAFKU|MIR2|AIQ|20110523081511|FKU-2|||//5/26/2011 12:48:39 PM
CAD_U|CAFKU|MIR2|AIQ|20110523081511|FKU-2|||//5/26/2011 12:48:39 PM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//5/26/2011 12:48:40 PM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//5/26/2011 12:48:40 PM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//5/26/2011 12:48:40 PM
CAD_U|CAFKU|MIR4|AIQ|20110509083856|FKU-2|||//5/26/2011 12:48:41 PM
CAD_U|CAFKU|MIR4|AIQ|20110509083856|FKU-2|||//5/26/2011 12:48:41 PM
CAD_U|CAFKU|MIR4|AIQ|20110509083856|FKU-2|||//5/26/2011 12:48:41 PM
CAD_U|CACDF|AA430|AIQ|20110501202736|FAAB|||//5/26/2011 12:49:01 PM
