CAD_E|CAMRB15000403|CASLU2015000301|GREENWOOD|20150107200234|FSR|FIRE, RESIDENTIAL|-120.854895|35.388848|2509 GREENWOOD AVE |MB|550 BLK PAULA ST|500 BLK ELENA ST|611_F_3||||U5332|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 12:09:03 AM
CAD_U|CAMRB|U5332|ONS|20150107234903|B-11C|15000403|FSR|CASLU2015000301//1/8/2015 12:09:03 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:03:17 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:03:17 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:03:17 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:03:48 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:03:48 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:03:52 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:03:52 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:03:52 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:03:52 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:03:52 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:03:52 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:04:01 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:04:02 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:04:03 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:04:33 AM
CAD_U|CASLU|B3414|ENR|20150108090433|A-22B|15000417|FSC|CASLU2015000310//1/8/2015 9:04:33 AM
CAD_U|CASLU|B3414|ENR|20150108090433|A-22B|15000417|FSC|CASLU2015000310//1/8/2015 9:04:33 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:04:42 AM
CAD_E|CASLC15000416|CASLU2015000309|EMS3CDF/|20150108083333|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 9:04:57 AM
CAD_E|CASLC15000416|CASLU2015000309|EMS3CDF/|20150108083333|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 9:04:57 AM
CAD_U|CAPSM|E64|AOR|20150108090457|A-32M|||//1/8/2015 9:04:57 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:02 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:02 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:02 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:02 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:02 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:02 AM
CAD_U|CAPSM|E64|AOR|20150108090506|A-32M|||//1/8/2015 9:05:06 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:17 AM
CAD_U|CASLC|BS62|DSP|20150108090314|A-24C|15000417|FSC|CASLU2015000310//1/8/2015 9:05:17 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:17 AM
CAD_U|CAPSM|E63|DSP|20150108090314|A-32L|15000417|FSC|CASLU2015000310//1/8/2015 9:05:17 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:22 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:22 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:22 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:22 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:22 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:23 AM
CAD_E|CASLC15000416|CASLU2015000309|EMS3CDF/|20150108083333|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 9:05:30 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:37 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:37 AM
CAD_U|CAPSM|E64|ENR|20150108090537|A-32M|15000417|FSC|CASLU2015000310//1/8/2015 9:05:37 AM
CAD_U|CAPSM|E64|ENR|20150108090537|A-32M|15000417|FSC|CASLU2015000310//1/8/2015 9:05:37 AM
CAD_U|CAPSM|E63|RTQ|20150108090541|A-32L|15000417|FSC|CASLU2015000310//1/8/2015 9:05:41 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:41 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:41 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:41 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:42 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:42 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:42 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:42 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:51 AM
CAD_U|CAPSM|E64|ACK|20150108090551|A-32M|15000417|FSC|CASLU2015000310//1/8/2015 9:05:51 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:05:53 AM
CAD_U|CAPSM|E64|ENR|20150108090553|A-32M|15000417|FSC|CASLU2015000310//1/8/2015 9:05:53 AM
CAD_U|CAPSM|E64|ENR|20150108090553|A-32M|15000417|FSC|CASLU2015000310//1/8/2015 9:05:53 AM
CAD_E|CAGRO15000418|CASLU||20150108090610|OAC|OTHER, COVER|-120.607415|35.129963|OAK PARK STAGING @ =L(35.129963|GB| | |714_F_4/714_F_4||-120.607506|35.129844||Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:06:10 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E63,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:06:17 AM
CAD_U|CASLC|BS62|ACK|20150108090617|A-24C|15000417|FSC|CASLU2015000310//1/8/2015 9:06:17 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:06:20 AM
CAD_E|CAGRO15000418|CASLU2015000311|OAK PARK STAGING GB|20150108090610|OAC|OTHER, COVER|-120.607415|35.129963|OAK PARK STAGING @ =L(35.129963|GB| | |714_F_4/714_F_4||-120.607506|35.129844|E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:06:20 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:06:20 AM
CAD_E|CAGRO15000418|CASLU2015000311|OAK PARK STAGING GB|20150108090610|OAC|OTHER, COVER|-120.607415|35.129963|OAK PARK STAGING @ =L(35.129963|GB| | |714_F_4/714_F_4||-120.607506|35.129844|E63|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:06:20 AM
CAD_U|CAPSM|E63|ENR|20150108090620|A-32L|15000418|OAC|CASLU2015000311//1/8/2015 9:06:20 AM
CAD_U|CAPSM|E63|ENR|20150108090620|A-32L|15000418|OAC|CASLU2015000311//1/8/2015 9:06:20 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:06:57 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:06:57 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:06:58 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:06:58 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:06:58 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:06:58 AM
CAD_U|CASLU|E3482|AIQ|20150107084141|A-32L|||//1/8/2015 9:06:58 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:07:04 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:07:04 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:07:04 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:07:04 AM
CAD_E|CAGRO15000417|CASLU2015000310|FIRE COMM|20150108085948|FSC|FIRE, COMMERCIAL|-120.605830|35.132240|860 N OAK PARK BLVD #102 ||1599 BLK W BRANCH ST|1199 BLK JAMES WAY|714_E_5/714_E_5||||B3414,BS62,E64|Command:SOUTH NET;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//1/8/2015 9:07:04 AM
