CAD_E|CASLC15019130|CASLU2015013338|EMS3CDF/|20151222234226|MED|MEDICAL AID CODE 3|-120.845662|35.360038|670 OLIVE ST ||400 BLK SHASTA AVE|430 BLK PINEY WAY|633_B_5/633_B_5||||E5392|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G 1;//12/23/2015 12:04:52 AM
CAD_U|CAMRB|E5392|RTQ|20151223000451|B-11C|15019130|MED|CASLU2015013338//12/23/2015 12:04:52 AM
CAD_E|CAPRF15019141|CASLU2015013344|EMS|20151223091436|MED|MEDICAL AID CODE 3|-120.696339|35.587101|2005 THEATRE DR |PR|1999 BLK ALEXA CT|1 BLK NUTWOOD CIR|533_F_4|||||Command:PRF CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:34:14 AM
CAD_E|CAPRF15019141|CASLU2015013344|EMS|20151223091436|MED|MEDICAL AID CODE 3|-120.696339|35.587101|2005 THEATRE DR |PR|1999 BLK ALEXA CT|1 BLK NUTWOOD CIR|533_F_4|||||Command:PRF CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:34:14 AM
CAD_E|CAPRF15019141|CASLU2015013344|EMS|20151223091436|MED|MEDICAL AID CODE 3|-120.696339|35.587101|2005 THEATRE DR |PR|1999 BLK ALEXA CT|1 BLK NUTWOOD CIR|533_F_4|||||Command:PRF CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:34:14 AM
CAD_E|CAPRF15019141|CASLU2015013344|EMS|20151223091436|MED|MEDICAL AID CODE 3|-120.696339|35.587101|2005 THEATRE DR |PR|1999 BLK ALEXA CT|1 BLK NUTWOOD CIR|533_F_4|||||Command:PRF CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:34:17 AM
CAD_E|CAPRF15019141|CASLU2015013344|EMS|20151223091436|MED|MEDICAL AID CODE 3|-120.696339|35.587101|2005 THEATRE DR |PR|1999 BLK ALEXA CT|1 BLK NUTWOOD CIR|533_F_4|||||Command:PRF CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:34:17 AM
CAD_E|CAPRF15019141|CASLU2015013344|EMS|20151223091436|MED|MEDICAL AID CODE 3|-120.696339|35.587101|2005 THEATRE DR |PR|1999 BLK ALEXA CT|1 BLK NUTWOOD CIR|533_F_4|||||Command:PRF CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:34:17 AM
CAD_E|CAPRF15019141|CASLU2015013344|EMS|20151223091436|MED|MEDICAL AID CODE 3|-120.696339|35.587101|2005 THEATRE DR |PR|1999 BLK ALEXA CT|1 BLK NUTWOOD CIR|533_F_4|||||Command:PRF CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:34:17 AM
CAD_E|CAPRF15019141|CASLU2015013344|EMS|20151223091436|MED|MEDICAL AID CODE 3|-120.696339|35.587101|2005 THEATRE DR |PR|1999 BLK ALEXA CT|1 BLK NUTWOOD CIR|533_F_4|||||Command:PRF CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:34:17 AM
CAD_E|CAPRF15019141|CASLU2015013344|EMS|20151223091436|MED|MEDICAL AID CODE 3|-120.696339|35.587101|2005 THEATRE DR |PR|1999 BLK ALEXA CT|1 BLK NUTWOOD CIR|533_F_4|||||Command:PRF CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:34:17 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|OOA|OTH, ASSIST|-120.727177|35.320794|1108 FRONT ST||EMBARCADERO RD|BEACH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:40:35 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|OOA|OTH, ASSIST|-120.727177|35.320794|1108 FRONT ST||EMBARCADERO RD|BEACH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:40:35 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|OOA|OTH, ASSIST|-120.727177|35.320794|1108 FRONT ST||EMBARCADERO RD|BEACH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:40:40 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|OOA|OTH, ASSIST|-120.727177|35.320794|1108 FRONT ST||EMBARCADERO RD|BEACH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:40:41 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|OOA|OTH, ASSIST|-120.727177|35.320794|1108 FRONT ST||EMBARCADERO RD|BEACH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:40:47 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|OOA|OTH, ASSIST|-120.727177|35.320794|1108 FRONT ST||EMBARCADERO RD|BEACH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:40:47 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|OOA|OTH, ASSIST|-120.727177|35.320794|1108 FRONT ST||EMBARCADERO RD|BEACH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:40:47 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|OOA|OTH, ASSIST|-120.727177|35.320794|1108 FRONT ST||EMBARCADERO RD|BEACH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:40:47 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|OOA|OTH, ASSIST|-120.727177|35.320794|1108 FRONT ST||EMBARCADERO RD|BEACH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:40:47 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|OOA|OTH, ASSIST|-120.727177|35.320794|1108 FRONT ST||EMBARCADERO RD|BEACH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:40:47 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|OOA|OTH, ASSIST|-120.727177|35.320794|1108 FRONT ST||EMBARCADERO RD|BEACH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:40:53 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|OOA|OTH, ASSIST|-120.727177|35.320794|1108 FRONT ST||EMBARCADERO RD|BEACH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:40:53 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|OOA|OTH, ASSIST|-120.727177|35.320794|1108 FRONT ST||EMBARCADERO RD|BEACH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:40:53 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|OOA|OTH, ASSIST|-120.727177|35.320794|1108 FRONT ST||EMBARCADERO RD|BEACH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:40:53 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|OOA|OTH, ASSIST|-120.727177|35.320794|1108 FRONT ST||EMBARCADERO RD|BEACH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:40:53 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|OOA|OTH, ASSIST|-120.727177|35.320794|1108 FRONT ST||EMBARCADERO RD|BEACH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:40:53 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|OOA|OTH, ASSIST|-120.727177|35.320794|1108 FRONT ST||EMBARCADERO RD|BEACH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:40:53 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|OOA|OTH, ASSIST|-120.727177|35.320794|1108 FRONT ST||EMBARCADERO RD|BEACH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:40:55 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|OOA|OTH, ASSIST|-120.727177|35.320794|1108 FRONT ST||EMBARCADERO RD|BEACH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 9:40:55 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|MED|MEDICAL AID CODE 3|-120.854189|35.368790|1108 FRONT ST ||200 BLK BEACH ST|1100 BLK EMBARCADERO RD|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE23;Air-to-Ground:CDF A/G 1;//12/23/2015 9:41:01 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|MED|MEDICAL AID CODE 3|-120.854189|35.368790|1108 FRONT ST ||200 BLK BEACH ST|1100 BLK EMBARCADERO RD|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE23;Air-to-Ground:CDF A/G 1;//12/23/2015 9:41:02 AM
CAD_U|CABEU|E4691|AIQ|20151103100420|BEU-30|||//12/23/2015 9:41:05 AM
CAD_U|CABEU|E4691|AIQ|20151103100420|BEU-30|||//12/23/2015 9:41:05 AM
CAD_U|CABEU|E4691|AIQ|20151103100420|BEU-30|||//12/23/2015 9:41:05 AM
CAD_E|CASLC15019143|CASLU|EMS2CDF/|20151223094032|MED|MEDICAL AID CODE 3|-120.854189|35.368790|1108 FRONT ST ||200 BLK BEACH ST|1100 BLK EMBARCADERO RD|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE23;Air-to-Ground:CDF A/G 1;//12/23/2015 9:41:10 AM
CAD_E|CASLC15019143|CASLU2015013345|EMS2CDF/|20151223094032|MED|MEDICAL AID CODE 3|-120.854189|35.368790|1108 FRONT ST ||200 BLK BEACH ST|1100 BLK EMBARCADERO RD|633_B_5/633_B_5||||E5392,EMRB,MBHP|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE23;Air-to-Ground:CDF A/G 1;//12/23/2015 9:41:11 AM
CAD_E|CASLC15019143|CASLU2015013345|EMS2CDF/|20151223094032|MED|MEDICAL AID CODE 3|-120.854189|35.368790|1108 FRONT ST ||200 BLK BEACH ST|1100 BLK EMBARCADERO RD|633_B_5/633_B_5||||E5392,EMRB,MBHP|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE23;Air-to-Ground:CDF A/G 1;//12/23/2015 9:41:11 AM
CAD_U|CAMRB|E5392|DSP|20151223094110|B-11C|15019143|MED|CASLU2015013345//12/23/2015 9:41:11 AM
CAD_U|CAMRB|EMRB|DSP|20151223094110|B-11C|15019143|MED|CASLU2015013345//12/23/2015 9:41:11 AM
CAD_U|CAMBHP|MBHP|DSP|20151223094110|B-11D|15019143|MED|CASLU2015013345//12/23/2015 9:41:11 AM
CAD_E|CASLC15019143|CASLU2015013345|EMS2CDF/|20151223094032|MED|MEDICAL AID CODE 3|-120.854189|35.368790|1108 FRONT ST ||200 BLK BEACH ST|1100 BLK EMBARCADERO RD|633_B_5/633_B_5||||E5392,MBHP|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE23;Air-to-Ground:CDF A/G 1;//12/23/2015 9:41:16 AM
CAD_E|CASLC15019143|CASLU2015013345|EMS2CDF/|20151223094032|MED|MEDICAL AID CODE 3|-120.854189|35.368790|1108 FRONT ST ||200 BLK BEACH ST|1100 BLK EMBARCADERO RD|633_B_5/633_B_5||||E5392,MBHP|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE23;Air-to-Ground:CDF A/G 1;//12/23/2015 9:41:16 AM
CAD_U|CAMRB|EMRB|AIQ|20151223094116|B-11C|||//12/23/2015 9:41:16 AM
CAD_E|CASLC15019143|CASLU2015013345|EMS2CDF/|20151223094032|MED|MEDICAL AID CODE 3|-120.854189|35.368790|1108 FRONT ST ||200 BLK BEACH ST|1100 BLK EMBARCADERO RD|633_B_5/633_B_5||||E5392,MBHP|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE23;Air-to-Ground:CDF A/G 1;//12/23/2015 9:41:17 AM
CAD_E|CASLC15019143|CASLU2015013345|EMS2CDF/|20151223094032|MED|MEDICAL AID CODE 3|-120.854189|35.368790|1108 FRONT ST ||200 BLK BEACH ST|1100 BLK EMBARCADERO RD|633_B_5/633_B_5||||E5392,MBHP|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE23;Air-to-Ground:CDF A/G 1;//12/23/2015 9:42:12 AM
CAD_U|CAMRB|E5392|ENR|20151223094211|B-11C|15019143|MED|CASLU2015013345//12/23/2015 9:42:12 AM
CAD_U|CAMRB|E5392|ENR|20151223094211|B-11C|15019143|MED|CASLU2015013345//12/23/2015 9:42:12 AM
CAD_U|CAMBHP|MBHP|DSP|20151223094110|B-11D|15019143|MED|CASLU2015013345//12/23/2015 9:43:10 AM
CAD_U|CABEU|E4694|AIQ|20151201145519|BEU-19|||//12/23/2015 9:44:46 AM
CAD_U|CABEU|E4694|AIQ|20151201145519|BEU-19|||//12/23/2015 9:44:46 AM
CAD_U|CABEU|E4694|AIQ|20151201145519|BEU-19|||//12/23/2015 9:44:46 AM
CAD_E|CASLC15019143|CASLU2015013345|EMS2CDF/|20151223094032|MED|MEDICAL AID CODE 3|-120.854189|35.368790|1108 FRONT ST ||200 BLK BEACH ST|1100 BLK EMBARCADERO RD|633_B_5/633_B_5||||E5392,MBHP|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE23;Air-to-Ground:CDF A/G 1;//12/23/2015 9:45:03 AM
CAD_U|CAMRB|E5392|ONS|20151223094503|B-11C|15019143|MED|CASLU2015013345//12/23/2015 9:45:03 AM
CAD_E|CASLU15019140|CASLU2015013343|SHELL CREEK RD  SLO_CO|20151223083740|PAO|PA, PUBLIC ASSIST|-120.567217|35.641319|7155 SHALEROCK RD |SLO_CO| DEAD-END|2700 BLK GENESEO RD|578|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//12/23/2015 9:45:31 AM
CAD_E|CASLU15019140|CASLU2015013343|SHELL CREEK RD  SLO_CO|20151223083740|PAO|PA, PUBLIC ASSIST|-120.567217|35.641319|7155 SHALEROCK RD |SLO_CO| DEAD-END|2700 BLK GENESEO RD|578|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//12/23/2015 9:45:31 AM
CAD_U|CASLC|E50|AIQ|20151223094531|C-7A|||//12/23/2015 9:45:31 AM
CAD_U|CAFKU|E4362|AIQ|20150826131128|FKU-2|||//12/23/2015 9:47:06 AM
CAD_U|CAFKU|E4362|AIQ|20150826131128|FKU-2|||//12/23/2015 9:47:06 AM
CAD_U|CAFKU|E4362|AIQ|20150826131128|FKU-2|||//12/23/2015 9:47:06 AM
CAD_U|CASLC|ME22|AIQ|20151222173346|N-3A|||//12/23/2015 9:47:45 AM
CAD_E|CASLC15019144|CASLU||20151211141500|MED|MEDICAL AID CODE 3|-120.748933|35.322147|SCDG @ =L(35.322147|SLO_CO| | |632_J_5/632_J_5||-120.749407|35.321272||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//12/23/2015 9:52:41 AM
CAD_E|CASLC15019144|CASLU2015013346|SCDG SLO_CO|20151211141500|MED|MEDICAL AID CODE 3|-120.748933|35.322147|SCDG @ =L(35.322147|SLO_CO| | |632_J_5/632_J_5||-120.749407|35.321272||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//12/23/2015 9:52:43 AM
CAD_E|CASLC15019144|CASLU2015013346|SCDG SLO_CO|20151211141500|MED|MEDICAL AID CODE 3|-120.748933|35.322147|SCDG @ =L(35.322147|SLO_CO| | |632_J_5/632_J_5||-120.749407|35.321272||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//12/23/2015 9:53:09 AM
CAD_E|CASLC15019144//12/23/2015 9:53:41 AM
CAD_E|CAPRF15019141//12/23/2015 9:53:43 AM
CAD_E|CASLU15019140//12/23/2015 9:53:45 AM
CAD_E|CASLC15019144//12/23/2015 9:53:57 AM
CAD_E|CAPRF15019141//12/23/2015 9:53:59 AM
CAD_E|CASLU15019140//12/23/2015 9:54:01 AM
CAD_U|CASLC|E30|AIQ|20151223095710|R-17A|||//12/23/2015 9:57:10 AM
CAD_U|CASLU|E3471|AOR|20151223095949|A-36B|||//12/23/2015 9:59:49 AM
CAD_E|CASLC15019143|CASLU2015013345|EMS2CDF/|20151223094032|MED|MEDICAL AID CODE 3|-120.854189|35.368790|1108 FRONT ST ||200 BLK BEACH ST|1100 BLK EMBARCADERO RD|633_B_5/633_B_5||||E5392,MBHP|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE23;Air-to-Ground:CDF A/G 1;//12/23/2015 10:00:14 AM
CAD_E|CASLC15019143|CASLU2015013345|EMS2CDF/|20151223094032|MED|MEDICAL AID CODE 3|-120.854189|35.368790|1108 FRONT ST ||200 BLK BEACH ST|1100 BLK EMBARCADERO RD|633_B_5/633_B_5||||E5392,MBHP|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE23;Air-to-Ground:CDF A/G 1;//12/23/2015 10:00:14 AM
CAD_E|CASLC15019143|CASLU2015013345|EMS2CDF/|20151223094032|MED|MEDICAL AID CODE 3|-120.854189|35.368790|1108 FRONT ST ||200 BLK BEACH ST|1100 BLK EMBARCADERO RD|633_B_5/633_B_5||||E5392,MBHP|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE23;Air-to-Ground:CDF A/G 1;//12/23/2015 10:00:14 AM
CAD_E|CASLC15019143|CASLU2015013345|EMS2CDF/|20151223094032|MED|MEDICAL AID CODE 3|-120.854189|35.368790|1108 FRONT ST ||200 BLK BEACH ST|1100 BLK EMBARCADERO RD|633_B_5/633_B_5||||E5392,MBHP|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE23;Air-to-Ground:CDF A/G 1;//12/23/2015 10:00:14 AM
CAD_E|CASLC15019143|CASLU2015013345|EMS2CDF/|20151223094032|MED|MEDICAL AID CODE 3|-120.854189|35.368790|1108 FRONT ST ||200 BLK BEACH ST|1100 BLK EMBARCADERO RD|633_B_5/633_B_5||||E5392,MBHP|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE23;Air-to-Ground:CDF A/G 1;//12/23/2015 10:00:14 AM
CAD_E|CASLC15019143|CASLU2015013345|EMS2CDF/|20151223094032|MED|MEDICAL AID CODE 3|-120.854189|35.368790|1108 FRONT ST ||200 BLK BEACH ST|1100 BLK EMBARCADERO RD|633_B_5/633_B_5||||E5392,MBHP|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE23;Air-to-Ground:CDF A/G 1;//12/23/2015 10:00:14 AM
CAD_U|CAPSM|E64|AIQ|20151223100320|A-32M|||//12/23/2015 10:03:20 AM
CAD_E|CASLC15019143|CASLU2015013345|EMS2CDF/|20151223094032|MED|MEDICAL AID CODE 3|-120.854189|35.368790|1108 FRONT ST ||200 BLK BEACH ST|1100 BLK EMBARCADERO RD|633_B_5/633_B_5||||E5392,MBHP|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE23;Air-to-Ground:CDF A/G 1;//12/23/2015 10:05:04 AM
CAD_U|CAMRB|E5392|ONS|20151223094503|B-11C|15019143|MED|CASLU2015013345//12/23/2015 10:05:04 AM
CAD_U|CASLU|E3466|AOR|20151223100744|G-16A|||//12/23/2015 10:07:44 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|OOA|OTH, ASSIST|-120.727177|35.320794|N HWY 101 / HWY 46E||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 10:07:50 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|OOA|OTH, ASSIST|-120.727177|35.320794|N HWY 101 / HWY 46E||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 10:07:51 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|OOA|OTH, ASSIST|-120.727177|35.320794|N HWY 101 / HWY 46E||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 10:07:54 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|OOA|OTH, ASSIST|-120.727177|35.320794|N HWY 101 / HWY 46E||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 10:07:54 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|OOA|OTH, ASSIST|-120.727177|35.320794|N HWY 101 / HWY 46E||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 10:07:57 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|OOA|OTH, ASSIST|-120.727177|35.320794|N HWY 101 / HWY 46E||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 10:07:57 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|OOA|OTH, ASSIST|-120.727177|35.320794|N HWY 101 / HWY 46E||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 10:07:57 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|OOA|OTH, ASSIST|-120.727177|35.320794|N HWY 101 / HWY 46E||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 10:07:57 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|OOA|OTH, ASSIST|-120.727177|35.320794|N HWY 101 / HWY 46E||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 10:07:57 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|OOA|OTH, ASSIST|-120.727177|35.320794|N HWY 101 / HWY 46E||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 10:07:57 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|OOA|OTH, ASSIST|-120.727177|35.320794|N HWY 101 / HWY 46E||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 10:07:58 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|OOA|OTH, ASSIST|-120.727177|35.320794|N HWY 101 / HWY 46E||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 10:07:58 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|OOA|OTH, ASSIST|-120.727177|35.320794|N HWY 101 / HWY 46E||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 10:08:05 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|OOA|OTH, ASSIST|-120.727177|35.320794|N HWY 101 / HWY 46E||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 10:08:05 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|OOA|OTH, ASSIST|-120.727177|35.320794|N HWY 101 / HWY 46E||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 10:08:05 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|OOA|OTH, ASSIST|-120.727177|35.320794|N HWY 101 / HWY 46E||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 10:08:05 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|OOA|OTH, ASSIST|-120.727177|35.320794|N HWY 101 / HWY 46E||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 10:08:05 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|OOA|OTH, ASSIST|-120.727177|35.320794|N HWY 101 / HWY 46E||||633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//12/23/2015 10:08:05 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|MTCH|MED, T/C HWY-HIGH SPEED|-120.684021|35.639549|N HWY 101 /   HWY 46E N OFF RAMP ||||633_B_5/633_B_5|||||Command:PRF CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G 1;//12/23/2015 10:08:14 AM
CAD_E|CASLC15019145|CASLU|EMS3CDF/|20151223100747|MTCH|MED, T/C HWY-HIGH SPEED|-120.684021|35.639549|N HWY 101 /   HWY 46E N OFF RAMP ||||633_B_5/633_B_5|||||Command:PRF CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G 1;//12/23/2015 10:08:15 AM
