CAD_E|CAPSM11005137|CASLU2011004492|PA|20110616235330|PAO|PA, PUBLIC ASSIST|-120.685115|35.160955|135 SEACLIFF DR |PB|2599 BLK RUBY CT|165 BLK PADDOCK AVE|693_G_6/09_T32S_R12E_M||||E3470|Command:FIVE CITIES Pri Tactical:CALCORD //6/17/2011 12:03:24 AM
CAD_U|CASLU|E3470|ONS|20110617000318|A-32L|11005137|PAO|CASLU2011004492//6/17/2011 12:03:24 AM
CAD_U|CACDF|T78|AIQ|20110606171248|FAAB|||//6/17/2011 11:28:56 AM
CAD_E|CATEM11005154|CASLU|EMS3CDF/|20110617113223|OOA|OTH, ASSIST|-120.721397|35.553197|=L(35.553197|TEMP| | |553_C_1/30_T27S_R12E_M||-120.721397|35.553197||//6/17/2011 11:32:28 AM
CAD_E|CATEM11005154|CASLU|EMS3CDF/|20110617113223|OOA|OTH, ASSIST|-120.721397|35.553197|=L(35.553197|TEMP| | |553_C_1/30_T27S_R12E_M||-120.721397|35.553197||//6/17/2011 11:32:29 AM
CAD_E|CATEM11005154|CASLU|EMS3CDF/|20110617113223|OOA|OTH, ASSIST|-120.721397|35.553197|=L(35.553197|TEMP| | |553_C_1/30_T27S_R12E_M||-120.721397|35.553197||//6/17/2011 11:32:33 AM
CAD_E|CATEM11005154|CASLU|EMS3CDF/|20110617113223|OOA|OTH, ASSIST|-120.721397|35.553197|=L(35.553197|TEMP| | |553_C_1/30_T27S_R12E_M||-120.721397|35.553197||//6/17/2011 11:32:33 AM
CAD_E|CATEM11005154|CASLU|EMS3CDF/|20110617113223|OOA|OTH, ASSIST|-120.721397|35.553197|=L(35.553197|TEMP| | |553_C_1/30_T27S_R12E_M||-120.721397|35.553197||//6/17/2011 11:32:37 AM
CAD_E|CATEM11005154|CASLU|EMS3CDF/|20110617113223|OOA|OTH, ASSIST|-120.721397|35.553197|=L(35.553197|TEMP| | |553_C_1/30_T27S_R12E_M||-120.721397|35.553197||//6/17/2011 11:32:38 AM
CAD_E|CATEM11005154|CASLU|EMS3CDF/|20110617113223|MED|MEDICAL AID CODE 3|-120.721397|35.553191|292 POSADA LN |TEMP|1200 BLK LAS TABLAS RD| DEAD-END|553_C_1/30_T27S_R12E_M|||||//6/17/2011 11:32:47 AM
CAD_E|CATEM11005154|CASLU|EMS3CDF/|20110617113223|MED|MEDICAL AID CODE 3|-120.721397|35.553191|292 POSADA LN |TEMP|1200 BLK LAS TABLAS RD| DEAD-END|553_C_1/30_T27S_R12E_M|||||//6/17/2011 11:32:51 AM
CAD_E|CATEM11005154|CASLU2011004508|EMS3CDF/|20110617113223|MED|MEDICAL AID CODE 3|-120.721397|35.553191|292 POSADA LN |TEMP|1200 BLK LAS TABLAS RD| DEAD-END|553_C_1/30_T27S_R12E_M||||ETEM|Command:RIVER Pri Tactical:CALCORD //6/17/2011 11:32:58 AM
CAD_E|CATEM11005154|CASLU2011004508|EMS3CDF/|20110617113223|MED|MEDICAL AID CODE 3|-120.721397|35.553191|292 POSADA LN |TEMP|1200 BLK LAS TABLAS RD| DEAD-END|553_C_1/30_T27S_R12E_M||||ETEM|Command:RIVER Pri Tactical:CALCORD //6/17/2011 11:32:58 AM
CAD_U|CATEM|ETEM|DSP|20110617113251|T-5B|11005154|MED|CASLU2011004508//6/17/2011 11:32:58 AM
CAD_E|CATEM11005154|CASLU2011004508|EMS3CDF/|20110617113223|MED|MEDICAL AID CODE 3|-120.721397|35.553191|292 POSADA LN |TEMP|1200 BLK LAS TABLAS RD| DEAD-END|553_C_1/30_T27S_R12E_M||||ETEM|Command:RIVER Pri Tactical:CALCORD //6/17/2011 11:33:32 AM
CAD_E|CATEM11005154|CASLU2011004508|EMS3CDF/|20110617113223|MED|MEDICAL AID CODE 3|-120.721397|35.553191|292 POSADA LN |TEMP|1200 BLK LAS TABLAS RD| DEAD-END|553_C_1/30_T27S_R12E_M||||ETEM|Command:RIVER Pri Tactical:CALCORD //6/17/2011 11:35:02 AM
CAD_U|CATEM|ETEM|DSP|20110617113251|T-5B|11005154|MED|CASLU2011004508//6/17/2011 11:35:02 AM
CAD_U|CACDF|T80|AIQ|20110615080226|HAAB|||//6/17/2011 11:35:20 AM
CAD_U|CACDF|T80|AIQ|20110615080226|HAAB|||//6/17/2011 11:35:20 AM
CAD_U|CACDF|T81|AIQ|20110615080233|HAAB|||//6/17/2011 11:35:23 AM
CAD_U|CACDF|T81|AIQ|20110615080233|HAAB|||//6/17/2011 11:35:23 AM
CAD_E|CATEM11005154|CASLU2011004508|EMS3CDF/|20110617113223|MED|MEDICAL AID CODE 3|-120.721397|35.553191|292 POSADA LN |TEMP|1200 BLK LAS TABLAS RD| DEAD-END|553_C_1/30_T27S_R12E_M||||ETEM|Command:RIVER Pri Tactical:CALCORD //6/17/2011 11:36:04 AM
CAD_E|CATEM11005154|CASLU2011004508|EMS3CDF/|20110617113223|MED|MEDICAL AID CODE 3|-120.721397|35.553191|292 POSADA LN |TEMP|1200 BLK LAS TABLAS RD| DEAD-END|553_C_1/30_T27S_R12E_M||||ETEM,R7155|Command:RIVER Pri Tactical:CALCORD //6/17/2011 11:38:04 AM
CAD_E|CATEM11005154|CASLU2011004508|EMS3CDF/|20110617113223|MED|MEDICAL AID CODE 3|-120.721397|35.553191|292 POSADA LN |TEMP|1200 BLK LAS TABLAS RD| DEAD-END|553_C_1/30_T27S_R12E_M||||ETEM,R7155|Command:RIVER Pri Tactical:CALCORD //6/17/2011 11:38:04 AM
CAD_U|CATEM|R7155|ENR|20110617113757|T-5B|11005154|MED|CASLU2011004508//6/17/2011 11:38:04 AM
CAD_U|CATEM|R7155|ENR|20110617113757|T-5B|11005154|MED|CASLU2011004508//6/17/2011 11:38:04 AM
CAD_E|CATEM11005154|CASLU2011004508|EMS3CDF/|20110617113223|MED|MEDICAL AID CODE 3|-120.721397|35.553191|292 POSADA LN |TEMP|1200 BLK LAS TABLAS RD| DEAD-END|553_C_1/30_T27S_R12E_M||||R7155|Command:RIVER Pri Tactical:CALCORD //6/17/2011 11:38:10 AM
CAD_E|CATEM11005154|CASLU2011004508|EMS3CDF/|20110617113223|MED|MEDICAL AID CODE 3|-120.721397|35.553191|292 POSADA LN |TEMP|1200 BLK LAS TABLAS RD| DEAD-END|553_C_1/30_T27S_R12E_M||||R7155|Command:RIVER Pri Tactical:CALCORD //6/17/2011 11:38:10 AM
CAD_U|CATEM|ETEM|AIQ|20110617113802|T-5B|||//6/17/2011 11:38:10 AM
CAD_E|CATEM11005154|CASLU2011004508|EMS3CDF/|20110617113223|MED|MEDICAL AID CODE 3|-120.721397|35.553191|292 POSADA LN |TEMP|1200 BLK LAS TABLAS RD| DEAD-END|553_C_1/30_T27S_R12E_M||||R7155|Command:RIVER Pri Tactical:CALCORD //6/17/2011 11:38:15 AM
CAD_E|CATEM11005154|CASLU2011004508|EMS3CDF/|20110617113223|MED|MEDICAL AID CODE 3|-120.721397|35.553191|292 POSADA LN |TEMP|1200 BLK LAS TABLAS RD| DEAD-END|553_C_1/30_T27S_R12E_M||||R7155|Command:RIVER Pri Tactical:CALCORD //6/17/2011 11:41:43 AM
CAD_U|CATEM|R7155|ONS|20110617114136|T-5B|11005154|MED|CASLU2011004508//6/17/2011 11:41:43 AM
CAD_U|CASBY|ME15|ONS|20110617112416|B-15A|11005153|MED|CASLU2011004507//6/17/2011 11:44:26 AM
CAD_U|CASBY|MR15|ONS|20110617112416|B-15A|11005153|MED|CASLU2011004507//6/17/2011 11:44:26 AM
CAD_U|CACDF|T80|AIQ|20110615080226|HAAB|||//6/17/2011 11:45:01 AM
CAD_U|CACDF|T80|AIQ|20110615080226|HAAB|||//6/17/2011 11:45:01 AM
CAD_U|CACDF|T80|AIQ|20110615080226|HAAB|||//6/17/2011 11:45:01 AM
CAD_U|CACDF|T81|AIQ|20110615080233|HAAB|||//6/17/2011 11:45:02 AM
CAD_U|CACDF|T81|AIQ|20110615080233|HAAB|||//6/17/2011 11:45:02 AM
CAD_U|CACDF|T81|AIQ|20110615080233|HAAB|||//6/17/2011 11:45:02 AM
CAD_U|CACDF|C406|AIQ|20110602082638|BVHB|||//6/17/2011 11:45:03 AM
CAD_U|CACDF|C406|AIQ|20110602082638|BVHB|||//6/17/2011 11:45:03 AM
CAD_U|CACDF|C406|AIQ|20110602082638|BVHB|||//6/17/2011 11:45:03 AM
CAD_E|CATEM11005154//6/17/2011 11:45:12 AM
CAD_U|CATEM|R7155|OFF//6/17/2011 11:45:12 AM
CAD_U|CACDF|T80|AIQ|20110615080226|HAAB|||//6/17/2011 11:45:21 AM
CAD_U|CACDF|T80|AIQ|20110615080226|HAAB|||//6/17/2011 11:45:21 AM
CAD_U|CACDF|T81|AIQ|20110615080233|HAAB|||//6/17/2011 11:45:22 AM
CAD_U|CACDF|T81|AIQ|20110615080233|HAAB|||//6/17/2011 11:45:22 AM
CAD_U|CACDF|C406|AIQ|20110602082638|BVHB|||//6/17/2011 11:45:23 AM
CAD_U|CACDF|C406|AIQ|20110602082638|BVHB|||//6/17/2011 11:45:23 AM
CAD_E|CAPRF11005155|CASLU||20110617115040|OAF|OTH, FLIGHT FOLLOWING|-120.633676|35.677389|80 @ =L(35.677389|PR| | |494_D_5/12_T26S_R12E_M||-120.638615|35.675678||Command:PRF CMD1 Pri Tactical:WHITE3 Alt Tactical:CALCORD Air-to-Air:AIRTACTICS4 Air-to-Ground:CDF A/G //6/17/2011 11:50:47 AM
CAD_E|CAPRF11005155|CASLU||20110617115040|OAF|OTH, FLIGHT FOLLOWING|-120.633676|35.677389|80 @ =L(35.677389|PR| | |494_D_5/12_T26S_R12E_M||-120.638615|35.675678||Command:PRF CMD1 Pri Tactical:WHITE3 Alt Tactical:CALCORD Air-to-Air:AIRTACTICS4 Air-to-Ground:CDF A/G //6/17/2011 11:50:49 AM
CAD_E|CAPRF11005155|CASLU||20110617115040|OAF|OTH, FLIGHT FOLLOWING|-120.633676|35.677389|80 @ =L(35.677389|PR| | |494_D_5/12_T26S_R12E_M||-120.638615|35.675678||Command:PRF CMD1 Pri Tactical:WHITE3 Alt Tactical:CALCORD Air-to-Air:AIRTACTICS4 Air-to-Ground:CDF A/G //6/17/2011 11:50:50 AM
CAD_E|CAPRF11005155|CASLU2011004509|80 PR|20110617115040|OAF|OTH, FLIGHT FOLLOWING|-120.633676|35.677389|80 @ =L(35.677389|PR| | |494_D_5/12_T26S_R12E_M||-120.638615|35.675678||Command:PRF CMD1 Pri Tactical:WHITE3 Alt Tactical:CALCORD Air-to-Air:AIRTACTICS4 Air-to-Ground:CDF A/G //6/17/2011 11:50:51 AM
CAD_E|CAPRF11005155|CASLU2011004509|2011 PRB PROF. FLIGHT|20110617115040|OAF|OTH, FLIGHT FOLLOWING|-120.633676|35.677389|80 @ =L(35.677389|PR| | |494_D_5/12_T26S_R12E_M||-120.638615|35.675678||Command:PRF CMD1 Pri Tactical:WHITE3 Alt Tactical:CALCORD Air-to-Air:AIRTACTICS4 Air-to-Ground:CDF A/G //6/17/2011 11:51:05 AM
CAD_E|CASBY11005153//6/17/2011 11:53:21 AM
CAD_U|CASBY|ME15|AIQ|20110617115314|B-15A|||//6/17/2011 11:53:21 AM
CAD_U|CASBY|MR15|AIQ|20110617115314|B-15A|||//6/17/2011 11:53:21 AM
CAD_E|CACMB11005156|CASLU|EMS3CDF/|20110617115710|OOA|OTH, ASSIST|-121.081333|35.557591|=L(35.557591|CAMBRIA| | |528_G_7/26_T27S_R08E_M||-121.081332|35.557590||//6/17/2011 11:57:18 AM
CAD_E|CACMB11005156|CASLU|EMS3CDF/|20110617115710|OOA|OTH, ASSIST|-121.081333|35.557591|=L(35.557591|CAMBRIA| | |528_G_7/26_T27S_R08E_M||-121.081332|35.557590||//6/17/2011 11:57:20 AM
CAD_E|CACMB11005156|CASLU|EMS3CDF/|20110617115710|OOA|OTH, ASSIST|-121.081333|35.557591|=L(35.557591|CAMBRIA| | |528_G_7/26_T27S_R08E_M||-121.081332|35.557590||//6/17/2011 11:57:21 AM
CAD_E|CACMB11005156|CASLU|EMS3CDF/|20110617115710|OOA|OTH, ASSIST|-121.081333|35.557591|=L(35.557591|CAMBRIA| | |528_G_7/26_T27S_R08E_M||-121.081332|35.557590||//6/17/2011 11:57:21 AM
CAD_E|CACMB11005156|CASLU|EMS3CDF/|20110617115710|OOA|OTH, ASSIST|-121.081333|35.557591|=L(35.557591|CAMBRIA| | |528_G_7/26_T27S_R08E_M||-121.081332|35.557590||//6/17/2011 11:57:22 AM
CAD_E|CACMB11005156|CASLU|EMS3CDF/|20110617115710|OOA|OTH, ASSIST|-121.081333|35.557591|=L(35.557591|CAMBRIA| | |528_G_7/26_T27S_R08E_M||-121.081332|35.557590||//6/17/2011 11:57:22 AM
CAD_E|CACMB11005156|CASLU|EMS3CDF/|20110617115710|MED|MEDICAL AID CODE 3|-121.081332|35.557591|2857 BURTON DR |CAMBRIA|2300 BLK YORKSHIRE ST|2800 BLK PATTERSON PL|528_G_7/26_T27S_R08E_M|||||//6/17/2011 11:57:41 AM
CAD_E|CACMB11005156|CASLU|EMS3CDF/|20110617115710|MED|MEDICAL AID CODE 3|-121.081332|35.557591|2857 BURTON DR |CAMBRIA|2300 BLK YORKSHIRE ST|2800 BLK PATTERSON PL|528_G_7/26_T27S_R08E_M|||||//6/17/2011 11:57:43 AM
CAD_E|CACMB11005156|CASLU|EMS3CDF/|20110617115710|MED|MEDICAL AID CODE 3|-121.081332|35.557591|2857 BURTON DR |CAMBRIA|2300 BLK YORKSHIRE ST|2800 BLK PATTERSON PL|528_G_7/26_T27S_R08E_M|||||//6/17/2011 11:57:44 AM
CAD_U|CASLU|E3466|AOS|20110617115742|G-16A|11005148|MED|CASLU2011004502//6/17/2011 11:57:50 AM
CAD_E|CACMB11005156|CASLU2011004510|EMS3CDF/|20110617115710|MED|MEDICAL AID CODE 3|-121.081332|35.557591|2857 BURTON DR |CAMBRIA|2300 BLK YORKSHIRE ST|2800 BLK PATTERSON PL|528_G_7/26_T27S_R08E_M||||E5791,E3469|Command:BAY Pri Tactical:CALCORD //6/17/2011 11:57:53 AM
CAD_E|CACMB11005156|CASLU2011004510|EMS3CDF/|20110617115710|MED|MEDICAL AID CODE 3|-121.081332|35.557591|2857 BURTON DR |CAMBRIA|2300 BLK YORKSHIRE ST|2800 BLK PATTERSON PL|528_G_7/26_T27S_R08E_M||||E5791,E3469|Command:BAY Pri Tactical:CALCORD //6/17/2011 11:57:53 AM
CAD_U|CACMB|E5791|DSP|20110617115746|G-16B|11005156|MED|CASLU2011004510//6/17/2011 11:57:53 AM
CAD_U|CASLU|E3469|DSP|20110617115746|B-7A|11005156|MED|CASLU2011004510//6/17/2011 11:57:53 AM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//6/17/2011 11:57:55 AM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//6/17/2011 11:57:55 AM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//6/17/2011 11:57:55 AM
CAD_E|CACMB11005148//6/17/2011 11:58:16 AM
CAD_U|CASLU|E3466|AIQ|20110617115808|G-16A|||//6/17/2011 11:58:16 AM
CAD_E|CACMB11005156|CASLU2011004510|EMS3CDF/|20110617115710|MED|MEDICAL AID CODE 3|-121.081332|35.557591|2857 BURTON DR |CAMBRIA|2300 BLK YORKSHIRE ST|2800 BLK PATTERSON PL|528_G_7/26_T27S_R08E_M||||E5791|Command:BAY Pri Tactical:CALCORD //6/17/2011 11:58:48 AM
CAD_E|CACMB11005156|CASLU2011004510|EMS3CDF/|20110617115710|MED|MEDICAL AID CODE 3|-121.081332|35.557591|2857 BURTON DR |CAMBRIA|2300 BLK YORKSHIRE ST|2800 BLK PATTERSON PL|528_G_7/26_T27S_R08E_M||||E5791|Command:BAY Pri Tactical:CALCORD //6/17/2011 11:58:48 AM
CAD_U|CASLU|E3469|AIQ|20110617115841|B-7A|||//6/17/2011 11:58:48 AM
CAD_E|CACMB11005156|CASLU2011004510|EMS3CDF/|20110617115710|MED|MEDICAL AID CODE 3|-121.081332|35.557591|2857 BURTON DR |CAMBRIA|2300 BLK YORKSHIRE ST|2800 BLK PATTERSON PL|528_G_7/26_T27S_R08E_M||||E5791,E3466|Command:BAY Pri Tactical:CALCORD //6/17/2011 11:58:53 AM
CAD_E|CACMB11005156|CASLU2011004510|EMS3CDF/|20110617115710|MED|MEDICAL AID CODE 3|-121.081332|35.557591|2857 BURTON DR |CAMBRIA|2300 BLK YORKSHIRE ST|2800 BLK PATTERSON PL|528_G_7/26_T27S_R08E_M||||E5791,E3466|Command:BAY Pri Tactical:CALCORD //6/17/2011 11:58:53 AM
CAD_U|CASLU|E3466|DSP|20110617115845|G-16A|11005156|MED|CASLU2011004510//6/17/2011 11:58:53 AM
CAD_U|CAFKU|E4354|AIQ|20110615055342|FKU-1A|||//6/17/2011 11:59:42 AM
CAD_U|CAFKU|E4354|AIQ|20110615055342|FKU-1A|||//6/17/2011 11:59:42 AM
CAD_E|CACMB11005156|CASLU2011004510|EMS3CDF/|20110617115710|MED|MEDICAL AID CODE 3|-121.081332|35.557591|2857 BURTON DR |CAMBRIA|2300 BLK YORKSHIRE ST|2800 BLK PATTERSON PL|528_G_7/26_T27S_R08E_M||||E5791,E3466|Command:BAY Pri Tactical:CALCORD //6/17/2011 11:59:45 AM
CAD_E|CACMB11005156|CASLU2011004510|EMS3CDF/|20110617115710|MED|MEDICAL AID CODE 3|-121.081332|35.557591|2857 BURTON DR |CAMBRIA|2300 BLK YORKSHIRE ST|2800 BLK PATTERSON PL|528_G_7/26_T27S_R08E_M||||E5791,E3466|Command:BAY Pri Tactical:CALCORD //6/17/2011 11:59:51 AM
CAD_U|CACMB|E5791|ONS|20110617115944|G-16B|11005156|MED|CASLU2011004510//6/17/2011 11:59:51 AM
CAD_E|CACMB11005156|CASLU2011004510|EMS3CDF/|20110617115710|MED|MEDICAL AID CODE 3|-121.081332|35.557591|2857 BURTON DR |CAMBRIA|2300 BLK YORKSHIRE ST|2800 BLK PATTERSON PL|528_G_7/26_T27S_R08E_M||||E5791,E3466|Command:BAY Pri Tactical:CALCORD //6/17/2011 11:59:59 AM
CAD_U|CASLU|E3466|DSP|20110617115845|G-16A|11005156|MED|CASLU2011004510//6/17/2011 12:00:56 PM
CAD_E|CASLU11005080//6/17/2011 12:03:21 PM
CAD_E|CASLU11005142//6/17/2011 12:03:26 PM
CAD_U|CASLU|E3466|ONS|20110617120341|G-16A|11005156|MED|CASLU2011004510//6/17/2011 12:03:49 PM
CAD_E|CACMB11005156|CASLU2011004510|EMS3CDF/|20110617115710|MED|MEDICAL AID CODE 3|-121.081332|35.557591|2857 BURTON DR |CAMBRIA|2300 BLK YORKSHIRE ST|2800 BLK PATTERSON PL|528_G_7/26_T27S_R08E_M||||E5791,E3466|Command:BAY Pri Tactical:CALCORD //6/17/2011 12:03:53 PM
CAD_E|CAPRF11005155//6/17/2011 12:04:07 PM
CAD_E|CACMB11005156|CASLU2011004510|EMS3CDF/|20110617115710|MED|MEDICAL AID CODE 3|-121.081332|35.557591|2857 BURTON DR |CAMBRIA|2300 BLK YORKSHIRE ST|2800 BLK PATTERSON PL|528_G_7/26_T27S_R08E_M||||E5791,E3466|Command:BAY Pri Tactical:CALCORD //6/17/2011 12:04:57 PM
CAD_U|CABEU|D4645|AIQ|20110610081312|BEU-30|||//6/17/2011 12:10:26 PM
CAD_U|CABEU|D4645|AIQ|20110610081312|BEU-30|||//6/17/2011 12:10:26 PM
CAD_U|CABEU|D4645|AIQ|20110610081312|BEU-30|||//6/17/2011 12:10:26 PM
CAD_U|CABEU|E4674|AIQ|20110527194953|BEU-30|||//6/17/2011 12:10:47 PM
CAD_U|CABEU|E4674|AIQ|20110527194953|BEU-30|||//6/17/2011 12:10:47 PM
CAD_U|CASLU|E3484|AIQ|20110617121337|A-36B|||//6/17/2011 12:13:44 PM
CAD_E|CACMB11005156|CASLU2011004510|EMS3CDF/|20110617115710|MED|MEDICAL AID CODE 3|-121.081332|35.557591|2857 BURTON DR |CAMBRIA|2300 BLK YORKSHIRE ST|2800 BLK PATTERSON PL|528_G_7/26_T27S_R08E_M||||E5791|Command:BAY Pri Tactical:CALCORD //6/17/2011 12:14:10 PM
CAD_U|CASLU|E3466|AIQ|20110617121403|G-16A|||//6/17/2011 12:14:10 PM
CAD_U|CACDF|C406|AIQ|20110527115350|BVHB|||//6/17/2011 12:18:11 PM
CAD_U|CACDF|C406|AIQ|20110527115350|BVHB|||//6/17/2011 12:18:11 PM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//6/17/2011 12:18:12 PM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//6/17/2011 12:18:12 PM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//6/17/2011 12:18:13 PM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//6/17/2011 12:18:13 PM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//6/17/2011 12:18:13 PM
CAD_U|CACDF|C406|AIQ|20110602082638|BVHB|||//6/17/2011 12:18:14 PM
CAD_U|CACDF|C406|AIQ|20110602082638|BVHB|||//6/17/2011 12:18:14 PM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//6/17/2011 12:18:15 PM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//6/17/2011 12:18:15 PM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//6/17/2011 12:18:15 PM
CAD_U|CABEU|D4641|AIQ|20110609075020|BEU-30|||//6/17/2011 12:18:16 PM
CAD_U|CABEU|D4641|AIQ|20110609075020|BEU-30|||//6/17/2011 12:18:16 PM
CAD_U|CABEU|D4641|AIQ|20110609075020|BEU-30|||//6/17/2011 12:18:16 PM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//6/17/2011 12:18:16 PM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//6/17/2011 12:18:16 PM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//6/17/2011 12:18:16 PM
CAD_U|CABEU|D4643|AIQ|20110613074512|BEU-30|||//6/17/2011 12:18:17 PM
CAD_U|CABEU|D4643|AIQ|20110613074512|BEU-30|||//6/17/2011 12:18:17 PM
CAD_U|CABEU|D4643|AIQ|20110613074512|BEU-30|||//6/17/2011 12:18:17 PM
CAD_U|CABEU|E4660|AIQ|20110610145524|BEU-30|||//6/17/2011 12:18:17 PM
CAD_U|CABEU|E4660|AIQ|20110610145524|BEU-30|||//6/17/2011 12:18:17 PM
CAD_U|CABEU|E4660|AIQ|20110610145524|BEU-30|||//6/17/2011 12:18:17 PM
CAD_U|CABEU|D4645|AIQ|20110610081312|BEU-30|||//6/17/2011 12:18:18 PM
CAD_U|CABEU|D4645|AIQ|20110610081312|BEU-30|||//6/17/2011 12:18:18 PM
CAD_U|CABEU|D4645|AIQ|20110610081312|BEU-30|||//6/17/2011 12:18:18 PM
CAD_U|CAFKU|D4341|AIQ|20110613140701|FKU-1A|||//6/17/2011 12:18:18 PM
CAD_U|CAFKU|D4341|AIQ|20110613140701|FKU-1A|||//6/17/2011 12:18:18 PM
CAD_U|CABEU|E4660|AIQ|20110531075700|BEU-30|||//6/17/2011 12:18:19 PM
CAD_U|CABEU|E4660|AIQ|20110531075700|BEU-30|||//6/17/2011 12:18:19 PM
CAD_U|CABEU|E4660|AIQ|20110531075700|BEU-30|||//6/17/2011 12:18:19 PM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//6/17/2011 12:18:19 PM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//6/17/2011 12:18:19 PM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//6/17/2011 12:18:19 PM
CAD_U|CACDF|AA430|AIQ|20110607075134|FAAB|||//6/17/2011 12:18:20 PM
CAD_U|CACDF|AA430|AIQ|20110607075134|FAAB|||//6/17/2011 12:18:20 PM
CAD_U|CAFKU|E4354|AIQ|20110610150044|FKU-1A|||//6/17/2011 12:18:20 PM
CAD_U|CAFKU|E4354|AIQ|20110610150044|FKU-1A|||//6/17/2011 12:18:20 PM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//6/17/2011 12:18:21 PM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//6/17/2011 12:18:21 PM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//6/17/2011 12:18:21 PM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//6/17/2011 12:18:21 PM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//6/17/2011 12:18:21 PM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//6/17/2011 12:18:21 PM
CAD_U|CAFKU|D4341|AIQ|20110608071920|FKU-1A|||//6/17/2011 12:18:22 PM
CAD_U|CAFKU|D4341|AIQ|20110608071920|FKU-1A|||//6/17/2011 12:18:22 PM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//6/17/2011 12:18:22 PM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//6/17/2011 12:18:22 PM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//6/17/2011 12:18:23 PM
CAD_U|CAFKU|E4352|AIQ|20110616175426|FKU-2|||//6/17/2011 12:18:23 PM
CAD_U|CAFKU|E4352|AIQ|20110616175426|FKU-2|||//6/17/2011 12:18:23 PM
CAD_U|CAFKU|E4352|AIQ|20110616175426|FKU-2|||//6/17/2011 12:18:23 PM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//6/17/2011 12:18:24 PM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//6/17/2011 12:18:24 PM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//6/17/2011 12:18:24 PM
CAD_U|CABEU|E4663|AIQ|20110617082608|BEU-30|||//6/17/2011 12:18:25 PM
CAD_U|CABEU|E4663|AIQ|20110617082608|BEU-30|||//6/17/2011 12:18:25 PM
CAD_U|CABEU|E4663|AIQ|20110617082608|BEU-30|||//6/17/2011 12:18:25 PM
CAD_U|CAFKU|E4364|AIQ|20110610150044|FKU-1A|||//6/17/2011 12:18:25 PM
CAD_U|CAFKU|E4364|AIQ|20110610150044|FKU-1A|||//6/17/2011 12:18:25 PM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//6/17/2011 12:18:26 PM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//6/17/2011 12:18:26 PM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//6/17/2011 12:18:26 PM
CAD_U|CABEU|E4664|AIQ|20110610145524|BEU-31|||//6/17/2011 12:18:26 PM
CAD_U|CABEU|E4664|AIQ|20110610145524|BEU-31|||//6/17/2011 12:18:26 PM
CAD_U|CABEU|E4664|AIQ|20110610145524|BEU-31|||//6/17/2011 12:18:26 PM
CAD_U|CABEU|E4665|AIQ|20110530075003|BEU-30|||//6/17/2011 12:18:27 PM
CAD_U|CABEU|E4665|AIQ|20110530075003|BEU-30|||//6/17/2011 12:18:27 PM
CAD_U|CABEU|E4665|AIQ|20110530075003|BEU-30|||//6/17/2011 12:18:27 PM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//6/17/2011 12:18:27 PM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//6/17/2011 12:18:27 PM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//6/17/2011 12:18:27 PM
CAD_U|CABEU|E4674|AIQ|20110527194953|BEU-30|||//6/17/2011 12:18:28 PM
