CAD_U|CASLC|E50|AIQ|20140401000923|C-7A|||//4/1/2014 12:09:23 AM
CAD_E|CASLC14003842|CASLU|EMS3CDF/|20140401122509|OOA|OTH, ASSIST|-120.727177|35.320794|1073 OLD OAK PARK RD||PINE TREE LN|DENNIS LN|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 12:27:09 PM
CAD_E|CASLC14003842|CASLU|EMS3CDF/|20140401122509|OOA|OTH, ASSIST|-120.727177|35.320794|1073 OLD OAK PARK RD||PINE TREE LN|DENNIS LN|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 12:27:11 PM
CAD_E|CASLC14003842|CASLU|EMS3CDF/|20140401122509|OOA|OTH, ASSIST|-120.727177|35.320794|1073 OLD OAK PARK RD||PINE TREE LN|DENNIS LN|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 12:27:16 PM
CAD_E|CASLC14003842|CASLU|EMS3CDF/|20140401122509|OOA|OTH, ASSIST|-120.727177|35.320794|1073 OLD OAK PARK RD||PINE TREE LN|DENNIS LN|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 12:27:16 PM
CAD_E|CASLC14003842|CASLU|EMS3CDF/|20140401122509|OOA|OTH, ASSIST|-120.727177|35.320794|1073 OLD OAK PARK RD||PINE TREE LN|DENNIS LN|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 12:27:16 PM
CAD_E|CASLC14003842|CASLU|EMS3CDF/|20140401122509|OOA|OTH, ASSIST|-120.727177|35.320794|1073 OLD OAK PARK RD||PINE TREE LN|DENNIS LN|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 12:27:18 PM
CAD_E|CASLC14003842|CASLU|EMS3CDF/|20140401122509|OOA|OTH, ASSIST|-120.727177|35.320794|1073 OLD OAK PARK RD||PINE TREE LN|DENNIS LN|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 12:27:18 PM
CAD_E|CASLC14003842|CASLU|EMS3CDF/|20140401122509|OOA|OTH, ASSIST|-120.727177|35.320794|1073 OLD OAK PARK RD||PINE TREE LN|DENNIS LN|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 12:27:19 PM
CAD_E|CASLC14003842|CASLU|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:27:21 PM
CAD_E|CASLC14003841|CASLU2014002832|EMS3CDF/|20140401120132|MED|MEDICAL AID CODE 3|-120.485480|35.034066|110 MARY AVE ||600 BLK HILL ST| FLINT PL|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:27:39 PM
CAD_U|CASLC|ME20|ONS|20140401120735|E-19B|14003841|MED|CASLU2014002832//4/1/2014 12:27:39 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||E64,EFIV-AYG|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:27:42 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||E64,EFIV-AYG|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:27:42 PM
CAD_U|CAPSM|E64|DSP|20140401122742|A-32M|14003842|MED|CASLU2014002833//4/1/2014 12:27:42 PM
CAD_U|CAAYG|EFIV-AYG|DSP|20140401122742|E-7G|14003842|MED|CASLU2014002833//4/1/2014 12:27:42 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||E64,EFIV-AYG|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:27:53 PM
CAD_U|CAPSM|E64|ACK|20140401122754|A-32M|14003842|MED|CASLU2014002833//4/1/2014 12:27:53 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||E64,EFIV-AYG|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:27:54 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||E64,EFIV-AYG|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:28:07 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||E64,EFIV-AYG|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:28:12 PM
CAD_U|CAPSM|E64|ENR|20140401122812|A-32M|14003842|MED|CASLU2014002833//4/1/2014 12:28:12 PM
CAD_U|CAPSM|E64|ENR|20140401122812|A-32M|14003842|MED|CASLU2014002833//4/1/2014 12:28:13 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||E64,EFIV-AYG|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:29:01 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||E64,EFIV-AYG|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:29:26 PM
CAD_U|CAAYG|EFIV-AYG|DSP|20140401122742|E-7G|14003842|MED|CASLU2014002833//4/1/2014 12:29:41 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||E64,EFIV-AYG|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:29:55 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||E64,EFIV-AYG|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:29:59 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||E64,EFIV-AYG,T6645|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:30:46 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||E64,EFIV-AYG,T6645|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:30:46 PM
CAD_U|CAAYG|T6645|ENR|20140401123047|E-7G|14003842|MED|CASLU2014002833//4/1/2014 12:30:46 PM
CAD_U|CAAYG|T6645|ENR|20140401123047|E-7G|14003842|MED|CASLU2014002833//4/1/2014 12:30:46 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||E64,T6645|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:30:51 PM
CAD_U|CAAYG|EFIV-AYG|AIQ|20140401123051|E-7G|||//4/1/2014 12:30:51 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 12:32:01 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 12:32:01 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 12:32:01 PM
CAD_E|CASLC14003841|CASLU2014002832|EMS3CDF/|20140401120132|MED|MEDICAL AID CODE 3|-120.485480|35.034066|110 MARY AVE ||600 BLK HILL ST| FLINT PL|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:32:32 PM
CAD_U|CASLC|ME20|RTQ|20140401123232|E-19B|14003841|MED|CASLU2014002832//4/1/2014 12:32:32 PM
CAD_U|CASLC|ME20|RTQ|20140401123235|E-19B|14003841|MED|CASLU2014002832//4/1/2014 12:32:34 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||E64,T6645|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:32:41 PM
CAD_U|CAAYG|T6645|ONS|20140401123242|E-7G|14003842|MED|CASLU2014002833//4/1/2014 12:32:41 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||E64,T6645|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:32:56 PM
CAD_U|CAPSM|E64|ONS|20140401123350|A-32M|14003842|MED|CASLU2014002833//4/1/2014 12:33:50 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||E64,T6645,R64|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:34:01 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||E64,T6645,R64|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:34:02 PM
CAD_U|CAPSM|R64|ONS|20140401123402|A-32M|14003842|MED|CASLU2014002833//4/1/2014 12:34:02 PM
CAD_E|CASLC14003841//4/1/2014 12:36:41 PM
CAD_U|CASLC|ME20|AIQ|20140401123641|E-19B|||//4/1/2014 12:36:41 PM
CAD_U|CASLU|E3467|AIQ|20140327140835|E-19B|||//4/1/2014 12:36:41 PM
CAD_E|CASLC14003841//4/1/2014 12:36:56 PM
CAD_U|CASLC|ME22|AIQ|20140401123708|N-3A||MED|//4/1/2014 12:37:08 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 12:41:30 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 12:41:30 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 12:41:30 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||E64,T6645,R64|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:41:38 PM
CAD_U|CAPSM|E64|ONS|20140401123350|A-32M|14003842|MED|CASLU2014002833//4/1/2014 12:41:38 PM
CAD_U|CAPSM|R64|ONS|20140401123402|A-32M|14003842|MED|CASLU2014002833//4/1/2014 12:41:38 PM
CAD_U|CAAYG|T6645|ONS|20140401123242|E-7G|14003842|MED|CASLU2014002833//4/1/2014 12:41:38 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||T6645,R64|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:41:47 PM
CAD_U|CAPSM|E64|AOR|20140401124148|A-32M|||//4/1/2014 12:41:47 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||T6645|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:42:12 PM
CAD_U|CAPSM|R64|AIQ|20140401124212|A-32M|||//4/1/2014 12:42:12 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||T6645|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:42:36 PM
CAD_U|CAFKU|E4353|AIQ|20140220103447|FKU-2|||//4/1/2014 12:43:04 PM
CAD_U|CAFKU|E4353|AIQ|20140220103447|FKU-2|||//4/1/2014 12:43:04 PM
CAD_U|CAFKU|E4353|AIQ|20140220103447|FKU-2|||//4/1/2014 12:43:04 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||T6645|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:48:29 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||T6645|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:48:35 PM
CAD_E|CASLC14003842|CASLU2014002833|EMS3CDF/|20140401122509|MED|MEDICAL AID CODE 3|-120.600176|35.146307|1073 OLD OAK PARK RD ||300 BLK DENNIS LN|300 BLK PINE TREE LN|633_B_5/633_B_5||||T6645|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 12:49:31 PM
CAD_E|CASLC14003842//4/1/2014 12:49:37 PM
CAD_U|CAAYG|T6645|AIQ|20140401124937|E-7G|||//4/1/2014 12:49:37 PM
CAD_E|CASLC14003842//4/1/2014 12:49:53 PM
CAD_U|CASLC|ME22|AOR|20140401125203|N-3A||MED|//4/1/2014 12:52:03 PM
CAD_U|CASLC|P22|AIQ|20140401120639|N-3A|||//4/1/2014 12:52:03 PM
CAD_U|CASLC|ME22|AIQ|20140401125207|N-3A||MED|//4/1/2014 12:52:07 PM
CAD_U|CASLC|P22|AIQ|20140401120639|N-3A|||//4/1/2014 12:52:07 PM
CAD_U|CAPSM|E64|AIQ|20140401125459|A-32M|||//4/1/2014 12:54:59 PM
CAD_U|CASLC|E33|AOR|20140401125804|H-6A|||//4/1/2014 12:58:04 PM
CAD_U|CASLC|E33|AIQ|20140401125808|H-6A|||//4/1/2014 12:58:07 PM
CAD_U|CACDF|C406|AIQ|20140321190453|BVHB|||//4/1/2014 12:58:15 PM
CAD_U|CACDF|C406|AIQ|20140321190453|BVHB|||//4/1/2014 12:58:15 PM
CAD_U|CABEU|D4641|AIQ|20140324080456|BEU-30|||//4/1/2014 12:58:16 PM
CAD_U|CABEU|D4641|AIQ|20140324080456|BEU-30|||//4/1/2014 12:58:17 PM
CAD_U|CABEU|D4641|AIQ|20140324080456|BEU-30|||//4/1/2014 12:58:17 PM
CAD_U|CAFKU|D4340|AIQ|20140327073722|FKU-1A|||//4/1/2014 12:58:18 PM
CAD_U|CAFKU|D4340|AIQ|20140327073722|FKU-1A|||//4/1/2014 12:58:18 PM
CAD_U|CAFKU|D4340|AIQ|20140327073722|FKU-1A|||//4/1/2014 12:58:18 PM
CAD_U|CABEU|D4643|AIQ|20140130092806|BEU-30|||//4/1/2014 12:58:19 PM
CAD_U|CABEU|D4643|AIQ|20140130092806|BEU-30|||//4/1/2014 12:58:19 PM
CAD_U|CABEU|D4643|AIQ|20140130092806|BEU-30|||//4/1/2014 12:58:19 PM
CAD_U|CABEU|E4661|AIQ|20140320112214|BEU-30|||//4/1/2014 12:58:21 PM
CAD_U|CABEU|E4661|AIQ|20140320112214|BEU-30|||//4/1/2014 12:58:21 PM
CAD_U|CABEU|E4661|AIQ|20140320112214|BEU-30|||//4/1/2014 12:58:21 PM
CAD_U|CABEU|E4663|AIQ|20140331101209|BEU-30|||//4/1/2014 12:58:22 PM
CAD_U|CABEU|E4663|AIQ|20140331101209|BEU-30|||//4/1/2014 12:58:22 PM
CAD_U|CABEU|E4663|AIQ|20140331101209|BEU-30|||//4/1/2014 12:58:22 PM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//4/1/2014 12:58:23 PM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//4/1/2014 12:58:23 PM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//4/1/2014 12:58:23 PM
CAD_U|CAFKU|E4353|AIQ|20140220103447|FKU-2|||//4/1/2014 12:58:25 PM
CAD_U|CAFKU|E4353|AIQ|20140220103447|FKU-2|||//4/1/2014 12:58:25 PM
CAD_U|CAFKU|E4353|AIQ|20140220103447|FKU-2|||//4/1/2014 12:58:25 PM
CAD_U|CABEU|E4664|AIQ|20140331121958|BEU-31|||//4/1/2014 12:58:27 PM
CAD_U|CABEU|E4664|AIQ|20140331121958|BEU-31|||//4/1/2014 12:58:27 PM
CAD_U|CABEU|E4666|AIQ|20140312074024|BEU-30|||//4/1/2014 12:58:28 PM
CAD_U|CABEU|E4666|AIQ|20140312074024|BEU-30|||//4/1/2014 12:58:28 PM
CAD_U|CABEU|E4666|AIQ|20140312074024|BEU-30|||//4/1/2014 12:58:28 PM
CAD_U|CABEU|E4669|AIQ|20140117110142|BEU-30|||//4/1/2014 12:58:29 PM
CAD_U|CABEU|E4669|AIQ|20140117110142|BEU-30|||//4/1/2014 12:58:29 PM
CAD_U|CABEU|E4669|AIQ|20140117110142|BEU-30|||//4/1/2014 12:58:29 PM
CAD_U|CABEU|E4673|AIQ|20140331084401|BEU-30|||//4/1/2014 12:58:30 PM
CAD_U|CABEU|E4673|AIQ|20140331084401|BEU-30|||//4/1/2014 12:58:30 PM
CAD_U|CABEU|E4673|AIQ|20140331084401|BEU-30|||//4/1/2014 12:58:30 PM
CAD_U|CABEU|E4675|AIQ|20140127200405|BEU-30|||//4/1/2014 12:58:31 PM
CAD_U|CABEU|E4675|AIQ|20140127200405|BEU-30|||//4/1/2014 12:58:31 PM
CAD_U|CABEU|E4675|AIQ|20140127200405|BEU-30|||//4/1/2014 12:58:31 PM
CAD_U|CABEU|E4676|AIQ|20140320112145|BEU-30|||//4/1/2014 12:58:32 PM
CAD_U|CABEU|E4676|AIQ|20140320112145|BEU-30|||//4/1/2014 12:58:32 PM
CAD_U|CABEU|E4676|AIQ|20140320112145|BEU-30|||//4/1/2014 12:58:32 PM
CAD_U|CABEU|E4681|AIQ|20140312183012|BEU-30|||//4/1/2014 12:58:34 PM
CAD_U|CABEU|E4681|AIQ|20140312183012|BEU-30|||//4/1/2014 12:58:34 PM
CAD_U|CABEU|E4681|AIQ|20140312183012|BEU-30|||//4/1/2014 12:58:34 PM
CAD_U|CABEU|E4684|AIQ|20140324160838|BEU-35|||//4/1/2014 12:58:35 PM
CAD_U|CABEU|E4684|AIQ|20140324160838|BEU-35|||//4/1/2014 12:58:35 PM
CAD_U|CABEU|E4684|AIQ|20140324160838|BEU-35|||//4/1/2014 12:58:35 PM
CAD_U|CABEU|E4686|AIQ|20140320112223|BEU-30|||//4/1/2014 12:58:36 PM
CAD_U|CABEU|E4686|AIQ|20140320112223|BEU-30|||//4/1/2014 12:58:36 PM
CAD_U|CABEU|E4686|AIQ|20140320112223|BEU-30|||//4/1/2014 12:58:36 PM
CAD_U|CABEU|E4693|AIQ|20140331074106|BEU-30|||//4/1/2014 12:58:37 PM
CAD_U|CABEU|E4693|AIQ|20140331074106|BEU-30|||//4/1/2014 12:58:37 PM
CAD_U|CABEU|E4693|AIQ|20140331074106|BEU-30|||//4/1/2014 12:58:37 PM
CAD_U|CABEU|E4694|AIQ|20140319160753|BEU-30|||//4/1/2014 12:58:38 PM
CAD_U|CABEU|E4694|AIQ|20140319160753|BEU-30|||//4/1/2014 12:58:38 PM
CAD_U|CABEU|E4694|AIQ|20140319160753|BEU-30|||//4/1/2014 12:58:39 PM
CAD_U|CABEU|GAB2|AIQ|20140401071959|BEU-30|||//4/1/2014 12:58:40 PM
CAD_U|CABEU|GAB2|AIQ|20140401071959|BEU-30|||//4/1/2014 12:58:40 PM
CAD_U|CABEU|GAB2|AIQ|20140401071959|BEU-30|||//4/1/2014 12:58:40 PM
CAD_U|CABEU|GAB3|AIQ|20140331075841|BEU-30|||//4/1/2014 12:58:41 PM
CAD_U|CABEU|GAB3|AIQ|20140331075841|BEU-30|||//4/1/2014 12:58:41 PM
CAD_U|CABEU|GAB3|AIQ|20140331075841|BEU-30|||//4/1/2014 12:58:41 PM
CAD_U|CABEU|GAB4|AIQ|20140331075954|BEU-30|||//4/1/2014 12:58:42 PM
CAD_U|CABEU|GAB4|AIQ|20140331075954|BEU-30|||//4/1/2014 12:58:42 PM
CAD_U|CABEU|GAB4|AIQ|20140331075954|BEU-30|||//4/1/2014 12:58:42 PM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//4/1/2014 12:58:43 PM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//4/1/2014 12:58:43 PM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//4/1/2014 12:58:44 PM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//4/1/2014 12:58:44 PM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//4/1/2014 12:58:44 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 12:58:46 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 12:58:46 PM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 12:58:46 PM
CAD_U|CAFKU|E4373|AIQ|20140309084650|FKU-2|||//4/1/2014 12:58:47 PM
CAD_U|CAFKU|E4373|AIQ|20140309084650|FKU-2|||//4/1/2014 12:58:47 PM
CAD_U|CAFKU|E4373|AIQ|20140309084650|FKU-2|||//4/1/2014 12:58:47 PM
CAD_U|CABEU|GAB5|AIQ|20140331080107|BEU-30|||//4/1/2014 12:58:48 PM
CAD_U|CABEU|GAB5|AIQ|20140331080107|BEU-30|||//4/1/2014 12:58:48 PM
CAD_U|CABEU|GAB5|AIQ|20140331080107|BEU-30|||//4/1/2014 12:58:48 PM
CAD_U|CABEU|GAB6|AIQ|20140331080158|BEU-30|||//4/1/2014 12:58:49 PM
CAD_U|CABEU|GAB6|AIQ|20140331080158|BEU-30|||//4/1/2014 12:58:49 PM
CAD_U|CABEU|GAB6|AIQ|20140331080158|BEU-30|||//4/1/2014 12:58:50 PM
CAD_U|CABEU|HLT406|AIQ|20140323141711|BEU-30|||//4/1/2014 12:58:51 PM
CAD_U|CABEU|HLT406|AIQ|20140323141711|BEU-30|||//4/1/2014 12:58:51 PM
CAD_U|CABEU|HLT406|AIQ|20140323141711|BEU-30|||//4/1/2014 12:58:51 PM
CAD_U|CACDF|T81|AIQ|20140331100044|HAAB|||//4/1/2014 12:58:52 PM
CAD_U|CACDF|T81|AIQ|20140331100044|HAAB|||//4/1/2014 12:58:52 PM
CAD_U|CAFKU|MIR1|AIQ|20140323075551|FKU-2|||//4/1/2014 12:58:53 PM
CAD_U|CAFKU|MIR1|AIQ|20140323075551|FKU-2|||//4/1/2014 12:58:53 PM
CAD_U|CAFKU|MIR1|AIQ|20140323075551|FKU-2|||//4/1/2014 12:58:53 PM
CAD_U|CAFKU|MIR2|AIQ|20140331072826|FKU-2|||//4/1/2014 12:58:55 PM
CAD_U|CAFKU|MIR2|AIQ|20140331072826|FKU-2|||//4/1/2014 12:58:55 PM
CAD_U|CAFKU|MIR2|AIQ|20140331072826|FKU-2|||//4/1/2014 12:58:55 PM
CAD_U|CAFKU|MIR3|AIQ|20140323075554|FKU-1A|||//4/1/2014 12:58:56 PM
CAD_U|CAFKU|MIR3|AIQ|20140323075554|FKU-1A|||//4/1/2014 12:58:56 PM
CAD_U|CAFKU|MIR3|AIQ|20140323075554|FKU-1A|||//4/1/2014 12:58:56 PM
CAD_U|CAFKU|MIR4|AIQ|20140331072827|FKU-2|||//4/1/2014 12:58:57 PM
CAD_U|CAFKU|MIR4|AIQ|20140331072827|FKU-2|||//4/1/2014 12:58:57 PM
CAD_U|CAFKU|MIR4|AIQ|20140331072827|FKU-2|||//4/1/2014 12:58:57 PM
